RAM_ID,CAS_Latency,ECC_Support,Buffered,Channels,Heat_Sink,XMP_Profiles
657,CL40,Yes,Yes,Single,Yes,No
658,CL13,Yes,No,Single,Yes,Yes
659,CL36,No,No,Quad,No,No
660,CL11,No,No,Dual,Yes,Yes
661,CL16,No,No,Dual,No,No
662,CL18,No,No,Single,No,No
663,CL17,Yes,Yes,Quad,Yes,Yes
664,CL13,No,No,Quad,Yes,Yes
665,CL18,No,No,Dual,Yes,No
666,CL18,Yes,Yes,Quad,Yes,No
667,CL16,No,No,Single,No,Yes
668,CL15,No,No,Dual,Yes,No
669,CL15,Yes,No,Single,No,No
670,CL11,No,No,Dual,Yes,No
671,CL18,Yes,Yes,Single,Yes,Yes
672,CL38,No,No,Dual,No,No
673,CL38,No,No,Single,Yes,No
674,CL17,Yes,No,Quad,Yes,Yes
675,CL19,Yes,Yes,Single,No,No
676,CL19,Yes,No,Single,No,No
677,CL19,No,No,Quad,No,No
678,CL40,No,No,Dual,Yes,Yes
679,CL38,Yes,No,Quad,Yes,No
680,CL16,Yes,No,Quad,Yes,Yes
681,CL17,Yes,No,Single,No,No
682,CL36,Yes,Yes,Quad,No,No
683,CL16,Yes,Yes,Single,No,No
684,CL15,No,No,Dual,Yes,No
685,CL16,No,No,Quad,Yes,No
686,CL38,Yes,Yes,Dual,Yes,No
687,CL19,Yes,No,Single,Yes,Yes
688,CL40,Yes,Yes,Single,No,No
689,CL15,No,No,Single,Yes,Yes
690,CL16,No,No,Quad,No,Yes
691,CL13,No,No,Dual,No,Yes
692,CL38,No,No,Single,No,Yes
693,CL40,Yes,Yes,Quad,Yes,No
694,CL38,Yes,No,Dual,Yes,No
695,CL16,Yes,No,Dual,No,No
696,CL38,Yes,Yes,Quad,No,Yes
697,CL15,No,No,Dual,Yes,Yes
698,CL36,Yes,No,Quad,No,Yes
699,CL36,No,No,Single,Yes,No
700,CL19,No,No,Single,Yes,Yes
701,CL19,No,No,Single,Yes,Yes
702,CL18,No,No,Quad,Yes,No
703,CL15,Yes,No,Single,No,Yes
704,CL40,Yes,No,Single,No,Yes
705,CL38,No,No,Quad,Yes,Yes
706,CL18,No,No,Dual,No,Yes
707,CL36,No,No,Quad,Yes,No
708,CL15,No,No,Dual,No,No
709,CL40,Yes,No,Quad,Yes,Yes
710,CL16,Yes,No,Single,No,No
711,CL38,Yes,No,Dual,Yes,No
712,CL38,Yes,No,Quad,No,No
713,CL11,No,No,Quad,No,No
714,CL17,Yes,Yes,Dual,Yes,No
715,CL18,No,No,Single,No,Yes
716,CL17,Yes,No,Single,Yes,No
717,CL16,No,No,Single,No,Yes
718,CL15,Yes,Yes,Quad,Yes,No
719,CL19,Yes,No,Quad,No,Yes
720,CL11,Yes,No,Single,No,Yes
721,CL40,No,No,Single,No,No
722,CL11,Yes,Yes,Single,No,Yes
723,CL19,Yes,No,Single,Yes,Yes
724,CL40,Yes,No,Quad,No,Yes
725,CL17,No,No,Quad,No,No
726,CL36,Yes,No,Dual,No,Yes
727,CL19,No,No,Single,Yes,No
728,CL40,No,No,Quad,Yes,Yes
729,CL11,No,No,Dual,Yes,No
730,CL13,Yes,No,Single,No,No
731,CL18,Yes,No,Single,Yes,No
732,CL18,No,No,Quad,Yes,No
733,CL19,No,No,Quad,No,No
734,CL11,Yes,No,Quad,Yes,No
735,CL19,Yes,No,Single,Yes,No
736,CL17,Yes,Yes,Quad,Yes,Yes
737,CL18,Yes,Yes,Single,No,No
738,CL38,Yes,Yes,Single,Yes,No
739,CL13,Yes,Yes,Quad,Yes,Yes
740,CL19,Yes,No,Quad,Yes,Yes
741,CL36,No,No,Single,No,Yes
742,CL36,No,No,Dual,Yes,Yes
743,CL38,No,No,Dual,Yes,No
744,CL38,Yes,No,Single,No,No
745,CL36,No,No,Single,Yes,Yes
746,CL36,Yes,Yes,Dual,Yes,No
747,CL40,No,No,Single,No,No
748,CL15,Yes,No,Dual,No,Yes
749,CL11,Yes,Yes,Dual,No,No
750,CL19,No,No,Quad,No,Yes
751,CL36,Yes,No,Dual,Yes,No
752,CL40,Yes,No,Quad,Yes,No
753,CL18,Yes,No,Dual,Yes,No
754,CL15,No,No,Dual,No,Yes
755,CL40,Yes,Yes,Single,Yes,Yes
756,CL11,No,No,Dual,Yes,Yes
757,CL36,No,No,Quad,No,Yes
758,CL19,Yes,No,Dual,Yes,Yes
759,CL19,Yes,Yes,Dual,Yes,No
760,CL13,Yes,Yes,Quad,No,No
761,CL38,Yes,Yes,Single,Yes,No
762,CL19,No,No,Quad,Yes,No
763,CL40,Yes,No,Dual,No,Yes
764,CL36,Yes,No,Dual,No,No
765,CL18,No,No,Dual,Yes,Yes
766,CL18,Yes,Yes,Single,No,Yes
767,CL18,No,No,Dual,No,No
768,CL13,No,No,Single,Yes,No
769,CL19,Yes,Yes,Dual,Yes,No
770,CL13,Yes,Yes,Dual,Yes,No
771,CL18,Yes,Yes,Single,No,No
772,CL17,Yes,Yes,Quad,No,No
773,CL19,Yes,No,Single,No,No
774,CL17,Yes,Yes,Dual,Yes,Yes
775,CL17,No,No,Dual,No,Yes
776,CL13,No,No,Quad,Yes,Yes
777,CL13,Yes,Yes,Dual,Yes,Yes
778,CL15,Yes,Yes,Single,Yes,No
779,CL36,No,No,Dual,No,Yes
780,CL16,Yes,No,Dual,Yes,Yes
781,CL40,No,No,Dual,No,Yes
782,CL16,Yes,No,Single,No,Yes
783,CL11,No,No,Quad,No,No
784,CL38,No,No,Single,No,No
785,CL19,Yes,Yes,Quad,No,No
786,CL11,No,No,Single,Yes,Yes
787,CL17,No,No,Single,Yes,Yes
788,CL40,No,No,Quad,No,Yes
789,CL11,No,No,Dual,No,Yes
790,CL40,Yes,No,Single,No,Yes
791,CL13,Yes,No,Quad,No,No
792,CL18,No,No,Quad,No,No
793,CL15,No,No,Dual,Yes,Yes
794,CL38,No,No,Quad,Yes,No
795,CL40,No,No,Quad,Yes,No
796,CL15,No,No,Quad,Yes,No
797,CL13,Yes,No,Single,No,No
798,CL17,Yes,Yes,Single,No,Yes
799,CL13,No,No,Dual,No,Yes
800,CL38,Yes,No,Single,No,No
801,CL18,No,No,Dual,No,No
802,CL15,No,No,Single,No,Yes
803,CL13,Yes,No,Quad,Yes,No
804,CL38,Yes,Yes,Dual,Yes,Yes
805,CL11,Yes,Yes,Single,Yes,Yes
806,CL36,Yes,Yes,Quad,No,No
807,CL38,Yes,No,Dual,No,Yes
808,CL19,Yes,No,Dual,Yes,No
809,CL18,Yes,No,Quad,No,No
810,CL15,Yes,No,Quad,No,No
811,CL36,Yes,Yes,Quad,No,Yes
812,CL15,Yes,No,Single,No,No
813,CL19,Yes,No,Dual,Yes,Yes
814,CL36,No,No,Single,Yes,Yes
815,CL38,Yes,No,Single,Yes,Yes
816,CL38,No,No,Single,Yes,No
817,CL13,Yes,No,Quad,No,Yes
818,CL17,No,No,Dual,No,Yes
819,CL11,Yes,Yes,Dual,Yes,Yes
820,CL18,Yes,No,Single,Yes,No
821,CL17,Yes,No,Dual,Yes,No
822,CL19,Yes,Yes,Single,No,No
823,CL18,No,No,Single,No,No
824,CL11,Yes,Yes,Single,Yes,Yes
825,CL15,No,No,Dual,Yes,Yes
826,CL16,No,No,Quad,No,No
827,CL19,No,No,Dual,Yes,Yes
828,CL16,No,No,Quad,No,Yes
829,CL40,No,No,Dual,Yes,No
830,CL17,Yes,Yes,Dual,Yes,No
831,CL11,Yes,Yes,Quad,No,No
832,CL16,Yes,Yes,Dual,No,Yes
833,CL17,Yes,No,Quad,No,No
834,CL38,Yes,No,Quad,Yes,No
835,CL15,Yes,Yes,Single,Yes,Yes
836,CL16,Yes,Yes,Dual,No,Yes
837,CL13,Yes,No,Dual,No,No
838,CL19,No,No,Dual,No,Yes
839,CL18,No,No,Single,No,Yes
840,CL13,Yes,Yes,Quad,No,No
841,CL18,Yes,Yes,Dual,No,No
842,CL36,No,No,Single,Yes,Yes
843,CL13,Yes,No,Quad,Yes,No
844,CL15,Yes,Yes,Single,Yes,Yes
845,CL13,No,No,Dual,Yes,Yes
846,CL36,Yes,Yes,Quad,Yes,Yes
847,CL38,No,No,Single,Yes,No
848,CL19,No,No,Single,Yes,Yes
849,CL15,Yes,No,Dual,No,Yes
850,CL16,Yes,No,Single,Yes,Yes
851,CL38,Yes,Yes,Dual,Yes,Yes
852,CL13,Yes,Yes,Dual,Yes,No
853,CL11,No,No,Single,No,Yes
854,CL17,No,No,Single,No,Yes
855,CL13,No,No,Quad,Yes,Yes
856,CL36,Yes,Yes,Single,No,No
857,CL17,No,No,Dual,No,Yes
858,CL36,No,No,Quad,No,Yes
859,CL18,No,No,Quad,No,No
860,CL18,Yes,No,Dual,Yes,Yes
861,CL11,No,No,Single,No,No
862,CL19,Yes,No,Single,No,No
863,CL38,Yes,Yes,Dual,Yes,Yes
864,CL13,No,No,Quad,No,Yes
865,CL38,Yes,No,Quad,No,Yes
866,CL40,No,No,Dual,No,No
867,CL36,No,No,Dual,Yes,No
868,CL18,Yes,Yes,Single,Yes,Yes
869,CL40,Yes,No,Dual,No,No
870,CL17,Yes,Yes,Dual,No,No
871,CL19,Yes,No,Single,Yes,Yes
872,CL38,No,No,Single,No,No
873,CL40,No,No,Quad,Yes,Yes
874,CL16,No,No,Quad,Yes,Yes
875,CL16,Yes,Yes,Quad,No,No
876,CL11,Yes,No,Dual,No,No
877,CL16,No,No,Single,No,Yes
878,CL40,No,No,Single,Yes,Yes
879,CL11,Yes,Yes,Dual,No,No
880,CL18,No,No,Quad,No,Yes
881,CL17,Yes,Yes,Dual,No,Yes
882,CL15,Yes,No,Dual,Yes,Yes
883,CL17,No,No,Dual,Yes,No
884,CL36,No,No,Single,No,Yes
885,CL13,Yes,No,Quad,Yes,No
886,CL18,Yes,Yes,Quad,No,Yes
887,CL13,Yes,No,Dual,Yes,No
888,CL40,Yes,Yes,Dual,Yes,Yes
889,CL11,Yes,Yes,Dual,Yes,Yes
890,CL15,No,No,Dual,Yes,Yes
891,CL40,No,No,Dual,No,Yes
892,CL17,Yes,No,Quad,No,Yes
893,CL36,No,No,Dual,No,Yes
894,CL18,No,No,Quad,Yes,Yes
895,CL36,No,No,Quad,No,No
896,CL16,Yes,No,Dual,No,Yes
897,CL40,Yes,No,Dual,Yes,Yes
898,CL15,No,No,Dual,Yes,Yes
899,CL15,No,No,Single,No,No
900,CL18,Yes,No,Dual,No,No
901,CL40,Yes,Yes,Dual,No,No
902,CL16,No,No,Dual,Yes,No
903,CL19,Yes,No,Quad,Yes,No
904,CL15,No,No,Quad,No,Yes
905,CL13,No,No,Quad,No,No
906,CL13,Yes,No,Quad,No,Yes
907,CL11,No,No,Dual,No,No
908,CL17,Yes,Yes,Dual,Yes,No
909,CL17,No,No,Dual,Yes,No
910,CL13,No,No,Quad,No,No
911,CL19,Yes,Yes,Quad,No,No
912,CL15,No,No,Quad,Yes,No
913,CL17,No,No,Dual,No,Yes
914,CL40,No,No,Quad,No,No
915,CL36,Yes,Yes,Single,No,No
916,CL38,No,No,Dual,No,No
917,CL19,Yes,Yes,Dual,No,Yes
918,CL16,Yes,Yes,Single,Yes,No
919,CL18,No,No,Single,No,No
920,CL15,Yes,No,Quad,No,No
921,CL19,Yes,No,Single,Yes,No
922,CL16,Yes,No,Quad,Yes,Yes
923,CL36,No,No,Single,No,Yes
924,CL15,Yes,No,Single,Yes,Yes
925,CL40,Yes,No,Quad,Yes,No
926,CL13,Yes,No,Dual,Yes,Yes
927,CL13,No,No,Quad,Yes,No
928,CL40,No,No,Quad,Yes,Yes
929,CL17,Yes,Yes,Dual,No,No
930,CL16,Yes,Yes,Quad,No,Yes
931,CL15,No,No,Quad,Yes,No
932,CL19,Yes,Yes,Single,No,Yes
933,CL18,No,No,Dual,Yes,Yes
934,CL38,Yes,Yes,Single,No,Yes
935,CL40,No,No,Quad,No,Yes
936,CL40,No,No,Dual,Yes,Yes
937,CL38,Yes,Yes,Dual,Yes,No
938,CL17,No,No,Quad,No,No
939,CL38,Yes,No,Quad,No,No
940,CL15,Yes,Yes,Quad,No,Yes
941,CL16,No,No,Quad,No,No
942,CL16,No,No,Single,Yes,Yes
943,CL17,No,No,Dual,No,Yes
944,CL11,No,No,Single,No,No
945,CL18,Yes,No,Dual,No,Yes
946,CL36,No,No,Single,No,No
947,CL18,No,No,Dual,Yes,No
948,CL40,Yes,Yes,Dual,Yes,No
949,CL18,No,No,Dual,Yes,Yes
950,CL11,Yes,No,Dual,No,No
951,CL38,No,No,Quad,No,No
952,CL38,Yes,Yes,Dual,Yes,Yes
953,CL18,No,No,Quad,No,Yes
954,CL19,Yes,No,Single,No,No
955,CL15,Yes,No,Quad,Yes,Yes
956,CL17,Yes,Yes,Single,No,Yes
957,CL36,No,No,Dual,Yes,Yes
958,CL16,Yes,Yes,Quad,No,No
959,CL11,Yes,No,Dual,No,Yes
960,CL13,No,No,Dual,Yes,No
961,CL36,Yes,No,Single,No,No
962,CL13,Yes,No,Single,No,No
963,CL11,Yes,Yes,Single,No,Yes
964,CL36,No,No,Quad,No,Yes
965,CL13,No,No,Dual,Yes,Yes
966,CL17,Yes,No,Dual,Yes,No
967,CL15,No,No,Dual,No,Yes
968,CL11,Yes,No,Dual,Yes,No
969,CL38,No,No,Single,No,No
970,CL18,No,No,Single,No,No
971,CL17,Yes,Yes,Dual,No,No
972,CL16,No,No,Quad,Yes,Yes
973,CL40,Yes,Yes,Quad,Yes,No
974,CL36,No,No,Single,No,Yes
975,CL19,Yes,No,Single,Yes,No
976,CL17,Yes,Yes,Single,Yes,Yes
977,CL40,No,No,Single,No,No
978,CL11,No,No,Dual,Yes,No
979,CL40,No,No,Single,No,No
980,CL38,No,No,Dual,No,No
981,CL17,Yes,Yes,Quad,No,No
982,CL13,Yes,No,Quad,No,No
983,CL19,Yes,No,Single,Yes,No
984,CL18,No,No,Single,No,No
985,CL38,No,No,Quad,No,No
986,CL17,Yes,Yes,Single,No,No
987,CL36,No,No,Single,Yes,No
988,CL38,Yes,No,Quad,Yes,Yes
989,CL38,No,No,Dual,Yes,No
990,CL11,Yes,Yes,Quad,No,Yes
991,CL17,Yes,Yes,Quad,No,No
992,CL19,No,No,Quad,No,No
993,CL16,Yes,No,Quad,No,No
994,CL40,Yes,No,Dual,No,No
995,CL15,Yes,Yes,Single,No,No
996,CL36,No,No,Quad,No,No
997,CL40,Yes,Yes,Dual,Yes,Yes
998,CL11,No,No,Quad,Yes,No
999,CL15,No,No,Single,Yes,No
1000,CL16,No,No,Quad,Yes,No
1001,CL13,Yes,No,Quad,Yes,Yes
1002,CL16,No,No,Single,Yes,No
1003,CL15,Yes,Yes,Dual,Yes,Yes
1004,CL36,Yes,Yes,Quad,No,No
1005,CL36,Yes,Yes,Single,No,Yes
1006,CL40,No,No,Quad,Yes,No
1007,CL13,No,No,Single,No,Yes
1008,CL11,Yes,No,Single,No,Yes
1009,CL38,Yes,Yes,Quad,No,Yes
1010,CL13,Yes,No,Quad,Yes,Yes
1011,CL19,Yes,No,Dual,Yes,Yes
1012,CL17,Yes,Yes,Quad,No,No
1013,CL11,No,No,Single,No,Yes
1014,CL38,No,No,Single,No,No
1015,CL16,Yes,Yes,Dual,Yes,Yes
1016,CL13,Yes,No,Dual,No,Yes
1017,CL11,Yes,Yes,Dual,No,Yes
1018,CL16,Yes,Yes,Dual,No,Yes
1019,CL18,Yes,No,Single,No,Yes
1020,CL11,Yes,Yes,Quad,Yes,Yes
1021,CL19,No,No,Quad,No,No
1022,CL15,No,No,Quad,No,Yes
1023,CL18,Yes,No,Dual,Yes,Yes
1024,CL19,No,No,Dual,No,No
1025,CL16,Yes,No,Single,Yes,No
1026,CL38,No,No,Dual,No,Yes
1027,CL36,Yes,Yes,Dual,Yes,No
1028,CL15,No,No,Dual,Yes,Yes
1029,CL18,Yes,Yes,Single,No,Yes
1030,CL13,Yes,Yes,Single,Yes,No
1031,CL17,Yes,Yes,Quad,Yes,No
1032,CL18,No,No,Quad,Yes,No
1033,CL15,No,No,Quad,No,Yes
1034,CL36,Yes,Yes,Quad,No,Yes
1035,CL15,Yes,Yes,Quad,No,No
1036,CL18,Yes,No,Quad,Yes,Yes
1037,CL18,No,No,Quad,No,No
1038,CL36,Yes,Yes,Dual,Yes,Yes
1039,CL13,Yes,Yes,Quad,No,Yes
1040,CL11,Yes,No,Quad,Yes,Yes
1041,CL13,No,No,Dual,Yes,No
1042,CL38,Yes,No,Single,No,Yes
1043,CL16,Yes,No,Quad,No,No
1044,CL17,No,No,Single,Yes,Yes
1045,CL36,Yes,Yes,Quad,Yes,No
1046,CL18,No,No,Dual,No,No
1047,CL11,No,No,Dual,No,No
1048,CL11,Yes,Yes,Dual,Yes,No
1049,CL19,No,No,Single,No,No
1050,CL36,No,No,Dual,No,Yes
1051,CL15,Yes,Yes,Dual,Yes,No
1052,CL40,Yes,Yes,Dual,No,Yes
1053,CL18,Yes,Yes,Dual,No,No
1054,CL40,Yes,Yes,Single,No,No
1055,CL36,No,No,Quad,No,Yes
1056,CL16,Yes,No,Quad,No,Yes
1057,CL40,Yes,No,Single,Yes,No
1058,CL11,No,No,Single,No,No
1059,CL17,No,No,Dual,Yes,No
1060,CL38,No,No,Dual,Yes,No
1061,CL11,No,No,Dual,Yes,Yes
1062,CL16,Yes,Yes,Dual,No,Yes
1063,CL19,Yes,Yes,Single,Yes,No
1064,CL16,No,No,Single,Yes,Yes
1065,CL17,No,No,Single,No,Yes
1066,CL13,No,No,Quad,Yes,No
1067,CL38,No,No,Single,Yes,No
1068,CL40,No,No,Single,Yes,Yes
1069,CL16,No,No,Dual,No,Yes
1070,CL18,Yes,No,Quad,No,No
1071,CL16,Yes,Yes,Single,Yes,Yes
1072,CL18,Yes,Yes,Dual,No,Yes
1073,CL17,No,No,Single,Yes,Yes
1074,CL40,No,No,Single,Yes,Yes
1075,CL11,Yes,Yes,Dual,No,No
1076,CL11,Yes,Yes,Dual,No,Yes
1077,CL18,No,No,Quad,Yes,No
1078,CL36,No,No,Dual,No,Yes
1079,CL18,Yes,Yes,Quad,Yes,Yes
1080,CL40,Yes,No,Quad,Yes,Yes
1081,CL18,No,No,Quad,Yes,Yes
1082,CL13,No,No,Single,No,No
1083,CL15,Yes,No,Dual,Yes,No
1084,CL19,No,No,Quad,Yes,No
1085,CL13,No,No,Quad,No,No
1086,CL13,No,No,Dual,No,Yes
1087,CL19,Yes,No,Single,Yes,No
1088,CL13,No,No,Single,No,No
1089,CL13,Yes,No,Single,Yes,No
1090,CL36,Yes,No,Single,Yes,Yes
1091,CL13,No,No,Dual,Yes,No
1092,CL38,Yes,Yes,Single,Yes,Yes
1093,CL36,Yes,Yes,Quad,Yes,No
1094,CL11,Yes,No,Quad,No,Yes
1095,CL16,Yes,No,Quad,Yes,Yes
1096,CL19,No,No,Single,No,No
1097,CL40,Yes,Yes,Single,No,No
1098,CL19,Yes,Yes,Quad,Yes,Yes
1099,CL38,No,No,Dual,No,No
1100,CL13,No,No,Dual,Yes,No
1101,CL40,Yes,No,Dual,Yes,No
1102,CL17,Yes,Yes,Dual,No,Yes
1103,CL16,No,No,Single,No,No
1104,CL40,Yes,No,Dual,No,Yes
1105,CL19,Yes,No,Dual,No,Yes
1106,CL11,Yes,Yes,Dual,Yes,No
1107,CL18,No,No,Dual,No,Yes
1108,CL15,Yes,Yes,Dual,Yes,Yes
1109,CL13,Yes,No,Dual,Yes,Yes
1110,CL19,No,No,Dual,Yes,Yes
1111,CL19,Yes,Yes,Dual,Yes,No
1112,CL40,Yes,No,Quad,Yes,No
1113,CL16,No,No,Quad,No,Yes
1114,CL18,No,No,Single,No,No
1115,CL17,No,No,Single,Yes,Yes
1116,CL38,Yes,No,Quad,No,No
1117,CL15,Yes,No,Single,Yes,Yes
1118,CL13,Yes,Yes,Dual,Yes,Yes
1119,CL11,No,No,Single,No,Yes
1120,CL40,No,No,Quad,No,No
1121,CL19,Yes,No,Dual,No,No
1122,CL38,No,No,Single,No,Yes
1123,CL17,No,No,Single,No,No
1124,CL17,No,No,Single,Yes,Yes
1125,CL36,Yes,No,Single,Yes,Yes
1126,CL17,No,No,Quad,No,Yes
1127,CL13,Yes,Yes,Quad,No,Yes
1128,CL40,No,No,Dual,No,No
1129,CL38,Yes,Yes,Quad,Yes,Yes
1130,CL16,Yes,Yes,Dual,No,Yes
1131,CL15,No,No,Quad,No,Yes
1132,CL15,No,No,Single,Yes,No
1133,CL18,Yes,Yes,Quad,No,Yes
1134,CL19,Yes,Yes,Dual,No,Yes
1135,CL38,No,No,Dual,No,No
1136,CL11,No,No,Dual,No,Yes
1137,CL36,No,No,Quad,Yes,No
1138,CL40,No,No,Single,Yes,Yes
1139,CL15,Yes,No,Single,Yes,Yes
1140,CL17,No,No,Single,Yes,Yes
1141,CL40,No,No,Quad,Yes,No
1142,CL16,No,No,Single,No,No
1143,CL19,No,No,Single,No,No
1144,CL36,Yes,No,Single,No,No
1145,CL16,No,No,Quad,Yes,No
1146,CL36,No,No,Quad,No,No
1147,CL15,No,No,Dual,Yes,No
1148,CL15,No,No,Single,Yes,No
1149,CL18,No,No,Quad,No,Yes
1150,CL18,Yes,No,Quad,Yes,No
1151,CL17,Yes,Yes,Quad,No,No
1152,CL11,No,No,Single,Yes,No
1153,CL40,Yes,Yes,Quad,No,Yes
1154,CL19,Yes,No,Single,No,Yes
1155,CL19,Yes,Yes,Dual,Yes,No
1156,CL11,Yes,No,Dual,Yes,Yes
1157,CL17,Yes,No,Single,No,Yes
1158,CL15,Yes,No,Quad,Yes,No
1159,CL16,No,No,Quad,Yes,Yes
1160,CL16,Yes,Yes,Single,No,No
1161,CL38,Yes,Yes,Dual,No,No
1162,CL13,Yes,Yes,Quad,Yes,No
1163,CL17,No,No,Dual,Yes,Yes
1164,CL13,No,No,Dual,No,Yes
1165,CL38,Yes,Yes,Quad,No,No
1166,CL15,Yes,No,Quad,Yes,Yes
1167,CL38,Yes,No,Single,Yes,Yes
1168,CL11,No,No,Quad,Yes,No
1169,CL19,No,No,Quad,No,No
1170,CL13,No,No,Quad,Yes,No
1171,CL11,Yes,Yes,Quad,Yes,Yes
1172,CL11,No,No,Single,No,Yes
1173,CL19,No,No,Quad,No,No
1174,CL17,No,No,Single,No,Yes
1175,CL13,No,No,Single,No,No
1176,CL16,No,No,Single,No,No
1177,CL36,No,No,Single,Yes,Yes
1178,CL11,Yes,Yes,Single,Yes,No
1179,CL38,Yes,No,Single,No,No
1180,CL17,Yes,Yes,Quad,No,Yes
1181,CL16,No,No,Dual,Yes,No
1182,CL16,No,No,Dual,Yes,Yes
1183,CL40,No,No,Single,No,No
1184,CL38,Yes,No,Quad,No,Yes
1185,CL17,Yes,No,Dual,No,No
1186,CL15,Yes,Yes,Quad,Yes,Yes
1187,CL11,Yes,Yes,Quad,Yes,No
1188,CL15,No,No,Single,Yes,No
1189,CL15,No,No,Quad,No,No
1190,CL36,No,No,Dual,No,Yes
1191,CL13,Yes,Yes,Single,Yes,No
1192,CL16,Yes,Yes,Quad,Yes,Yes
1193,CL11,No,No,Dual,Yes,Yes
1194,CL38,Yes,Yes,Dual,No,Yes
1195,CL11,Yes,No,Quad,Yes,Yes
1196,CL18,No,No,Dual,Yes,No
1197,CL38,Yes,No,Dual,Yes,No
1198,CL17,Yes,No,Quad,No,Yes
1199,CL15,No,No,Quad,Yes,No
1200,CL38,Yes,Yes,Single,No,Yes
1201,CL38,Yes,No,Single,No,Yes
1202,CL17,Yes,Yes,Dual,No,Yes
1203,CL13,Yes,Yes,Quad,No,Yes
1204,CL38,No,No,Single,Yes,No
1205,CL18,No,No,Single,Yes,No
1206,CL11,Yes,No,Dual,No,No
1207,CL18,Yes,Yes,Quad,Yes,No
1208,CL11,No,No,Single,Yes,Yes
1209,CL16,Yes,Yes,Single,Yes,No
1210,CL16,No,No,Single,Yes,No
1211,CL18,No,No,Single,No,No
1212,CL19,Yes,Yes,Quad,Yes,Yes
1213,CL19,Yes,Yes,Quad,Yes,No
1214,CL38,No,No,Single,No,Yes
1215,CL19,Yes,No,Quad,Yes,Yes
1216,CL11,No,No,Single,No,Yes
1217,CL11,Yes,No,Single,No,Yes
1218,CL11,No,No,Single,No,Yes
1219,CL19,Yes,No,Single,No,No
1220,CL11,Yes,No,Quad,Yes,No
1221,CL16,Yes,Yes,Quad,Yes,Yes
1222,CL40,Yes,Yes,Dual,Yes,Yes
1223,CL40,No,No,Quad,No,No
1224,CL40,Yes,No,Quad,Yes,No
1225,CL16,Yes,No,Single,No,Yes
1226,CL36,Yes,No,Single,No,No
1227,CL16,No,No,Quad,No,Yes
1228,CL13,Yes,Yes,Quad,No,No
1229,CL17,Yes,Yes,Dual,No,No
1230,CL15,Yes,Yes,Dual,No,Yes
1231,CL17,Yes,Yes,Single,No,Yes
1232,CL11,Yes,Yes,Dual,Yes,Yes
1233,CL13,No,No,Quad,Yes,No
1234,CL15,Yes,Yes,Dual,No,Yes
1235,CL40,No,No,Dual,Yes,Yes
1236,CL38,Yes,Yes,Dual,No,No
1237,CL38,No,No,Single,Yes,Yes
1238,CL15,Yes,No,Dual,Yes,No
1239,CL13,Yes,Yes,Single,No,Yes
1240,CL38,No,No,Dual,No,Yes
1241,CL13,No,No,Dual,No,Yes
1242,CL15,No,No,Quad,No,Yes
1243,CL16,No,No,Quad,No,Yes
1244,CL16,Yes,Yes,Quad,Yes,No
1245,CL40,No,No,Dual,Yes,No
1246,CL11,No,No,Single,No,Yes
1247,CL19,No,No,Single,No,No
1248,CL40,Yes,No,Dual,No,Yes
1249,CL15,Yes,Yes,Single,Yes,No
1250,CL40,Yes,Yes,Dual,No,No
1251,CL38,No,No,Dual,No,No
1252,CL13,Yes,Yes,Quad,No,No
1253,CL15,Yes,No,Quad,Yes,No
1254,CL16,No,No,Single,No,Yes
1255,CL13,Yes,No,Quad,Yes,No
1256,CL18,No,No,Single,Yes,Yes
1257,CL15,No,No,Single,No,Yes
1258,CL40,Yes,Yes,Single,No,No
1259,CL36,No,No,Dual,No,Yes
1260,CL13,Yes,Yes,Single,No,No
1261,CL18,Yes,No,Single,No,No
1262,CL16,No,No,Dual,Yes,Yes
1263,CL13,No,No,Single,Yes,No
1264,CL40,Yes,Yes,Single,No,No
1265,CL15,No,No,Quad,No,No
1266,CL15,Yes,No,Dual,No,No
1267,CL15,No,No,Quad,Yes,Yes
1268,CL18,Yes,Yes,Single,Yes,Yes
1269,CL11,Yes,Yes,Dual,Yes,Yes
1270,CL16,No,No,Dual,No,No
1271,CL17,Yes,Yes,Single,Yes,Yes
1272,CL11,No,No,Quad,Yes,Yes
1273,CL38,No,No,Dual,Yes,Yes
1274,CL36,No,No,Dual,No,No
1275,CL13,No,No,Dual,Yes,Yes
1276,CL36,Yes,No,Quad,Yes,Yes
1277,CL15,Yes,Yes,Dual,Yes,No
1278,CL16,Yes,No,Dual,No,No
1279,CL19,No,No,Single,Yes,No
1280,CL40,No,No,Single,Yes,Yes
1281,CL36,Yes,No,Quad,No,Yes
1282,CL19,Yes,Yes,Single,Yes,Yes
1283,CL16,No,No,Quad,No,Yes
1284,CL17,No,No,Single,No,Yes
1285,CL40,Yes,No,Single,Yes,No
1286,CL16,Yes,Yes,Dual,Yes,Yes
1287,CL13,Yes,No,Quad,No,No
1288,CL19,No,No,Single,Yes,Yes
1289,CL38,No,No,Single,Yes,Yes
1290,CL36,No,No,Quad,Yes,Yes
1291,CL15,No,No,Single,No,Yes
1292,CL18,No,No,Quad,No,Yes
1293,CL13,Yes,Yes,Single,Yes,No
1294,CL15,Yes,Yes,Dual,Yes,Yes
1295,CL38,No,No,Dual,Yes,Yes
1296,CL15,Yes,Yes,Quad,Yes,No
1297,CL11,Yes,No,Dual,No,No
1298,CL19,Yes,Yes,Dual,No,Yes
