Processor_ID,L3_Cache_MB,Lithography_nm,Integrated_GPU,PCIe_Version,Max_Memory_GB,Memory_Type,ECC_Support
562,32,14,Yes,5.0,128,LPDDR5,No
563,64,10,Yes,3.0,16,DDR5,Yes
564,16,5,Yes,4.0,128,LPDDR5X,Yes
565,12,5,Yes,5.0,4096,LPDDR5X,Yes
566,256,10,Yes,3.0,1024,LPDDR5,No
567,32,7,No,5.0,1024,DDR5,No
568,96,7,No,4.0,32,DDR4,Yes
569,12,3,No,3.0,32,DDR5,Yes
570,12,3,Yes,3.0,64,DDR5,No
571,64,3,Yes,3.0,256,HBM2,Yes
572,128,5,No,4.0,256,DDR5,Yes
573,16,7,Yes,3.0,128,DDR4,Yes
574,2,7,No,4.0,32,HBM2,No
575,16,10,No,3.0,4096,HBM2,Yes
576,64,10,No,3.0,1024,LPDDR4X,Yes
577,16,14,No,3.0,64,LPDDR5,Yes
578,2,3,Yes,4.0,1024,DDR4,Yes
579,4,3,No,5.0,32,DDR5,Yes
580,128,14,Yes,3.0,32,LPDDR5X,No
581,12,5,Yes,4.0,64,DDR4,Yes
582,8,5,No,5.0,64,HBM2,No
583,16,14,Yes,3.0,64,LPDDR4X,Yes
584,8,10,No,4.0,512,LPDDR5,No
585,96,3,No,5.0,4096,DDR5,No
586,8,14,Yes,4.0,512,DDR5,No
587,64,7,Yes,5.0,32,HBM2,Yes
588,64,10,Yes,4.0,64,HBM2,No
589,128,10,Yes,4.0,1024,HBM2,No
590,128,5,Yes,5.0,128,LPDDR5,Yes
591,64,10,Yes,4.0,1024,DDR5,No
592,2,7,Yes,5.0,128,HBM2,Yes
593,16,5,Yes,4.0,1024,HBM2,No
594,96,3,Yes,4.0,64,DDR5,No
595,256,3,No,4.0,64,LPDDR4X,No
596,96,14,Yes,3.0,256,LPDDR5X,Yes
597,8,5,No,4.0,256,LPDDR5,Yes
598,256,7,No,3.0,1024,LPDDR5X,No
599,8,3,No,3.0,128,LPDDR5,No
600,12,5,No,3.0,512,LPDDR4X,No
601,32,3,Yes,5.0,1024,DDR4,No
602,4,10,Yes,4.0,1024,DDR4,No
603,16,10,Yes,4.0,1024,LPDDR5,No
604,256,10,Yes,5.0,64,LPDDR4X,No
605,2,5,Yes,5.0,2048,HBM2,Yes
606,256,14,No,4.0,16,LPDDR4X,No
607,32,14,Yes,4.0,1024,LPDDR4X,Yes
608,256,14,Yes,3.0,32,HBM2,Yes
609,64,10,Yes,4.0,4096,LPDDR5,Yes
610,12,3,No,4.0,256,LPDDR4X,No
611,256,7,No,3.0,1024,DDR5,No
612,128,10,No,3.0,32,HBM2,Yes
613,256,10,Yes,5.0,4096,DDR4,No
614,12,5,No,5.0,16,LPDDR4X,Yes
615,8,14,Yes,4.0,512,DDR5,No
616,96,10,Yes,4.0,16,DDR5,Yes
617,128,14,Yes,3.0,512,DDR4,Yes
618,16,5,No,4.0,4096,LPDDR5,Yes
619,96,5,No,4.0,256,LPDDR4X,Yes
620,128,7,No,4.0,4096,LPDDR4X,No
621,32,10,No,3.0,16,LPDDR4X,Yes
622,128,7,Yes,5.0,1024,HBM2,No
623,8,3,No,5.0,1024,DDR5,Yes
624,2,7,Yes,3.0,2048,DDR4,No
625,16,5,No,5.0,32,LPDDR4X,Yes
626,12,7,Yes,5.0,16,LPDDR4X,Yes
627,8,3,No,3.0,64,LPDDR4X,Yes
628,96,10,Yes,4.0,256,HBM2,Yes
629,96,5,Yes,4.0,32,LPDDR4X,Yes
630,12,7,No,4.0,4096,DDR5,No
631,4,14,Yes,3.0,2048,DDR5,No
632,64,3,No,5.0,512,DDR4,No
633,256,5,No,3.0,16,HBM2,Yes
634,64,5,No,3.0,128,HBM2,No
635,8,3,No,5.0,256,HBM2,Yes
636,32,14,Yes,4.0,32,DDR5,Yes
637,16,10,Yes,3.0,32,DDR4,No
638,16,7,No,3.0,256,HBM2,Yes
639,4,10,No,5.0,32,LPDDR4X,No
640,256,3,No,5.0,32,LPDDR5,No
641,256,3,Yes,4.0,2048,LPDDR4X,Yes
642,32,14,Yes,4.0,64,LPDDR4X,No
643,96,7,Yes,5.0,1024,LPDDR5,No
644,12,7,Yes,4.0,4096,DDR5,No
645,96,7,No,4.0,512,LPDDR5,No
646,12,3,No,3.0,4096,LPDDR5X,No
647,16,14,No,5.0,32,LPDDR4X,No
648,8,7,No,5.0,16,LPDDR5,Yes
649,2,14,No,4.0,2048,DDR5,Yes
650,8,3,Yes,4.0,2048,LPDDR4X,No
651,8,14,No,4.0,32,LPDDR5X,No
652,96,7,Yes,3.0,512,LPDDR5X,Yes
653,8,7,No,4.0,32,HBM2,No
654,64,14,Yes,3.0,64,DDR5,Yes
655,8,5,No,3.0,16,LPDDR5X,No
656,256,3,Yes,3.0,256,LPDDR5,No
657,4,10,Yes,3.0,16,LPDDR4X,No
658,256,3,Yes,3.0,2048,LPDDR5,No
659,2,10,No,4.0,1024,HBM2,No
660,2,3,Yes,5.0,2048,LPDDR4X,Yes
661,32,14,Yes,4.0,32,LPDDR5X,Yes
662,128,10,No,4.0,2048,LPDDR4X,Yes
663,64,10,No,5.0,1024,LPDDR5X,Yes
664,256,14,Yes,4.0,4096,LPDDR5X,Yes
665,256,10,No,3.0,1024,LPDDR5,Yes
666,16,7,No,5.0,128,LPDDR5X,No
667,8,3,Yes,4.0,4096,DDR5,Yes
668,2,7,No,5.0,1024,LPDDR4X,Yes
669,64,3,Yes,5.0,256,DDR4,No
670,2,14,No,5.0,256,LPDDR5X,No
671,16,7,Yes,3.0,4096,LPDDR4X,No
672,32,7,Yes,4.0,2048,DDR4,No
673,128,7,Yes,4.0,64,LPDDR4X,No
674,8,3,No,5.0,512,DDR4,Yes
675,128,5,Yes,5.0,32,DDR5,Yes
676,32,7,No,5.0,512,LPDDR5,No
677,32,3,No,3.0,1024,LPDDR5X,Yes
678,64,3,Yes,5.0,16,LPDDR5X,No
679,32,10,No,4.0,32,HBM2,Yes
680,12,5,No,3.0,64,LPDDR5X,Yes
681,8,3,No,5.0,128,DDR5,No
682,8,14,Yes,5.0,4096,LPDDR5,No
683,4,14,Yes,5.0,512,LPDDR5,No
684,2,3,No,5.0,2048,LPDDR5,No
685,128,3,No,4.0,512,LPDDR5,No
686,8,14,No,4.0,2048,LPDDR5,Yes
687,8,14,Yes,5.0,4096,DDR5,Yes
688,4,5,No,4.0,256,DDR4,Yes
689,128,14,No,3.0,1024,DDR4,No
690,96,10,No,3.0,2048,LPDDR4X,Yes
691,64,7,No,5.0,128,HBM2,No
692,32,3,No,4.0,32,DDR5,Yes
693,64,10,No,4.0,1024,HBM2,Yes
694,64,5,No,4.0,256,DDR4,No
695,4,3,No,3.0,4096,DDR4,Yes
696,8,3,No,5.0,128,LPDDR4X,Yes
697,64,5,Yes,3.0,256,LPDDR4X,Yes
698,16,14,Yes,3.0,4096,HBM2,No
699,32,5,Yes,4.0,256,LPDDR5,Yes
700,128,3,Yes,4.0,16,LPDDR5,No
701,16,7,Yes,5.0,32,DDR4,Yes
702,16,5,No,5.0,512,DDR5,Yes
703,12,7,No,5.0,2048,LPDDR5X,Yes
704,4,14,No,4.0,64,HBM2,No
705,16,3,No,5.0,512,LPDDR5X,Yes
706,8,10,No,3.0,512,LPDDR5,Yes
707,256,5,Yes,3.0,512,HBM2,Yes
708,32,3,No,4.0,4096,LPDDR5X,Yes
709,64,7,No,5.0,2048,DDR5,Yes
710,2,10,No,4.0,2048,LPDDR4X,No
711,32,3,Yes,5.0,128,DDR5,No
712,32,10,Yes,4.0,2048,HBM2,No
713,128,10,Yes,5.0,256,LPDDR4X,Yes
714,16,7,Yes,5.0,16,HBM2,No
715,256,10,Yes,3.0,32,LPDDR5,Yes
716,32,10,No,5.0,16,HBM2,No
717,12,3,No,3.0,16,LPDDR4X,No
718,4,10,No,5.0,16,DDR5,Yes
719,8,7,Yes,4.0,256,DDR5,No
720,16,14,No,4.0,512,LPDDR4X,No
721,16,10,No,5.0,4096,LPDDR5X,No
722,96,10,No,5.0,512,LPDDR4X,No
723,4,10,No,4.0,64,LPDDR5,Yes
724,64,7,Yes,3.0,4096,DDR4,No
725,256,10,Yes,5.0,512,DDR4,Yes
726,4,10,Yes,3.0,1024,DDR4,Yes
727,96,5,No,5.0,128,DDR4,No
728,4,7,No,5.0,16,DDR5,Yes
729,96,10,Yes,3.0,256,LPDDR5,Yes
730,64,10,Yes,4.0,4096,DDR4,No
731,2,5,No,4.0,16,LPDDR4X,No
732,8,5,No,5.0,32,DDR5,Yes
733,96,7,Yes,5.0,512,LPDDR4X,No
734,2,3,Yes,4.0,16,LPDDR5X,No
735,96,3,Yes,5.0,4096,LPDDR5X,No
736,4,7,No,4.0,1024,DDR4,Yes
737,12,14,No,5.0,2048,DDR5,No
738,12,14,No,5.0,64,LPDDR4X,No
739,256,5,No,5.0,512,LPDDR5X,No
740,128,10,No,4.0,1024,DDR4,Yes
741,8,3,Yes,5.0,512,LPDDR5X,No
742,4,14,No,3.0,128,DDR4,No
743,4,7,No,3.0,1024,LPDDR5,No
744,4,5,No,4.0,1024,DDR5,Yes
745,8,3,No,5.0,32,LPDDR4X,Yes
746,8,5,Yes,4.0,64,LPDDR4X,Yes
747,256,7,Yes,3.0,2048,HBM2,Yes
748,128,14,Yes,4.0,2048,HBM2,Yes
749,256,14,Yes,4.0,1024,HBM2,No
750,12,7,No,4.0,2048,LPDDR4X,No
751,16,7,Yes,5.0,256,LPDDR5,No
752,12,3,No,3.0,16,LPDDR4X,No
753,64,5,Yes,5.0,2048,DDR5,No
754,96,5,Yes,5.0,4096,DDR5,Yes
755,4,14,No,5.0,4096,DDR5,Yes
756,16,14,Yes,5.0,32,DDR5,No
757,4,10,No,3.0,2048,DDR4,No
758,96,10,No,3.0,256,LPDDR5,No
759,12,7,No,5.0,4096,LPDDR5X,No
760,8,14,No,5.0,256,DDR4,No
761,32,3,No,3.0,256,LPDDR5X,Yes
762,32,3,No,5.0,1024,HBM2,No
763,16,5,No,4.0,16,LPDDR5,Yes
764,2,7,No,4.0,512,LPDDR5X,Yes
765,2,5,No,3.0,256,LPDDR5X,No
766,4,7,No,3.0,64,LPDDR5X,No
767,16,14,Yes,3.0,512,LPDDR4X,No
768,2,10,Yes,5.0,1024,LPDDR5,No
769,32,3,No,4.0,512,HBM2,Yes
770,256,10,Yes,5.0,1024,LPDDR4X,No
771,64,14,No,5.0,256,DDR4,No
772,12,3,No,5.0,64,DDR5,Yes
773,12,10,Yes,4.0,64,LPDDR5,No
774,12,5,Yes,4.0,2048,LPDDR5,Yes
775,32,5,Yes,3.0,32,LPDDR5X,No
776,16,14,No,5.0,256,DDR5,Yes
777,12,10,Yes,3.0,4096,DDR5,Yes
778,128,10,Yes,4.0,32,DDR5,Yes
779,96,14,Yes,4.0,16,LPDDR5X,No
780,4,5,No,4.0,4096,LPDDR5,Yes
781,256,14,No,4.0,128,DDR5,Yes
782,8,7,No,5.0,2048,HBM2,No
783,2,10,Yes,3.0,64,LPDDR5,No
784,96,3,No,5.0,2048,DDR4,No
785,32,3,No,3.0,512,LPDDR5,Yes
786,64,3,Yes,5.0,64,LPDDR5,Yes
787,128,14,No,5.0,128,HBM2,Yes
788,256,5,Yes,4.0,16,LPDDR5,No
789,128,7,Yes,5.0,32,DDR4,No
790,12,7,Yes,3.0,256,DDR5,No
791,16,3,Yes,5.0,2048,DDR5,No
792,2,5,No,3.0,2048,LPDDR5,Yes
793,96,5,No,3.0,32,LPDDR4X,No
794,12,3,No,3.0,1024,HBM2,No
795,12,7,No,4.0,16,LPDDR4X,No
796,32,14,No,4.0,16,HBM2,No
797,16,10,Yes,5.0,4096,HBM2,No
798,12,7,No,3.0,32,HBM2,No
799,96,7,Yes,3.0,512,DDR4,Yes
800,12,14,Yes,5.0,1024,LPDDR4X,Yes
801,4,7,Yes,4.0,16,DDR5,Yes
802,12,14,No,4.0,1024,LPDDR5X,Yes
803,32,10,No,5.0,512,DDR4,Yes
804,32,14,Yes,5.0,512,HBM2,Yes
805,128,14,No,4.0,64,DDR4,No
806,96,7,No,4.0,128,LPDDR5X,No
807,128,5,Yes,5.0,128,DDR5,Yes
808,96,10,No,3.0,32,LPDDR4X,No
809,4,7,No,3.0,4096,LPDDR4X,Yes
810,64,7,Yes,5.0,512,DDR4,Yes
811,8,5,Yes,5.0,64,LPDDR5,Yes
812,4,5,Yes,5.0,64,LPDDR5X,No
813,8,10,No,3.0,1024,DDR4,No
814,128,3,No,5.0,128,LPDDR4X,No
815,128,5,No,4.0,2048,LPDDR4X,Yes
816,16,5,Yes,4.0,4096,DDR4,No
817,8,10,No,3.0,128,LPDDR5,Yes
818,32,10,No,3.0,512,LPDDR5,Yes
819,16,5,Yes,4.0,1024,LPDDR5,No
820,4,14,Yes,3.0,2048,DDR4,Yes
821,64,10,Yes,5.0,2048,DDR5,Yes
822,4,10,No,5.0,512,LPDDR5,Yes
823,8,7,No,3.0,512,LPDDR5,Yes
824,96,14,No,3.0,128,LPDDR5X,No
825,8,7,No,3.0,64,DDR4,Yes
826,128,14,Yes,5.0,2048,LPDDR5X,No
827,8,5,No,3.0,64,LPDDR4X,Yes
828,128,10,No,3.0,512,DDR5,No
829,8,3,Yes,3.0,128,HBM2,Yes
830,128,5,No,5.0,1024,DDR4,Yes
831,8,7,Yes,5.0,1024,LPDDR5X,Yes
832,2,14,Yes,3.0,16,DDR4,Yes
833,32,3,No,4.0,512,HBM2,Yes
834,256,5,Yes,5.0,4096,HBM2,No
835,8,14,No,4.0,64,LPDDR5,Yes
836,64,10,Yes,5.0,128,HBM2,No
837,12,3,No,5.0,16,LPDDR5,No
838,96,14,No,5.0,16,DDR5,Yes
839,64,7,No,5.0,1024,LPDDR5,No
840,32,3,Yes,3.0,64,DDR4,Yes
841,32,3,Yes,3.0,2048,HBM2,No
842,4,14,No,5.0,128,DDR5,Yes
843,96,7,Yes,4.0,64,LPDDR5X,Yes
844,32,10,Yes,4.0,256,LPDDR5X,No
845,16,7,Yes,3.0,16,DDR4,No
846,4,7,No,5.0,32,LPDDR5X,No
847,12,10,Yes,3.0,512,LPDDR5,No
848,8,7,No,5.0,64,LPDDR5,No
849,2,5,No,3.0,256,LPDDR5X,No
850,4,14,No,5.0,2048,LPDDR5X,No
851,256,5,Yes,5.0,64,LPDDR5X,No
852,12,10,No,5.0,128,LPDDR4X,No
853,12,10,No,5.0,2048,DDR4,No
854,12,7,Yes,4.0,16,LPDDR5,Yes
855,256,3,Yes,5.0,128,LPDDR5X,Yes
856,8,7,Yes,3.0,1024,DDR4,No
857,12,3,No,4.0,64,LPDDR5X,Yes
858,64,7,No,3.0,512,LPDDR5X,Yes
859,8,10,Yes,5.0,64,HBM2,Yes
860,64,5,Yes,5.0,32,DDR5,No
861,12,5,Yes,3.0,128,DDR5,Yes
862,64,3,Yes,3.0,128,LPDDR5X,Yes
863,128,14,No,4.0,4096,LPDDR4X,No
864,256,3,No,3.0,64,DDR4,Yes
865,12,3,No,3.0,4096,DDR4,No
866,256,10,No,4.0,4096,LPDDR5X,No
867,16,5,No,5.0,64,DDR4,Yes
868,16,10,No,4.0,128,DDR4,Yes
869,256,5,Yes,5.0,64,DDR5,Yes
870,2,14,No,5.0,256,HBM2,No
871,256,5,No,3.0,16,LPDDR4X,No
872,32,5,Yes,5.0,1024,LPDDR4X,No
873,32,5,No,5.0,64,DDR4,No
874,64,14,Yes,5.0,32,LPDDR5X,Yes
875,128,5,Yes,5.0,512,HBM2,No
876,128,14,No,3.0,32,HBM2,No
877,12,10,Yes,3.0,256,LPDDR5,Yes
878,96,3,Yes,5.0,2048,DDR4,No
879,32,5,Yes,4.0,16,LPDDR5,Yes
880,32,10,No,3.0,512,LPDDR4X,No
881,128,10,No,4.0,1024,LPDDR5X,Yes
882,32,5,Yes,5.0,64,DDR4,Yes
883,256,5,Yes,5.0,2048,HBM2,Yes
884,32,3,Yes,4.0,2048,DDR4,No
885,12,10,Yes,3.0,64,DDR4,Yes
886,128,14,Yes,3.0,64,LPDDR4X,Yes
887,128,14,No,3.0,512,DDR5,No
888,128,10,Yes,4.0,4096,DDR4,Yes
889,64,14,Yes,5.0,512,LPDDR5,No
890,16,5,Yes,4.0,16,LPDDR5,Yes
891,256,7,No,4.0,4096,LPDDR5,No
892,4,7,No,4.0,256,LPDDR5X,Yes
893,16,7,No,5.0,128,LPDDR5X,Yes
894,16,10,Yes,5.0,512,DDR5,No
895,64,3,No,3.0,32,DDR5,No
896,64,5,No,3.0,64,DDR5,Yes
897,64,10,Yes,5.0,16,DDR4,Yes
898,12,10,Yes,5.0,512,DDR5,Yes
899,12,5,Yes,3.0,2048,LPDDR5X,Yes
900,4,14,No,5.0,2048,LPDDR5,Yes
901,2,5,No,4.0,128,LPDDR4X,Yes
902,12,5,No,3.0,128,HBM2,Yes
903,16,7,Yes,4.0,512,LPDDR4X,No
904,4,10,Yes,5.0,4096,DDR4,No
905,8,3,Yes,3.0,32,LPDDR5X,Yes
906,12,3,Yes,3.0,32,LPDDR4X,Yes
907,8,7,Yes,5.0,4096,DDR4,No
908,96,10,No,3.0,32,HBM2,Yes
909,128,3,No,5.0,2048,HBM2,No
910,256,7,No,3.0,1024,LPDDR5,No
911,8,7,No,3.0,64,DDR4,Yes
912,12,10,Yes,4.0,512,DDR4,No
913,32,10,No,5.0,64,DDR4,Yes
914,256,5,No,5.0,512,LPDDR4X,No
915,8,5,No,5.0,2048,HBM2,No
916,12,5,Yes,4.0,64,LPDDR5,No
917,8,5,Yes,3.0,2048,LPDDR4X,No
918,256,10,Yes,3.0,1024,LPDDR5,No
919,128,10,Yes,3.0,2048,DDR5,Yes
920,96,14,No,3.0,1024,LPDDR5,No
921,64,5,Yes,4.0,128,LPDDR5X,Yes
922,96,14,Yes,3.0,16,LPDDR5,Yes
923,2,3,Yes,3.0,16,DDR5,Yes
924,16,10,Yes,4.0,128,HBM2,No
925,64,5,Yes,4.0,512,DDR5,Yes
926,4,7,No,5.0,512,LPDDR5X,Yes
927,8,5,Yes,4.0,32,DDR4,Yes
928,32,5,No,5.0,64,DDR4,Yes
929,16,10,Yes,4.0,16,DDR4,No
930,32,3,No,5.0,1024,LPDDR5X,Yes
931,64,3,Yes,4.0,1024,LPDDR5,Yes
932,16,5,No,3.0,4096,DDR5,Yes
933,128,5,Yes,5.0,256,LPDDR5X,Yes
934,8,3,Yes,3.0,1024,DDR4,No
935,16,5,Yes,4.0,128,HBM2,Yes
936,4,7,Yes,3.0,2048,LPDDR4X,Yes
937,32,10,No,3.0,4096,LPDDR4X,Yes
938,32,14,No,4.0,1024,DDR4,No
939,64,7,No,3.0,16,DDR4,No
940,4,3,Yes,5.0,64,LPDDR5,No
941,4,14,No,5.0,64,HBM2,No
942,64,14,Yes,4.0,512,DDR5,Yes
943,12,3,Yes,3.0,16,LPDDR4X,No
944,2,7,No,3.0,512,LPDDR4X,Yes
945,16,10,Yes,3.0,512,DDR5,Yes
946,128,10,No,3.0,4096,LPDDR4X,Yes
947,64,3,No,5.0,256,LPDDR4X,Yes
948,8,3,Yes,5.0,32,HBM2,Yes
949,4,3,Yes,5.0,128,HBM2,Yes
950,64,5,No,4.0,128,HBM2,Yes
951,96,10,Yes,3.0,2048,LPDDR5X,No
952,128,14,No,4.0,256,HBM2,Yes
953,12,5,No,3.0,4096,LPDDR5X,Yes
954,4,3,Yes,3.0,256,LPDDR4X,Yes
955,128,5,No,3.0,2048,DDR5,Yes
956,256,3,No,3.0,1024,LPDDR5,Yes
957,128,14,Yes,3.0,64,DDR5,No
958,12,10,No,3.0,16,LPDDR4X,Yes
959,256,3,Yes,3.0,2048,HBM2,No
960,12,3,No,3.0,1024,HBM2,No
961,8,10,Yes,3.0,64,LPDDR4X,No
962,16,5,Yes,5.0,32,DDR5,No
963,12,14,Yes,4.0,32,LPDDR5,Yes
964,96,5,Yes,5.0,2048,LPDDR4X,No
965,256,14,Yes,3.0,128,HBM2,Yes
966,2,3,Yes,3.0,4096,LPDDR5X,Yes
967,12,10,Yes,5.0,32,LPDDR5X,Yes
968,32,14,Yes,3.0,16,HBM2,Yes
969,128,7,Yes,5.0,16,HBM2,Yes
970,256,3,No,4.0,2048,LPDDR5X,Yes
971,256,14,Yes,5.0,256,DDR5,No
972,16,3,Yes,4.0,512,HBM2,Yes
973,12,5,No,5.0,512,DDR4,Yes
974,128,14,No,5.0,256,HBM2,Yes
975,16,10,Yes,5.0,32,DDR5,No
976,8,7,No,3.0,32,LPDDR4X,No
977,32,7,Yes,3.0,1024,DDR5,No
978,16,3,Yes,3.0,32,LPDDR4X,Yes
979,2,7,Yes,4.0,16,LPDDR4X,Yes
980,12,10,Yes,3.0,32,HBM2,No
981,64,7,Yes,3.0,1024,DDR4,Yes
982,128,14,Yes,3.0,128,DDR4,Yes
983,64,7,No,5.0,2048,LPDDR4X,No
984,4,7,Yes,3.0,4096,HBM2,No
985,64,10,Yes,5.0,64,DDR5,Yes
986,16,10,No,5.0,16,LPDDR4X,Yes
987,4,10,No,3.0,16,DDR5,Yes
988,4,7,Yes,3.0,64,DDR5,No
989,8,3,Yes,5.0,256,LPDDR4X,Yes
990,96,3,Yes,4.0,16,DDR5,Yes
991,256,3,Yes,4.0,256,LPDDR5X,Yes
992,64,7,No,3.0,4096,LPDDR4X,Yes
993,256,3,Yes,3.0,128,DDR4,Yes
994,2,3,No,3.0,1024,HBM2,Yes
995,32,3,No,5.0,128,LPDDR5X,Yes
996,256,3,No,4.0,16,LPDDR5X,Yes
997,64,14,Yes,3.0,4096,LPDDR5,No
998,16,5,Yes,3.0,256,LPDDR5X,No
999,64,14,Yes,3.0,1024,LPDDR5X,Yes
1000,16,14,No,5.0,32,HBM2,No
1001,32,10,No,4.0,16,LPDDR5,No
1002,64,10,Yes,4.0,16,LPDDR5X,Yes
1003,128,3,No,3.0,128,DDR5,Yes
1004,64,14,No,5.0,32,LPDDR5,Yes
1005,32,10,No,4.0,4096,LPDDR5X,No
1006,8,3,No,3.0,64,LPDDR5,No
1007,4,5,No,5.0,32,DDR5,No
1008,256,3,Yes,3.0,128,LPDDR4X,No
1009,4,3,Yes,5.0,512,LPDDR5,Yes
1010,4,5,No,5.0,16,LPDDR5,No
1011,8,10,Yes,5.0,512,LPDDR4X,Yes
1012,4,3,Yes,3.0,64,LPDDR4X,No
1013,8,10,Yes,4.0,16,LPDDR5X,Yes
1014,128,14,Yes,4.0,512,LPDDR5,No
1015,128,10,Yes,5.0,2048,LPDDR4X,No
1016,64,3,No,5.0,64,DDR5,No
1017,12,7,Yes,5.0,256,DDR4,No
1018,32,7,No,4.0,64,LPDDR5X,No
1019,8,3,No,4.0,128,DDR5,Yes
1020,32,5,Yes,5.0,64,LPDDR5,Yes
1021,64,7,No,3.0,2048,LPDDR5X,No
1022,16,3,Yes,5.0,4096,LPDDR5X,Yes
1023,4,7,Yes,4.0,256,DDR4,No
1024,64,5,Yes,3.0,1024,LPDDR5,No
1025,8,5,No,5.0,4096,DDR4,No
1026,32,5,Yes,3.0,512,LPDDR5X,No
1027,8,10,No,5.0,512,LPDDR5X,No
1028,16,10,Yes,4.0,32,DDR4,No
1029,12,14,Yes,3.0,32,LPDDR4X,No
1030,4,7,No,4.0,4096,LPDDR5X,No
1031,64,10,Yes,3.0,512,LPDDR5X,Yes
1032,4,10,Yes,5.0,64,HBM2,Yes
1033,12,3,No,4.0,16,LPDDR5X,Yes
1034,16,7,No,4.0,64,LPDDR5,Yes
1035,2,3,Yes,5.0,2048,DDR4,No
1036,8,14,No,3.0,64,DDR5,Yes
1037,8,10,Yes,4.0,512,HBM2,Yes
1038,96,10,Yes,4.0,256,DDR5,Yes
1039,256,5,Yes,3.0,64,LPDDR5,Yes
1040,128,3,Yes,3.0,64,DDR4,Yes
1041,96,3,No,4.0,128,HBM2,No
1042,16,10,No,5.0,32,LPDDR5X,No
1043,256,10,No,5.0,16,DDR4,No
1044,96,14,Yes,5.0,2048,DDR4,Yes
1045,8,14,Yes,5.0,32,DDR4,Yes
1046,128,5,Yes,3.0,128,DDR4,No
1047,16,3,Yes,3.0,256,DDR5,Yes
1048,32,10,Yes,5.0,256,LPDDR5,Yes
1049,2,10,No,3.0,2048,DDR4,Yes
1050,16,10,Yes,3.0,256,DDR4,Yes
1051,16,14,Yes,5.0,16,LPDDR5,Yes
1052,8,14,Yes,5.0,256,DDR4,Yes
1053,16,3,Yes,4.0,2048,LPDDR5X,No
1054,2,14,Yes,5.0,16,DDR4,Yes
1055,128,14,Yes,5.0,32,HBM2,No
1056,2,5,No,3.0,128,DDR4,No
1057,64,10,Yes,5.0,128,DDR4,Yes
1058,4,3,Yes,4.0,128,HBM2,Yes
1059,256,14,Yes,3.0,2048,DDR4,Yes
1060,2,5,No,5.0,2048,DDR4,No
1061,12,14,No,3.0,16,LPDDR4X,Yes
1062,4,5,No,5.0,4096,HBM2,No
1063,12,10,Yes,4.0,1024,DDR5,Yes
1064,16,10,No,5.0,64,DDR4,Yes
1065,2,7,Yes,5.0,32,DDR5,No
1066,128,3,No,5.0,4096,DDR4,Yes
1067,12,3,No,5.0,512,LPDDR5,Yes
1068,8,10,No,5.0,32,LPDDR4X,No
1069,128,3,Yes,4.0,1024,LPDDR5X,No
1070,32,5,Yes,4.0,4096,HBM2,Yes
1071,64,10,No,5.0,16,LPDDR5X,No
1072,128,7,Yes,3.0,2048,DDR4,Yes
1073,128,3,Yes,3.0,4096,LPDDR5X,Yes
1074,8,3,No,5.0,32,LPDDR5,Yes
1075,256,10,Yes,5.0,1024,DDR4,Yes
1076,4,5,No,5.0,16,DDR5,No
1077,16,14,No,4.0,32,LPDDR5,No
1078,128,10,Yes,4.0,32,LPDDR5,No
1079,256,3,Yes,5.0,1024,HBM2,No
1080,4,3,Yes,5.0,64,DDR4,No
1081,12,3,No,3.0,1024,LPDDR4X,Yes
1082,2,3,No,3.0,256,LPDDR5X,No
1083,2,7,No,4.0,64,DDR4,No
1084,12,10,Yes,4.0,64,DDR5,No
1085,32,3,No,3.0,16,DDR4,No
1086,96,5,No,4.0,64,LPDDR4X,Yes
1087,16,3,No,3.0,16,LPDDR5X,Yes
1088,32,5,Yes,4.0,2048,DDR5,No
1089,96,7,Yes,4.0,512,HBM2,No
1090,4,3,Yes,5.0,512,LPDDR4X,No
1091,12,14,Yes,3.0,128,DDR5,No
1092,8,5,Yes,3.0,128,LPDDR5X,No
1093,64,10,Yes,4.0,512,HBM2,Yes
1094,2,14,Yes,5.0,32,HBM2,No
1095,32,7,No,4.0,16,LPDDR5X,Yes
1096,32,10,Yes,3.0,4096,LPDDR5,No
1097,32,5,Yes,4.0,32,LPDDR4X,No
1098,16,10,Yes,5.0,128,LPDDR5X,No
1099,8,3,Yes,3.0,4096,LPDDR5X,Yes
1100,2,14,Yes,5.0,4096,LPDDR5,No
1101,64,14,No,3.0,128,LPDDR5X,No
1102,64,3,No,5.0,32,DDR4,Yes
1103,256,5,No,3.0,512,DDR4,Yes
1104,4,14,Yes,4.0,16,LPDDR5,No
1105,12,7,Yes,4.0,4096,HBM2,No
1106,96,3,No,5.0,32,LPDDR4X,Yes
1107,12,10,Yes,3.0,64,LPDDR5,No
1108,256,7,Yes,3.0,2048,LPDDR4X,No
1109,256,10,Yes,3.0,4096,HBM2,Yes
1110,4,5,Yes,5.0,256,HBM2,No
1111,128,10,Yes,5.0,64,DDR5,No
1112,2,5,Yes,3.0,64,LPDDR4X,No
1113,96,3,Yes,3.0,256,HBM2,No
1114,2,7,Yes,3.0,32,LPDDR5X,No
1115,2,7,Yes,4.0,16,LPDDR5X,Yes
1116,4,3,No,5.0,512,HBM2,No
1117,256,7,No,4.0,32,LPDDR5,Yes
1118,4,14,No,4.0,16,DDR5,No
1119,12,7,Yes,4.0,4096,DDR4,No
