market_name,product_type,date,price_per_kg,supply_kg,demand_level
Pasar Cisalak,Eggs (per dozen),2023-05-07,22682,794,Very High
Pasar Cisalak,Eggs (per dozen),2023-05-10,26208,1868,Medium
Pasar Cisalak,Eggs (per dozen),2023-05-13,31737,2635,High
Pasar Cisalak,Eggs (per dozen),2023-05-16,33271,1327,Low
Pasar Cisalak,Eggs (per dozen),2023-05-19,26651,1276,Medium
Pasar Cisalak,Eggs (per dozen),2023-05-22,32309,2216,High
Pasar Cisalak,Eggs (per dozen),2023-05-25,32261,2303,Medium
Pasar Cisalak,Eggs (per dozen),2023-05-28,32361,519,Low
Pasar Cisalak,Eggs (per dozen),2023-05-31,40975,1057,High
Pasar Cisalak,Eggs (per dozen),2023-06-03,15836,2450,Very High
Pasar Cisalak,Eggs (per dozen),2023-06-06,30488,1000,High
Pasar Cisalak,Eggs (per dozen),2023-06-09,29767,1702,Very High
Pasar Cisalak,Eggs (per dozen),2023-06-12,21144,900,Very High
Pasar Cisalak,Eggs (per dozen),2023-06-15,31780,2233,High
Pasar Cisalak,Eggs (per dozen),2023-06-18,32421,1011,Medium
Pasar Cisalak,Eggs (per dozen),2023-06-21,22672,2618,High
Pasar Cisalak,Eggs (per dozen),2023-06-24,31650,2683,Very High
Pasar Cisalak,Eggs (per dozen),2023-06-27,21452,337,Very High
Pasar Cisalak,Eggs (per dozen),2023-06-30,30442,1533,Medium
Pasar Cisalak,Eggs (per dozen),2023-07-03,24263,1904,Medium
Pasar Cisalak,Eggs (per dozen),2023-07-06,24735,1576,Medium
Pasar Cisalak,Eggs (per dozen),2023-07-09,32876,2161,Very High
Pasar Cisalak,Eggs (per dozen),2023-07-12,25120,610,Medium
Pasar Cisalak,Eggs (per dozen),2023-07-15,29164,976,High
Pasar Cisalak,Eggs (per dozen),2023-07-18,21438,395,Very High
Pasar Cisalak,Eggs (per dozen),2023-07-21,32986,540,Low
Pasar Cisalak,Eggs (per dozen),2023-07-24,21283,1957,Low
Pasar Cisalak,Eggs (per dozen),2023-07-27,35223,128,Very High
Pasar Cisalak,Eggs (per dozen),2023-07-30,34069,2188,Low
Pasar Cisalak,Eggs (per dozen),2023-08-02,37773,1782,Very High
Pasar Cisalak,Eggs (per dozen),2023-08-05,33899,1650,Very High
Pasar Cisalak,Eggs (per dozen),2023-08-08,28193,621,Low
Pasar Cisalak,Eggs (per dozen),2023-08-11,26728,164,Low
Pasar Cisalak,Eggs (per dozen),2023-08-14,23483,2487,Medium
Pasar Cisalak,Eggs (per dozen),2023-08-17,30486,780,Medium
Pasar Cisalak,Eggs (per dozen),2023-08-20,23855,1712,High
Pasar Cisalak,Eggs (per dozen),2023-08-23,30743,1063,Very High
Pasar Cisalak,Eggs (per dozen),2023-08-26,35218,649,Low
Pasar Cisalak,Eggs (per dozen),2023-08-29,23060,1744,High
Pasar Cisalak,Eggs (per dozen),2023-09-01,16349,2648,Very High
Pasar Cisalak,Eggs (per dozen),2023-09-04,18558,2155,Very High
Pasar Cisalak,Eggs (per dozen),2023-09-07,18395,2713,Low
Pasar Cisalak,Eggs (per dozen),2023-09-10,24024,2333,High
Pasar Cisalak,Eggs (per dozen),2023-09-13,38379,2542,Very High
Pasar Cisalak,Eggs (per dozen),2023-09-16,25437,1403,High
Pasar Cisalak,Eggs (per dozen),2023-09-19,27440,1910,Very High
Pasar Cisalak,Eggs (per dozen),2023-09-22,30860,1838,Very High
Pasar Cisalak,Eggs (per dozen),2023-09-25,25485,2633,Medium
Pasar Cisalak,Eggs (per dozen),2023-09-28,28029,1144,High
Pasar Cisalak,Eggs (per dozen),2023-10-01,35909,2513,Very High
Pasar Cisalak,Eggs (per dozen),2023-10-04,29185,533,High
Pasar Cisalak,Eggs (per dozen),2023-10-07,23845,1915,Low
Pasar Cisalak,Eggs (per dozen),2023-10-10,27570,2803,Very High
Pasar Cisalak,Eggs (per dozen),2023-10-13,20031,528,Very High
Pasar Cisalak,Eggs (per dozen),2023-10-16,30255,255,High
Pasar Cisalak,Eggs (per dozen),2023-10-19,24924,166,High
Pasar Cisalak,Eggs (per dozen),2023-10-22,34300,1056,High
Pasar Cisalak,Eggs (per dozen),2023-10-25,16674,2946,Very High
Pasar Cisalak,Eggs (per dozen),2023-10-28,15270,1028,High
Pasar Cisalak,Eggs (per dozen),2023-10-31,20865,2347,Medium
Pasar Cisalak,Eggs (per dozen),2023-11-03,26129,849,Very High
Pasar Cisalak,Eggs (per dozen),2023-11-06,34613,388,High
Pasar Cisalak,Eggs (per dozen),2023-11-09,16002,1922,Medium
Pasar Cisalak,Eggs (per dozen),2023-11-12,24798,2045,Low
Pasar Cisalak,Eggs (per dozen),2023-11-15,31781,2483,Medium
Pasar Cisalak,Eggs (per dozen),2023-11-18,41083,798,High
Pasar Cisalak,Eggs (per dozen),2023-11-21,26430,665,Very High
Pasar Cisalak,Eggs (per dozen),2023-11-24,28031,1472,High
Pasar Cisalak,Eggs (per dozen),2023-11-27,15640,2680,Very High
Pasar Cisalak,Eggs (per dozen),2023-11-30,24127,2244,Medium
Pasar Cisalak,Eggs (per dozen),2023-12-03,28418,292,Very High
Pasar Cisalak,Eggs (per dozen),2023-12-06,31320,1793,Very High
Pasar Cisalak,Eggs (per dozen),2023-12-09,36639,1140,Low
Pasar Cisalak,Eggs (per dozen),2023-12-12,21242,2039,High
Pasar Cisalak,Eggs (per dozen),2023-12-15,22949,1728,Very High
Pasar Cisalak,Eggs (per dozen),2023-12-18,39347,2641,Very High
Pasar Cisalak,Eggs (per dozen),2023-12-21,14848,2822,Very High
Pasar Cisalak,Eggs (per dozen),2023-12-24,15178,1060,Very High
Pasar Cisalak,Eggs (per dozen),2023-12-27,23516,117,Low
Pasar Cisalak,Eggs (per dozen),2023-12-30,27344,555,Low
Pasar Cisalak,Organic Chicken,2023-01-01,63463,171,Low
Pasar Cisalak,Organic Chicken,2023-01-04,74566,1859,Very High
Pasar Cisalak,Organic Chicken,2023-01-07,52646,2174,Medium
Pasar Cisalak,Organic Chicken,2023-01-10,71131,1603,Low
Pasar Cisalak,Organic Chicken,2023-01-13,73897,2962,Very High
Pasar Cisalak,Organic Chicken,2023-01-16,55745,1406,Very High
Pasar Cisalak,Organic Chicken,2023-01-19,64624,2460,Medium
Pasar Cisalak,Organic Chicken,2023-01-22,58600,1940,High
Pasar Cisalak,Organic Chicken,2023-01-25,51247,1048,Low
Pasar Cisalak,Organic Chicken,2023-01-28,70824,2027,High
Pasar Cisalak,Organic Chicken,2023-01-31,76863,2182,Very High
Pasar Cisalak,Organic Chicken,2023-02-03,64666,2429,High
Pasar Cisalak,Organic Chicken,2023-02-06,64620,1905,Medium
Pasar Cisalak,Organic Chicken,2023-02-09,68704,642,Very High
Pasar Cisalak,Organic Chicken,2023-02-12,83614,2555,Medium
Pasar Cisalak,Organic Chicken,2023-02-15,73111,347,Very High
Pasar Cisalak,Organic Chicken,2023-02-18,84831,1382,Very High
Pasar Cisalak,Organic Chicken,2023-02-21,61635,236,Medium
Pasar Cisalak,Organic Chicken,2023-02-24,71550,2474,High
Pasar Cisalak,Organic Chicken,2023-02-27,67818,1828,Low
Pasar Cisalak,Organic Chicken,2023-03-02,71903,683,High
Pasar Cisalak,Organic Chicken,2023-03-05,79636,1692,Very High
Pasar Cisalak,Organic Chicken,2023-03-08,64554,195,High
Pasar Cisalak,Organic Chicken,2023-03-11,42120,932,Medium
Pasar Cisalak,Organic Chicken,2023-03-14,64054,2695,Very High
Pasar Cisalak,Organic Chicken,2023-03-17,56544,115,Very High
Pasar Cisalak,Organic Chicken,2023-03-20,58583,2334,Medium
Pasar Cisalak,Organic Chicken,2023-03-23,72863,1579,High
Pasar Cisalak,Organic Chicken,2023-03-26,76504,2158,High
Pasar Cisalak,Organic Chicken,2023-03-29,45975,411,High
Pasar Cisalak,Organic Chicken,2023-04-01,76469,2716,High
Pasar Cisalak,Organic Chicken,2023-04-04,63910,367,High
Pasar Cisalak,Organic Chicken,2023-04-07,78470,217,Low
Pasar Cisalak,Organic Chicken,2023-04-10,48805,715,Very High
Pasar Cisalak,Organic Chicken,2023-04-13,55590,2148,Very High
Pasar Cisalak,Organic Chicken,2023-04-16,52991,2197,Low
Pasar Cisalak,Organic Chicken,2023-04-19,79374,2885,Very High
Pasar Cisalak,Organic Chicken,2023-04-22,65207,1228,Medium
Pasar Cisalak,Organic Chicken,2023-04-25,79978,957,Very High
Pasar Cisalak,Organic Chicken,2023-04-28,85788,497,Medium
Pasar Cisalak,Organic Chicken,2023-05-01,61068,1460,Medium
Pasar Cisalak,Organic Chicken,2023-05-04,72886,375,Medium
Pasar Cisalak,Organic Chicken,2023-05-07,72192,2508,Very High
Pasar Cisalak,Organic Chicken,2023-05-10,49823,1773,Low
Pasar Cisalak,Organic Chicken,2023-05-13,51587,508,Low
Pasar Cisalak,Organic Chicken,2023-05-16,67939,509,Very High
Pasar Cisalak,Organic Chicken,2023-05-19,70883,213,Medium
Pasar Cisalak,Organic Chicken,2023-05-22,64242,1244,Very High
Pasar Cisalak,Organic Chicken,2023-05-25,63845,2075,Medium
Pasar Cisalak,Organic Chicken,2023-05-28,79033,324,Low
Pasar Cisalak,Organic Chicken,2023-05-31,69114,2418,High
Pasar Cisalak,Organic Chicken,2023-06-03,60067,1711,High
Pasar Cisalak,Organic Chicken,2023-06-06,43852,2748,Low
Pasar Cisalak,Organic Chicken,2023-06-09,40505,2536,Very High
Pasar Cisalak,Organic Chicken,2023-06-12,61381,2219,High
Pasar Cisalak,Organic Chicken,2023-06-15,50754,2097,High
Pasar Cisalak,Organic Chicken,2023-06-18,53245,1172,High
Pasar Cisalak,Organic Chicken,2023-06-21,53345,1325,Very High
Pasar Cisalak,Organic Chicken,2023-06-24,82033,1777,Very High
Pasar Cisalak,Organic Chicken,2023-06-27,54875,1832,High
Pasar Cisalak,Organic Chicken,2023-06-30,59751,912,Very High
Pasar Cisalak,Organic Chicken,2023-07-03,51683,237,High
Pasar Cisalak,Organic Chicken,2023-07-06,77379,1068,High
Pasar Cisalak,Organic Chicken,2023-07-09,73146,2672,Medium
Pasar Cisalak,Organic Chicken,2023-07-12,47248,2908,Very High
Pasar Cisalak,Organic Chicken,2023-07-15,62109,414,High
Pasar Cisalak,Organic Chicken,2023-07-18,75171,1559,Low
Pasar Cisalak,Organic Chicken,2023-07-21,60292,2988,Low
Pasar Cisalak,Organic Chicken,2023-07-24,56491,467,Medium
Pasar Cisalak,Organic Chicken,2023-07-27,50277,2368,High
Pasar Cisalak,Organic Chicken,2023-07-30,64916,1010,Very High
Pasar Cisalak,Organic Chicken,2023-08-02,47458,1183,Very High
Pasar Cisalak,Organic Chicken,2023-08-05,74852,2432,High
Pasar Cisalak,Organic Chicken,2023-08-08,76671,2517,Medium
Pasar Cisalak,Organic Chicken,2023-08-11,68847,2238,Low
Pasar Cisalak,Organic Chicken,2023-08-14,73250,2992,Low
Pasar Cisalak,Organic Chicken,2023-08-17,68085,1503,Very High
Pasar Cisalak,Organic Chicken,2023-08-20,75471,487,Medium
Pasar Cisalak,Organic Chicken,2023-08-23,77990,1395,High
Pasar Cisalak,Organic Chicken,2023-08-26,56548,2486,Very High
Pasar Cisalak,Organic Chicken,2023-08-29,61040,2294,Very High
Pasar Cisalak,Organic Chicken,2023-09-01,66868,2699,Low
Pasar Cisalak,Organic Chicken,2023-09-04,78404,2527,Low
Pasar Cisalak,Organic Chicken,2023-09-07,50268,1206,Medium
Pasar Cisalak,Organic Chicken,2023-09-10,75575,1611,Medium
Pasar Cisalak,Organic Chicken,2023-09-13,49737,1134,Medium
Pasar Cisalak,Organic Chicken,2023-09-16,80639,2241,Low
Pasar Cisalak,Organic Chicken,2023-09-19,60317,1549,High
Pasar Cisalak,Organic Chicken,2023-09-22,70160,1937,Very High
Pasar Cisalak,Organic Chicken,2023-09-25,62431,2023,High
Pasar Cisalak,Organic Chicken,2023-09-28,48619,163,High
Pasar Cisalak,Organic Chicken,2023-10-01,64884,1025,Low
Pasar Cisalak,Organic Chicken,2023-10-04,66358,1154,Medium
Pasar Cisalak,Organic Chicken,2023-10-07,49181,2818,Very High
Pasar Cisalak,Organic Chicken,2023-10-10,61251,285,Very High
Pasar Cisalak,Organic Chicken,2023-10-13,50073,1876,Low
Pasar Cisalak,Organic Chicken,2023-10-16,54670,706,High
Pasar Cisalak,Organic Chicken,2023-10-19,82103,2669,Very High
Pasar Cisalak,Organic Chicken,2023-10-22,47089,1809,Medium
Pasar Cisalak,Organic Chicken,2023-10-25,57013,2214,Low
Pasar Cisalak,Organic Chicken,2023-10-28,54055,2039,High
Pasar Cisalak,Organic Chicken,2023-10-31,59852,2029,Medium
Pasar Cisalak,Organic Chicken,2023-11-03,70227,1029,Very High
Pasar Cisalak,Organic Chicken,2023-11-06,58109,370,High
Pasar Cisalak,Organic Chicken,2023-11-09,64751,449,Very High
Pasar Cisalak,Organic Chicken,2023-11-12,76708,819,Very High
Pasar Cisalak,Organic Chicken,2023-11-15,70690,1887,High
Pasar Cisalak,Organic Chicken,2023-11-18,65362,2795,Medium
Pasar Cisalak,Organic Chicken,2023-11-21,67156,2752,Medium
Pasar Cisalak,Organic Chicken,2023-11-24,64282,167,High
Pasar Cisalak,Organic Chicken,2023-11-27,62218,784,High
Pasar Cisalak,Organic Chicken,2023-11-30,45817,2809,High
Pasar Cisalak,Organic Chicken,2023-12-03,47095,1861,Medium
Pasar Cisalak,Organic Chicken,2023-12-06,44083,1508,Low
Pasar Cisalak,Organic Chicken,2023-12-09,51704,1006,High
Pasar Cisalak,Organic Chicken,2023-12-12,81925,1235,High
Pasar Cisalak,Organic Chicken,2023-12-15,64361,1823,Low
Pasar Cisalak,Organic Chicken,2023-12-18,49187,2280,Medium
Pasar Cisalak,Organic Chicken,2023-12-21,68381,2476,Medium
Pasar Cisalak,Organic Chicken,2023-12-24,72657,2498,Low
Pasar Cisalak,Organic Chicken,2023-12-27,76145,661,High
Pasar Cisalak,Organic Chicken,2023-12-30,80500,2456,Very High
Pasar Cisalak,Kampung Chicken,2023-01-01,65208,2829,Medium
Pasar Cisalak,Kampung Chicken,2023-01-04,75730,661,High
Pasar Cisalak,Kampung Chicken,2023-01-07,48751,387,High
Pasar Cisalak,Kampung Chicken,2023-01-10,78171,1266,Very High
Pasar Cisalak,Kampung Chicken,2023-01-13,68932,2364,Low
Pasar Cisalak,Kampung Chicken,2023-01-16,60973,2931,Very High
Pasar Cisalak,Kampung Chicken,2023-01-19,55366,2614,Low
Pasar Cisalak,Kampung Chicken,2023-01-22,63237,284,Medium
Pasar Cisalak,Kampung Chicken,2023-01-25,73629,1265,Very High
Pasar Cisalak,Kampung Chicken,2023-01-28,71860,525,High
Pasar Cisalak,Kampung Chicken,2023-01-31,53194,395,Low
Pasar Cisalak,Kampung Chicken,2023-02-03,69252,2406,Low
Pasar Cisalak,Kampung Chicken,2023-02-06,58994,2114,Low
Pasar Cisalak,Kampung Chicken,2023-02-09,54880,270,Very High
Pasar Cisalak,Kampung Chicken,2023-02-12,58495,1837,High
Pasar Cisalak,Kampung Chicken,2023-02-15,71163,318,Medium
Pasar Cisalak,Kampung Chicken,2023-02-18,76001,2507,Low
Pasar Cisalak,Kampung Chicken,2023-02-21,66466,2534,High
Pasar Cisalak,Kampung Chicken,2023-02-24,62030,604,Low
Pasar Cisalak,Kampung Chicken,2023-02-27,66536,2483,Low
Pasar Cisalak,Kampung Chicken,2023-03-02,54651,1250,Very High
Pasar Cisalak,Kampung Chicken,2023-03-05,60492,2032,Very High
Pasar Cisalak,Kampung Chicken,2023-03-08,46826,2761,Low
Pasar Cisalak,Kampung Chicken,2023-03-11,76921,364,Very High
Pasar Cisalak,Kampung Chicken,2023-03-14,80982,1083,Very High
Pasar Cisalak,Kampung Chicken,2023-03-17,58598,2543,Low
Pasar Cisalak,Kampung Chicken,2023-03-20,57845,2130,Medium
Pasar Cisalak,Kampung Chicken,2023-03-23,71810,710,Low
Pasar Cisalak,Kampung Chicken,2023-03-26,69871,1035,High
Pasar Cisalak,Kampung Chicken,2023-03-29,46159,2918,Low
Pasar Cisalak,Kampung Chicken,2023-04-01,44160,1939,Medium
Pasar Cisalak,Kampung Chicken,2023-04-04,66459,274,High
Pasar Cisalak,Kampung Chicken,2023-04-07,58483,2080,Very High
Pasar Cisalak,Kampung Chicken,2023-04-10,50831,563,Low
Pasar Cisalak,Kampung Chicken,2023-04-13,75129,2172,Low
Pasar Cisalak,Kampung Chicken,2023-04-16,67189,1626,Very High
Pasar Cisalak,Kampung Chicken,2023-04-19,73189,958,Medium
Pasar Cisalak,Kampung Chicken,2023-04-22,63574,888,High
Pasar Cisalak,Kampung Chicken,2023-04-25,52542,1630,Medium
Pasar Cisalak,Kampung Chicken,2023-04-28,50760,505,Low
Pasar Cisalak,Kampung Chicken,2023-05-01,47677,261,Medium
Pasar Cisalak,Kampung Chicken,2023-05-04,48410,2988,Very High
Pasar Cisalak,Kampung Chicken,2023-05-07,68793,1954,Very High
Pasar Cisalak,Kampung Chicken,2023-05-10,60370,324,High
Pasar Cisalak,Kampung Chicken,2023-05-13,64273,2447,Very High
Pasar Cisalak,Kampung Chicken,2023-05-16,53926,1819,Very High
Pasar Cisalak,Kampung Chicken,2023-05-19,54212,2786,Low
Pasar Cisalak,Kampung Chicken,2023-05-22,55141,296,Medium
Pasar Cisalak,Kampung Chicken,2023-05-25,77987,567,Very High
Pasar Cisalak,Kampung Chicken,2023-05-28,73737,2634,High
Pasar Cisalak,Kampung Chicken,2023-05-31,74591,1238,Medium
Pasar Cisalak,Kampung Chicken,2023-06-03,57717,842,High
Pasar Cisalak,Kampung Chicken,2023-06-06,84722,2835,High
Pasar Cisalak,Kampung Chicken,2023-06-09,49491,1213,Medium
Pasar Cisalak,Kampung Chicken,2023-06-12,54270,285,Very High
Pasar Cisalak,Kampung Chicken,2023-06-15,58808,2812,Medium
Pasar Cisalak,Kampung Chicken,2023-06-18,52967,1649,Low
Pasar Cisalak,Kampung Chicken,2023-06-21,57140,638,Very High
Pasar Cisalak,Kampung Chicken,2023-06-24,64126,1242,Very High
Pasar Cisalak,Kampung Chicken,2023-06-27,62785,244,Very High
Pasar Cisalak,Kampung Chicken,2023-06-30,71031,1230,Very High
Pasar Cisalak,Kampung Chicken,2023-07-03,62015,594,Very High
Pasar Cisalak,Kampung Chicken,2023-07-06,56905,1422,High
Pasar Cisalak,Kampung Chicken,2023-07-09,46936,592,High
Pasar Cisalak,Kampung Chicken,2023-07-12,58611,2288,Low
Pasar Cisalak,Kampung Chicken,2023-07-15,57039,519,Low
Pasar Cisalak,Kampung Chicken,2023-07-18,55267,479,High
Pasar Cisalak,Kampung Chicken,2023-07-21,69088,253,High
Pasar Cisalak,Kampung Chicken,2023-07-24,76708,2934,Low
Pasar Cisalak,Kampung Chicken,2023-07-27,71075,1948,Very High
Pasar Cisalak,Kampung Chicken,2023-07-30,47739,936,Low
Pasar Cisalak,Kampung Chicken,2023-08-02,53717,785,Low
Pasar Cisalak,Kampung Chicken,2023-08-05,51085,2430,High
Pasar Cisalak,Kampung Chicken,2023-08-08,65525,2603,High
Pasar Cisalak,Kampung Chicken,2023-08-11,84102,1896,Low
Pasar Cisalak,Kampung Chicken,2023-08-14,45993,2139,Very High
Pasar Cisalak,Kampung Chicken,2023-08-17,49918,1479,Very High
Pasar Cisalak,Kampung Chicken,2023-08-20,58393,304,Medium
Pasar Cisalak,Kampung Chicken,2023-08-23,55293,2867,Low
Pasar Cisalak,Kampung Chicken,2023-08-26,68445,953,High
Pasar Cisalak,Kampung Chicken,2023-08-29,67643,465,Very High
Pasar Cisalak,Kampung Chicken,2023-09-01,76159,459,High
Pasar Cisalak,Kampung Chicken,2023-09-04,63406,2080,Low
Pasar Cisalak,Kampung Chicken,2023-09-07,50693,1378,Medium
Pasar Cisalak,Kampung Chicken,2023-09-10,54127,1810,Low
Pasar Cisalak,Kampung Chicken,2023-09-13,74724,2321,Low
Pasar Cisalak,Kampung Chicken,2023-09-16,58601,1460,Medium
Pasar Cisalak,Kampung Chicken,2023-09-19,66996,1741,High
Pasar Cisalak,Kampung Chicken,2023-09-22,58663,222,Very High
Pasar Cisalak,Kampung Chicken,2023-09-25,56673,297,Low
Pasar Cisalak,Kampung Chicken,2023-09-28,74672,2078,High
Pasar Cisalak,Kampung Chicken,2023-10-01,51205,1986,High
Pasar Cisalak,Kampung Chicken,2023-10-04,54012,653,High
Pasar Cisalak,Kampung Chicken,2023-10-07,70389,1452,Medium
Pasar Cisalak,Kampung Chicken,2023-10-10,70673,878,Very High
Pasar Cisalak,Kampung Chicken,2023-10-13,67974,1142,Very High
Pasar Cisalak,Kampung Chicken,2023-10-16,41489,1199,Low
Pasar Cisalak,Kampung Chicken,2023-10-19,76889,2248,High
Pasar Cisalak,Kampung Chicken,2023-10-22,72747,1695,Very High
Pasar Cisalak,Kampung Chicken,2023-10-25,67073,2788,Very High
Pasar Cisalak,Kampung Chicken,2023-10-28,53022,1683,Low
Pasar Cisalak,Kampung Chicken,2023-10-31,65786,2094,High
Pasar Cisalak,Kampung Chicken,2023-11-03,63672,247,Low
Pasar Cisalak,Kampung Chicken,2023-11-06,71150,2310,Medium
Pasar Cisalak,Kampung Chicken,2023-11-09,52983,688,Low
Pasar Cisalak,Kampung Chicken,2023-11-12,49395,2212,Very High
Pasar Cisalak,Kampung Chicken,2023-11-15,66473,2159,High
Pasar Cisalak,Kampung Chicken,2023-11-18,60934,2099,Medium
Pasar Cisalak,Kampung Chicken,2023-11-21,82722,2301,High
Pasar Cisalak,Kampung Chicken,2023-11-24,46106,1258,Very High
Pasar Cisalak,Kampung Chicken,2023-11-27,63902,1771,High
Pasar Cisalak,Kampung Chicken,2023-11-30,77222,1147,Medium
Pasar Cisalak,Kampung Chicken,2023-12-03,73450,1026,Low
Pasar Cisalak,Kampung Chicken,2023-12-06,73341,938,Low
Pasar Cisalak,Kampung Chicken,2023-12-09,70348,1162,Low
Pasar Cisalak,Kampung Chicken,2023-12-12,52615,1562,Low
Pasar Cisalak,Kampung Chicken,2023-12-15,86385,1897,High
Pasar Cisalak,Kampung Chicken,2023-12-18,82453,679,Low
Pasar Cisalak,Kampung Chicken,2023-12-21,70418,2627,High
Pasar Cisalak,Kampung Chicken,2023-12-24,60138,2129,High
Pasar Cisalak,Kampung Chicken,2023-12-27,62711,2559,High
Pasar Cisalak,Kampung Chicken,2023-12-30,57778,850,Low
Pasar Cisalak,Broiler,2023-01-01,41582,1001,High
Pasar Cisalak,Broiler,2023-01-04,35621,1889,Low
Pasar Cisalak,Broiler,2023-01-07,27929,342,Very High
Pasar Cisalak,Broiler,2023-01-10,38561,1190,Medium
Pasar Cisalak,Broiler,2023-01-13,44696,2895,Low
Pasar Cisalak,Broiler,2023-01-16,29053,1138,Medium
Pasar Cisalak,Broiler,2023-01-19,46994,1737,Medium
Pasar Cisalak,Broiler,2023-01-22,49648,2314,Medium
Pasar Cisalak,Broiler,2023-01-25,27472,349,Very High
Pasar Cisalak,Broiler,2023-01-28,43731,2559,Very High
Pasar Cisalak,Broiler,2023-01-31,40177,2184,High
Pasar Cisalak,Broiler,2023-02-03,56847,2598,Low
Pasar Cisalak,Broiler,2023-02-06,39003,611,Very High
Pasar Cisalak,Broiler,2023-02-09,49995,1402,Low
Pasar Cisalak,Broiler,2023-02-12,50001,1179,Medium
Pasar Cisalak,Broiler,2023-02-15,32403,177,High
Pasar Cisalak,Broiler,2023-02-18,39190,819,Medium
Pasar Cisalak,Broiler,2023-02-21,46150,2946,Low
Pasar Cisalak,Broiler,2023-02-24,46616,299,Very High
Pasar Cisalak,Broiler,2023-02-27,52626,2765,Medium
Pasar Cisalak,Broiler,2023-03-02,25915,616,Very High
Pasar Cisalak,Broiler,2023-03-05,31324,2713,Low
Pasar Cisalak,Broiler,2023-03-08,55450,1776,Medium
Pasar Cisalak,Broiler,2023-03-11,33703,1629,High
Pasar Cisalak,Broiler,2023-03-14,48812,792,Medium
Pasar Cisalak,Broiler,2023-03-17,38279,2495,High
Pasar Cisalak,Broiler,2023-03-20,45967,769,High
Pasar Cisalak,Broiler,2023-03-23,54755,2242,High
Pasar Cisalak,Broiler,2023-03-26,28094,739,High
Pasar Cisalak,Broiler,2023-03-29,42975,689,Medium
Pasar Cisalak,Broiler,2023-04-01,40792,2297,Low
Pasar Cisalak,Broiler,2023-04-04,35558,821,Low
Pasar Cisalak,Broiler,2023-04-07,42797,1549,Very High
Pasar Cisalak,Broiler,2023-04-10,38521,703,Very High
Pasar Cisalak,Broiler,2023-04-13,52491,1340,High
Pasar Cisalak,Broiler,2023-04-16,31115,1683,High
Pasar Cisalak,Broiler,2023-04-19,34022,1312,High
Pasar Cisalak,Broiler,2023-04-22,30476,1046,Low
Pasar Cisalak,Broiler,2023-04-25,36040,1351,Medium
Pasar Cisalak,Broiler,2023-04-28,46287,2888,Medium
Pasar Cisalak,Broiler,2023-05-01,28092,1437,Low
Pasar Cisalak,Broiler,2023-05-04,51916,1027,Very High
Pasar Cisalak,Broiler,2023-05-07,50930,356,Medium
Pasar Cisalak,Broiler,2023-05-10,27209,978,Medium
