chicken_id,production_date,eggs_produced,avg_egg_weight_g,egg_quality_grade,shell_thickness_mm,feed_consumed_kg
43,2023-05-14,5,64.3,C,0.5,0.99
43,2023-05-21,2,70.4,C,0.44,1.04
43,2023-05-28,5,56.7,A,0.38,0.89
43,2023-06-04,1,67.6,A,0.45,0.85
43,2023-06-11,0,54.5,A,0.48,1.1
43,2023-06-18,4,58.0,C,0.32,0.83
43,2023-06-25,3,73.1,B,0.37,0.99
43,2023-07-02,1,67.8,AA,0.44,1.16
43,2023-07-09,7,71.8,C,0.47,1.1
43,2023-07-16,4,73.7,B,0.41,0.84
43,2023-07-23,4,70.0,AA,0.4,0.93
43,2023-07-30,5,72.5,B,0.32,0.82
43,2023-08-06,2,74.6,C,0.47,1.03
43,2023-08-13,7,69.2,AA,0.43,0.95
43,2023-08-20,1,66.7,A,0.5,1.05
43,2023-08-27,0,51.6,B,0.37,1.15
43,2023-09-03,0,53.0,A,0.45,1.16
43,2023-09-10,5,50.9,AA,0.38,1.14
43,2023-09-17,2,59.3,B,0.4,1.12
43,2023-09-24,1,48.1,C,0.42,0.84
43,2023-10-01,7,65.8,A,0.47,1.04
43,2023-10-08,5,56.5,C,0.44,0.89
43,2023-10-15,1,49.8,C,0.32,0.97
43,2023-10-22,5,74.1,AA,0.38,0.87
43,2023-10-29,2,48.1,AA,0.41,0.89
43,2023-11-05,4,50.3,B,0.47,0.9
43,2023-11-12,5,64.5,B,0.31,0.83
43,2023-11-19,0,68.9,B,0.35,0.85
43,2023-11-26,1,49.3,A,0.39,0.9
43,2023-12-03,4,63.6,AA,0.46,1.19
43,2023-12-10,4,64.9,B,0.45,0.95
43,2023-12-17,6,47.4,A,0.45,0.81
43,2023-12-24,0,70.0,C,0.5,1.08
43,2023-12-31,6,74.6,AA,0.35,1.18
45,2023-01-01,7,70.9,B,0.49,1.09
45,2023-01-08,3,64.7,C,0.42,1.11
45,2023-01-15,1,62.8,B,0.43,0.95
45,2023-01-22,1,46.4,AA,0.44,1.08
45,2023-01-29,0,61.5,A,0.45,0.97
45,2023-02-05,2,74.6,C,0.34,1.14
45,2023-02-12,1,73.6,B,0.46,0.83
45,2023-02-19,7,65.8,B,0.4,0.85
45,2023-02-26,2,56.8,C,0.41,0.94
45,2023-03-05,5,66.0,AA,0.43,0.97
45,2023-03-12,2,63.1,AA,0.44,0.86
45,2023-03-19,2,70.3,B,0.38,0.99
45,2023-03-26,1,72.1,A,0.32,0.9
45,2023-04-02,6,57.9,AA,0.42,1.16
45,2023-04-09,2,52.4,C,0.31,1.12
45,2023-04-16,7,45.7,AA,0.32,1.13
45,2023-04-23,0,68.0,AA,0.36,1.15
45,2023-04-30,0,60.7,C,0.43,0.86
45,2023-05-07,4,59.9,C,0.44,1.12
45,2023-05-14,3,53.1,C,0.44,1.15
45,2023-05-21,7,48.2,AA,0.45,0.83
45,2023-05-28,2,53.6,C,0.41,0.96
45,2023-06-04,4,71.8,B,0.43,1.01
45,2023-06-11,0,45.3,A,0.44,1.05
45,2023-06-18,6,73.5,C,0.36,0.86
45,2023-06-25,6,46.0,A,0.48,0.97
45,2023-07-02,4,55.4,AA,0.4,1.17
45,2023-07-09,3,51.8,C,0.43,0.85
45,2023-07-16,2,58.9,A,0.43,1.13
45,2023-07-23,3,47.8,C,0.4,1.19
45,2023-07-30,6,60.0,AA,0.31,1.04
45,2023-08-06,1,46.0,C,0.37,1.12
45,2023-08-13,7,48.7,A,0.48,1.02
45,2023-08-20,7,49.8,A,0.42,0.88
45,2023-08-27,5,46.7,AA,0.46,1.14
45,2023-09-03,6,59.1,B,0.39,1.08
45,2023-09-10,0,74.9,B,0.41,1.19
45,2023-09-17,2,48.9,C,0.38,0.87
45,2023-09-24,3,47.7,AA,0.49,1.06
45,2023-10-01,6,74.2,A,0.41,1.19
45,2023-10-08,6,57.2,A,0.5,0.88
45,2023-10-15,6,60.7,C,0.32,0.93
45,2023-10-22,7,46.8,C,0.32,0.87
45,2023-10-29,5,58.2,C,0.4,0.81
45,2023-11-05,1,57.9,A,0.31,1.08
45,2023-11-12,1,71.7,C,0.37,1.04
45,2023-11-19,0,52.9,B,0.48,0.93
45,2023-11-26,4,67.9,AA,0.43,0.95
45,2023-12-03,0,57.4,C,0.43,1.15
45,2023-12-10,5,58.0,B,0.5,1.02
45,2023-12-17,7,68.2,A,0.38,1.17
45,2023-12-24,7,54.3,B,0.37,0.81
45,2023-12-31,5,46.2,AA,0.49,0.86
46,2023-01-01,0,74.9,AA,0.37,0.95
46,2023-01-08,0,65.9,B,0.48,1.07
46,2023-01-15,2,47.5,C,0.45,0.98
46,2023-01-22,1,57.3,AA,0.48,0.82
46,2023-01-29,1,68.2,A,0.33,0.96
46,2023-02-05,0,72.9,B,0.34,1.18
46,2023-02-12,1,49.2,A,0.36,0.86
46,2023-02-19,7,55.5,B,0.38,0.96
46,2023-02-26,3,67.3,B,0.41,0.92
46,2023-03-05,4,47.9,A,0.46,0.93
46,2023-03-12,4,66.1,C,0.45,1.06
46,2023-03-19,4,68.8,AA,0.38,1.1
46,2023-03-26,2,67.2,A,0.42,0.94
46,2023-04-02,7,65.2,A,0.4,0.91
46,2023-04-09,0,46.5,C,0.34,1.13
46,2023-04-16,4,52.2,B,0.34,0.85
46,2023-04-23,3,67.8,B,0.39,1.09
46,2023-04-30,3,47.0,AA,0.5,0.96
46,2023-05-07,2,50.3,C,0.35,1.13
46,2023-05-14,1,52.2,B,0.37,0.84
46,2023-05-21,5,66.9,C,0.4,0.9
46,2023-05-28,2,52.9,AA,0.41,0.88
46,2023-06-04,5,68.5,C,0.34,0.83
46,2023-06-11,5,52.8,AA,0.37,0.81
46,2023-06-18,1,59.9,AA,0.43,0.9
46,2023-06-25,4,66.4,B,0.38,0.84
46,2023-07-02,0,67.0,B,0.44,0.86
46,2023-07-09,7,69.7,A,0.44,1.1
46,2023-07-16,5,63.3,AA,0.49,0.98
46,2023-07-23,1,67.6,AA,0.3,0.97
46,2023-07-30,3,48.3,C,0.46,1.05
46,2023-08-06,4,67.8,B,0.42,0.96
46,2023-08-13,6,57.5,B,0.42,0.93
46,2023-08-20,5,64.2,C,0.4,0.88
46,2023-08-27,2,51.5,AA,0.38,0.91
46,2023-09-03,3,47.5,B,0.31,1.09
46,2023-09-10,5,70.3,C,0.48,1.05
46,2023-09-17,5,64.3,A,0.43,0.89
46,2023-09-24,5,67.4,AA,0.35,0.82
46,2023-10-01,5,53.3,AA,0.31,1.15
46,2023-10-08,1,52.2,AA,0.48,1.03
46,2023-10-15,5,72.5,C,0.42,0.97
46,2023-10-22,2,70.1,A,0.36,1.08
46,2023-10-29,0,68.4,C,0.48,0.94
46,2023-11-05,3,51.5,B,0.46,0.87
46,2023-11-12,3,67.4,C,0.46,1.05
46,2023-11-19,3,52.1,C,0.46,1.09
46,2023-11-26,4,49.5,B,0.43,1.07
46,2023-12-03,4,45.9,AA,0.4,1.04
46,2023-12-10,4,71.1,C,0.36,1.16
46,2023-12-17,2,52.4,AA,0.49,1.1
46,2023-12-24,4,46.4,AA,0.43,1.09
46,2023-12-31,4,68.6,C,0.46,0.89
48,2023-01-01,3,70.7,B,0.38,1.1
48,2023-01-08,2,57.7,AA,0.46,0.83
48,2023-01-15,0,55.8,C,0.32,1.08
48,2023-01-22,6,73.7,A,0.45,0.94
48,2023-01-29,4,45.7,AA,0.48,0.98
48,2023-02-05,1,65.1,B,0.34,0.81
48,2023-02-12,2,56.8,C,0.44,0.87
48,2023-02-19,6,52.4,C,0.44,0.96
48,2023-02-26,4,72.0,B,0.47,0.81
48,2023-03-05,1,61.3,AA,0.47,0.97
48,2023-03-12,5,62.4,AA,0.39,0.83
48,2023-03-19,4,66.3,AA,0.49,0.83
48,2023-03-26,3,62.4,A,0.42,0.96
48,2023-04-02,1,48.7,C,0.3,0.88
48,2023-04-09,3,74.1,AA,0.46,0.81
48,2023-04-16,3,57.7,A,0.4,1.0
48,2023-04-23,0,67.1,B,0.49,0.87
48,2023-04-30,1,56.9,B,0.35,0.97
48,2023-05-07,1,53.2,C,0.4,1.11
48,2023-05-14,4,52.0,A,0.34,0.98
48,2023-05-21,2,66.4,B,0.41,1.04
48,2023-05-28,3,57.3,B,0.4,0.9
48,2023-06-04,7,49.5,A,0.32,0.95
48,2023-06-11,4,71.8,B,0.39,0.88
48,2023-06-18,7,75.0,AA,0.32,1.19
48,2023-06-25,2,68.5,B,0.32,0.85
48,2023-07-02,2,66.1,A,0.37,1.07
48,2023-07-09,7,51.4,B,0.37,1.12
48,2023-07-16,5,51.6,B,0.31,1.04
48,2023-07-23,1,64.6,C,0.4,0.91
48,2023-07-30,5,45.3,B,0.33,1.1
48,2023-08-06,0,61.9,B,0.42,0.81
48,2023-08-13,2,59.3,A,0.35,0.96
48,2023-08-20,5,58.6,AA,0.34,1.13
48,2023-08-27,3,63.5,B,0.35,1.17
48,2023-09-03,4,60.1,B,0.48,0.99
48,2023-09-10,0,58.0,AA,0.41,0.96
48,2023-09-17,4,54.9,AA,0.33,1.14
48,2023-09-24,5,64.7,AA,0.33,0.9
48,2023-10-01,0,67.6,A,0.43,1.04
48,2023-10-08,2,55.4,C,0.31,0.82
48,2023-10-15,3,74.4,AA,0.48,0.96
48,2023-10-22,6,57.5,AA,0.45,1.06
48,2023-10-29,0,54.6,A,0.37,1.01
48,2023-11-05,0,71.7,B,0.41,0.95
48,2023-11-12,7,61.8,B,0.42,1.16
48,2023-11-19,0,47.2,C,0.38,1.02
48,2023-11-26,3,62.0,C,0.36,1.07
48,2023-12-03,0,62.7,C,0.35,0.98
48,2023-12-10,3,46.4,AA,0.46,1.09
48,2023-12-17,0,68.7,AA,0.3,0.91
48,2023-12-24,4,57.8,AA,0.31,1.09
48,2023-12-31,2,54.6,C,0.42,1.18
49,2023-01-01,7,73.4,B,0.45,1.19
49,2023-01-08,5,52.5,B,0.43,1.07
49,2023-01-15,3,69.2,AA,0.48,1.0
49,2023-01-22,0,64.3,AA,0.36,1.11
49,2023-01-29,6,69.8,B,0.42,1.04
49,2023-02-05,3,65.8,C,0.41,1.1
49,2023-02-12,5,70.0,C,0.45,1.11
49,2023-02-19,6,46.9,AA,0.3,1.05
49,2023-02-26,7,74.7,B,0.37,0.81
49,2023-03-05,5,60.3,AA,0.43,1.19
49,2023-03-12,4,55.2,A,0.45,1.04
49,2023-03-19,7,68.7,A,0.41,1.12
49,2023-03-26,6,48.0,B,0.46,0.81
49,2023-04-02,3,68.8,C,0.45,0.89
49,2023-04-09,0,65.8,C,0.33,0.84
49,2023-04-16,5,64.9,AA,0.45,0.89
49,2023-04-23,3,51.7,B,0.47,0.83
49,2023-04-30,1,64.2,B,0.34,1.12
49,2023-05-07,4,47.3,C,0.42,1.1
49,2023-05-14,7,67.7,A,0.48,1.1
49,2023-05-21,6,45.9,C,0.34,1.06
49,2023-05-28,0,49.5,B,0.31,0.85
49,2023-06-04,0,57.8,B,0.44,0.92
49,2023-06-11,7,54.5,C,0.37,1.16
49,2023-06-18,4,58.2,B,0.41,1.12
49,2023-06-25,7,52.6,C,0.43,1.16
49,2023-07-02,3,64.6,A,0.47,0.93
49,2023-07-09,5,49.2,B,0.45,0.94
49,2023-07-16,2,66.8,AA,0.37,0.84
49,2023-07-23,1,58.2,AA,0.33,1.18
49,2023-07-30,2,64.2,A,0.37,1.06
49,2023-08-06,1,50.6,B,0.3,1.16
49,2023-08-13,1,50.4,A,0.47,0.91
49,2023-08-20,6,70.9,C,0.43,1.1
49,2023-08-27,0,73.0,A,0.43,1.05
49,2023-09-03,2,57.3,B,0.42,0.86
49,2023-09-10,7,53.0,AA,0.31,0.97
49,2023-09-17,4,53.9,B,0.44,0.85
49,2023-09-24,5,63.5,AA,0.38,0.94
49,2023-10-01,0,66.7,C,0.5,1.08
49,2023-10-08,4,67.5,B,0.46,0.88
49,2023-10-15,0,69.8,AA,0.45,1.01
49,2023-10-22,6,67.4,AA,0.49,1.17
49,2023-10-29,3,65.3,C,0.32,0.96
49,2023-11-05,3,65.2,A,0.35,0.86
49,2023-11-12,4,52.5,AA,0.48,0.87
49,2023-11-19,2,59.8,A,0.48,1.11
49,2023-11-26,6,66.6,A,0.35,0.83
49,2023-12-03,0,70.5,AA,0.41,1.0
49,2023-12-10,4,74.9,A,0.38,1.05
49,2023-12-17,4,52.0,B,0.3,1.08
49,2023-12-24,0,51.7,B,0.33,0.9
49,2023-12-31,2,68.6,B,0.48,0.98
55,2023-01-01,3,60.3,AA,0.34,0.92
55,2023-01-08,4,51.9,AA,0.43,0.97
55,2023-01-15,7,59.9,AA,0.46,0.98
55,2023-01-22,5,57.5,A,0.39,1.06
55,2023-01-29,3,63.1,C,0.33,1.03
55,2023-02-05,4,50.9,B,0.37,0.97
55,2023-02-12,0,74.4,A,0.4,1.04
55,2023-02-19,6,49.2,AA,0.32,0.85
55,2023-02-26,5,64.7,C,0.35,0.85
55,2023-03-05,3,57.8,C,0.44,0.98
55,2023-03-12,3,73.1,A,0.48,1.07
55,2023-03-19,7,52.7,AA,0.48,0.82
55,2023-03-26,2,69.3,B,0.45,0.94
55,2023-04-02,3,66.6,A,0.41,1.13
55,2023-04-09,6,46.5,AA,0.46,0.81
55,2023-04-16,1,69.1,A,0.34,1.05
55,2023-04-23,7,48.6,B,0.46,0.9
55,2023-04-30,6,60.2,B,0.41,1.18
55,2023-05-07,6,49.3,AA,0.36,0.9
55,2023-05-14,3,59.7,B,0.35,0.9
55,2023-05-21,6,48.0,C,0.49,0.84
55,2023-05-28,6,66.7,B,0.44,0.83
55,2023-06-04,5,61.9,B,0.44,1.08
55,2023-06-11,6,61.6,C,0.4,1.04
55,2023-06-18,6,72.2,C,0.32,0.85
55,2023-06-25,0,54.7,A,0.35,0.82
55,2023-07-02,6,49.1,B,0.35,1.09
55,2023-07-09,7,50.6,B,0.45,0.82
55,2023-07-16,4,55.5,C,0.36,1.01
55,2023-07-23,5,62.5,C,0.48,0.86
55,2023-07-30,3,63.1,C,0.35,0.86
55,2023-08-06,5,65.5,C,0.31,1.02
55,2023-08-13,5,58.0,AA,0.42,0.86
55,2023-08-20,6,60.2,AA,0.39,1.12
55,2023-08-27,2,60.2,A,0.49,0.85
55,2023-09-03,4,57.1,C,0.37,1.06
55,2023-09-10,4,57.6,C,0.32,1.19
55,2023-09-17,0,48.0,AA,0.41,0.86
55,2023-09-24,2,71.4,B,0.4,1.05
55,2023-10-01,7,62.2,A,0.3,1.0
55,2023-10-08,1,72.2,AA,0.39,0.9
55,2023-10-15,0,72.1,A,0.5,1.18
55,2023-10-22,2,52.4,AA,0.49,1.09
55,2023-10-29,6,67.5,C,0.43,0.97
55,2023-11-05,0,46.5,B,0.47,0.97
55,2023-11-12,5,67.8,B,0.3,1.12
55,2023-11-19,3,46.5,C,0.36,1.07
55,2023-11-26,1,69.9,AA,0.4,0.95
55,2023-12-03,3,69.6,A,0.32,0.91
55,2023-12-10,5,64.4,C,0.48,1.18
55,2023-12-17,7,64.1,C,0.38,0.87
55,2023-12-24,5,55.2,A,0.4,1.19
55,2023-12-31,7,68.3,C,0.42,0.97
58,2023-01-01,5,51.6,B,0.32,0.92
58,2023-01-08,0,62.9,A,0.37,1.18
58,2023-01-15,7,72.4,B,0.46,1.16
58,2023-01-22,7,68.2,A,0.32,1.0
58,2023-01-29,7,71.3,AA,0.5,1.15
58,2023-02-05,7,65.5,AA,0.32,1.14
58,2023-02-12,6,51.5,B,0.31,0.9
58,2023-02-19,6,68.0,C,0.42,1.13
58,2023-02-26,5,49.4,B,0.46,0.94
58,2023-03-05,4,74.7,C,0.32,1.08
58,2023-03-12,4,57.4,A,0.44,1.15
58,2023-03-19,6,62.0,A,0.3,1.02
58,2023-03-26,4,71.0,A,0.31,1.0
58,2023-04-02,1,62.9,A,0.44,0.82
58,2023-04-09,3,68.6,A,0.36,1.1
58,2023-04-16,0,52.2,C,0.35,0.9
58,2023-04-23,5,68.5,A,0.46,0.93
58,2023-04-30,4,69.2,AA,0.46,1.05
58,2023-05-07,1,71.9,C,0.45,0.84
58,2023-05-14,2,69.2,B,0.5,0.85
58,2023-05-21,1,62.6,A,0.31,0.95
58,2023-05-28,7,45.0,AA,0.37,0.99
58,2023-06-04,1,69.8,A,0.49,1.02
58,2023-06-11,2,65.3,C,0.49,1.01
58,2023-06-18,1,54.9,A,0.33,1.14
58,2023-06-25,3,72.9,A,0.33,0.82
58,2023-07-02,7,69.8,B,0.31,0.86
58,2023-07-09,0,66.0,C,0.35,1.08
58,2023-07-16,0,58.5,AA,0.44,1.13
58,2023-07-23,7,71.0,AA,0.33,1.0
58,2023-07-30,3,46.1,A,0.36,0.97
58,2023-08-06,5,50.5,AA,0.47,1.04
58,2023-08-13,1,52.7,AA,0.35,1.01
58,2023-08-20,4,57.6,B,0.4,1.19
58,2023-08-27,6,53.4,A,0.4,1.15
58,2023-09-03,2,54.6,B,0.31,1.17
58,2023-09-10,1,52.4,A,0.4,1.06
58,2023-09-17,5,67.1,AA,0.31,0.82
58,2023-09-24,6,64.1,B,0.35,0.87
58,2023-10-01,5,61.0,B,0.44,0.99
58,2023-10-08,0,72.0,C,0.5,1.17
58,2023-10-15,5,64.4,B,0.5,0.87
58,2023-10-22,7,61.0,AA,0.48,1.11
58,2023-10-29,5,52.9,C,0.38,1.07
58,2023-11-05,3,47.4,B,0.34,1.15
58,2023-11-12,0,45.8,B,0.36,0.81
58,2023-11-19,4,73.1,AA,0.42,1.0
58,2023-11-26,4,46.3,A,0.36,0.9
58,2023-12-03,4,70.0,B,0.46,1.18
58,2023-12-10,1,67.8,B,0.37,0.84
58,2023-12-17,3,65.1,B,0.31,0.91
58,2023-12-24,0,64.1,C,0.37,0.91
58,2023-12-31,0,57.4,B,0.34,1.04
60,2023-01-01,1,47.6,C,0.48,1.04
60,2023-01-08,5,48.4,C,0.42,0.97
60,2023-01-15,4,71.9,B,0.34,1.0
60,2023-01-22,1,59.1,B,0.33,1.02
60,2023-01-29,0,62.5,A,0.34,1.13
60,2023-02-05,4,58.5,AA,0.47,0.82
60,2023-02-12,1,48.5,B,0.38,1.08
60,2023-02-19,1,59.6,A,0.45,1.01
60,2023-02-26,6,56.9,A,0.44,0.99
60,2023-03-05,7,51.6,AA,0.44,0.94
60,2023-03-12,1,54.3,B,0.47,1.08
60,2023-03-19,7,67.5,C,0.5,1.11
60,2023-03-26,0,69.4,AA,0.37,1.16
60,2023-04-02,5,47.5,C,0.45,0.81
60,2023-04-09,7,69.5,C,0.35,1.02
60,2023-04-16,5,60.4,C,0.39,0.94
60,2023-04-23,0,73.4,AA,0.44,1.0
60,2023-04-30,4,63.5,AA,0.42,0.88
60,2023-05-07,6,59.4,B,0.36,0.86
60,2023-05-14,3,73.7,A,0.31,1.02
60,2023-05-21,5,74.9,C,0.46,0.81
60,2023-05-28,5,51.3,A,0.44,1.03
60,2023-06-04,4,63.8,C,0.43,1.04
60,2023-06-11,5,53.7,B,0.37,1.07
60,2023-06-18,6,71.7,C,0.49,1.02
60,2023-06-25,5,57.4,A,0.5,1.17
60,2023-07-02,6,67.2,AA,0.33,1.15
60,2023-07-09,2,66.9,C,0.47,0.86
60,2023-07-16,1,46.5,B,0.48,0.93
60,2023-07-23,0,66.5,AA,0.49,1.02
60,2023-07-30,7,59.8,A,0.45,1.17
60,2023-08-06,0,62.4,AA,0.44,0.91
60,2023-08-13,6,52.0,B,0.34,1.15
60,2023-08-20,7,62.2,C,0.41,1.12
60,2023-08-27,4,57.9,A,0.32,0.89
60,2023-09-03,0,53.9,B,0.34,0.91
60,2023-09-10,2,62.9,C,0.38,0.9
60,2023-09-17,4,55.3,B,0.39,1.11
60,2023-09-24,0,72.6,A,0.4,0.86
60,2023-10-01,4,55.9,C,0.31,0.95
60,2023-10-08,7,50.5,AA,0.33,1.15
60,2023-10-15,7,63.5,A,0.32,1.05
60,2023-10-22,6,52.6,B,0.46,1.07
60,2023-10-29,2,73.5,A,0.33,1.15
60,2023-11-05,4,69.0,B,0.44,1.13
60,2023-11-12,1,57.7,C,0.49,1.01
60,2023-11-19,7,64.2,B,0.47,0.89
60,2023-11-26,7,49.6,B,0.32,1.04
60,2023-12-03,4,62.4,B,0.34,1.04
60,2023-12-10,5,68.9,C,0.31,1.16
60,2023-12-17,3,63.6,AA,0.43,1.05
60,2023-12-24,6,56.4,AA,0.47,0.97
60,2023-12-31,3,61.7,C,0.38,1.02
62,2023-01-01,7,71.8,AA,0.35,1.11
62,2023-01-08,1,57.0,C,0.48,1.15
62,2023-01-15,0,50.8,B,0.36,1.2
62,2023-01-22,1,71.4,A,0.43,1.17
62,2023-01-29,2,52.2,AA,0.48,0.97
62,2023-02-05,5,61.2,AA,0.44,1.19
62,2023-02-12,7,61.3,C,0.4,0.9
62,2023-02-19,6,49.9,C,0.45,1.16
62,2023-02-26,1,74.2,A,0.46,1.07
62,2023-03-05,4,45.9,C,0.39,1.03
62,2023-03-12,0,74.9,C,0.4,1.0
62,2023-03-19,4,45.4,A,0.45,1.1
62,2023-03-26,5,63.0,B,0.31,1.14
62,2023-04-02,1,49.1,C,0.45,1.11
62,2023-04-09,7,45.0,B,0.4,0.99
62,2023-04-16,0,58.0,B,0.48,0.89
62,2023-04-23,2,65.6,B,0.41,0.94
62,2023-04-30,2,65.3,C,0.39,1.05
62,2023-05-07,4,68.6,AA,0.45,0.89
62,2023-05-14,3,51.0,B,0.46,0.88
62,2023-05-21,5,51.4,C,0.49,0.97
62,2023-05-28,1,67.4,B,0.41,1.16
62,2023-06-04,5,51.8,B,0.45,0.98
62,2023-06-11,1,49.3,A,0.47,0.97
62,2023-06-18,7,55.7,B,0.44,1.07
62,2023-06-25,5,67.9,B,0.32,1.0
62,2023-07-02,7,58.7,C,0.35,1.16
62,2023-07-09,3,60.3,A,0.46,0.84
62,2023-07-16,6,49.6,C,0.33,1.15
62,2023-07-23,2,49.1,A,0.39,0.94
62,2023-07-30,3,59.5,C,0.35,0.88
62,2023-08-06,6,52.8,AA,0.35,1.18
62,2023-08-13,5,47.4,B,0.39,1.09
62,2023-08-20,4,51.0,B,0.44,1.15
62,2023-08-27,4,57.1,AA,0.35,1.18
62,2023-09-03,5,53.9,B,0.34,1.0
62,2023-09-10,1,46.5,B,0.38,1.11
62,2023-09-17,4,63.7,B,0.34,0.93
62,2023-09-24,3,47.3,AA,0.36,1.06
62,2023-10-01,1,61.6,AA,0.46,0.85
62,2023-10-08,3,50.2,AA,0.43,0.95
62,2023-10-15,6,64.0,B,0.48,1.0
62,2023-10-22,2,53.6,AA,0.37,1.07
62,2023-10-29,7,61.0,C,0.33,1.1
62,2023-11-05,5,46.2,B,0.47,0.99
62,2023-11-12,3,51.3,C,0.42,0.99
62,2023-11-19,5,63.1,C,0.5,0.87
62,2023-11-26,5,52.4,A,0.47,1.03
62,2023-12-03,4,66.5,B,0.4,1.1
62,2023-12-10,0,48.0,A,0.47,1.01
62,2023-12-17,4,56.4,C,0.33,1.07
62,2023-12-24,3,52.4,B,0.33,1.02
62,2023-12-31,2,46.7,AA,0.44,0.99
65,2023-01-01,0,70.0,AA,0.46,0.88
65,2023-01-08,7,58.8,B,0.39,0.92
65,2023-01-15,1,66.4,C,0.49,1.02
65,2023-01-22,0,71.8,AA,0.33,0.89
65,2023-01-29,2,72.2,B,0.5,0.83
65,2023-02-05,4,55.0,A,0.31,0.95
65,2023-02-12,1,48.9,B,0.45,0.82
65,2023-02-19,0,49.4,C,0.39,0.99
65,2023-02-26,7,71.7,B,0.39,1.2
65,2023-03-05,0,48.6,A,0.39,0.97
65,2023-03-12,1,57.2,B,0.34,1.13
65,2023-03-19,0,70.8,AA,0.31,1.18
65,2023-03-26,1,67.1,B,0.38,0.95
65,2023-04-02,1,47.0,AA,0.39,1.04
65,2023-04-09,0,53.4,C,0.5,1.1
65,2023-04-16,5,60.2,B,0.44,0.85
65,2023-04-23,6,58.0,C,0.36,0.96
65,2023-04-30,2,53.4,B,0.46,0.92
65,2023-05-07,4,50.7,B,0.48,0.86
65,2023-05-14,4,56.0,B,0.35,1.09
65,2023-05-21,3,67.9,A,0.33,1.06
65,2023-05-28,0,65.6,A,0.37,1.05
65,2023-06-04,5,56.4,AA,0.34,1.18
65,2023-06-11,2,53.9,C,0.45,0.81
65,2023-06-18,6,58.6,B,0.45,1.15
65,2023-06-25,4,47.8,C,0.41,0.91
65,2023-07-02,5,69.0,C,0.36,1.05
65,2023-07-09,5,61.2,C,0.35,1.16
65,2023-07-16,2,52.9,C,0.49,1.08
65,2023-07-23,6,72.1,AA,0.45,1.14
65,2023-07-30,1,67.7,B,0.36,1.17
65,2023-08-06,3,50.2,AA,0.43,1.11
65,2023-08-13,1,58.0,C,0.33,1.17
65,2023-08-20,3,54.3,B,0.32,0.84
65,2023-08-27,0,58.4,AA,0.38,0.92
65,2023-09-03,2,63.5,B,0.35,0.8
65,2023-09-10,5,60.9,AA,0.32,0.88
65,2023-09-17,0,51.9,B,0.48,0.85
65,2023-09-24,3,55.1,A,0.38,0.82
65,2023-10-01,0,68.2,A,0.48,1.05
65,2023-10-08,4,64.0,C,0.48,0.98
65,2023-10-15,0,71.2,B,0.49,1.09
65,2023-10-22,7,52.4,C,0.37,0.89
65,2023-10-29,0,66.8,A,0.46,0.98
65,2023-11-05,5,52.1,B,0.44,0.93
65,2023-11-12,0,73.1,A,0.47,0.86
65,2023-11-19,0,51.7,AA,0.33,0.94
65,2023-11-26,1,73.4,C,0.35,1.0
65,2023-12-03,6,57.7,AA,0.44,1.18
65,2023-12-10,2,70.8,AA,0.42,1.13
65,2023-12-17,0,68.1,B,0.44,1.0
65,2023-12-24,4,51.1,A,0.42,0.93
65,2023-12-31,1,63.9,A,0.42,0.94
67,2023-01-01,0,64.9,AA,0.41,0.98
67,2023-01-08,5,71.5,AA,0.43,0.9
67,2023-01-15,1,72.2,A,0.4,0.85
67,2023-01-22,4,66.0,AA,0.38,1.1
67,2023-01-29,1,62.4,C,0.47,1.01
67,2023-02-05,3,55.3,A,0.44,1.05
67,2023-02-12,0,63.6,AA,0.46,1.17
67,2023-02-19,1,50.6,B,0.44,0.91
67,2023-02-26,7,61.3,C,0.35,1.14
67,2023-03-05,7,53.9,C,0.45,1.01
67,2023-03-12,0,62.2,C,0.42,1.0
67,2023-03-19,6,50.8,C,0.45,1.04
67,2023-03-26,3,55.9,B,0.4,0.9
67,2023-04-02,6,69.1,C,0.36,0.82
67,2023-04-09,0,74.9,B,0.45,1.1
67,2023-04-16,3,45.8,AA,0.44,0.89
67,2023-04-23,3,64.6,C,0.41,1.02
67,2023-04-30,5,45.4,A,0.43,1.06
67,2023-05-07,3,55.8,C,0.38,0.86
67,2023-05-14,6,59.8,B,0.47,0.9
67,2023-05-21,0,51.9,C,0.5,1.04
67,2023-05-28,5,72.0,C,0.34,1.1
67,2023-06-04,5,70.2,C,0.47,1.02
67,2023-06-11,4,53.3,C,0.45,1.18
67,2023-06-18,7,74.4,B,0.38,0.86
67,2023-06-25,1,54.3,AA,0.41,1.09
67,2023-07-02,3,60.9,A,0.48,1.19
67,2023-07-09,0,47.9,A,0.41,0.95
67,2023-07-16,6,57.1,AA,0.35,1.15
67,2023-07-23,4,58.1,A,0.44,1.13
67,2023-07-30,4,58.0,AA,0.45,0.86
67,2023-08-06,7,59.6,A,0.49,0.91
67,2023-08-13,4,54.7,C,0.4,0.82
67,2023-08-20,4,47.7,AA,0.44,1.17
67,2023-08-27,1,62.3,AA,0.46,0.91
67,2023-09-03,0,45.9,A,0.41,0.87
67,2023-09-10,5,67.9,A,0.43,1.11
67,2023-09-17,5,53.6,AA,0.46,1.2
67,2023-09-24,3,67.7,B,0.4,1.05
67,2023-10-01,4,56.1,AA,0.49,0.9
67,2023-10-08,4,61.4,AA,0.44,0.94
