sale_id,lobster_id,sale_date,buyer_name,sale_channel,quantity_sold_kg,price_per_kg,transport_cost,commission_percent,payment_terms,delivery_location,customer_rating,total_sale_value,net_profit
SALE00185,LOB08035,2024-12-22,Local Distributor D,Contract,0.97,34.51,38.01,10.9,Net 30,North Lisa,5,33.4747,-8.1840423
SALE00186,LOB08682,2025-04-25,Seafood Market A,Online Platform,0.25,66.61,17.5,13.0,Net 30,New Edward,1,16.6525,-3.012325
SALE00187,LOB06126,2024-10-21,Processing Plant E,Online Platform,0.92,32.89,21.9,13.1,Net 15,Morenofort,1,30.2588,4.394897200000003
SALE00188,LOB06556,2024-11-22,Export Company C,Online Platform,0.57,48.54,32.37,6.4,Cash,Lake Isabellaside,3,27.667799999999996,-6.472939200000001
SALE00189,LOB08462,2025-05-01,Export Company C,Direct Sale,0.63,67.32,13.98,8.9,Net 15,Port Ashley,5,42.41159999999999,24.656967599999994
SALE00190,LOB02281,2024-07-04,Processing Plant E,Contract,0.27,84.55,48.05,9.6,Net 15,Haleystad,4,22.828500000000002,-27.413035999999995
SALE00191,LOB07224,2025-04-06,Seafood Market A,Auction,0.52,73.81,34.44,14.4,COD,South Marytown,2,38.3812,-1.5856927999999986
SALE00192,LOB03893,2024-12-03,Local Distributor D,Auction,1.02,37.54,49.2,11.8,Cash,Nielsenborough,2,38.2908,-15.427514400000005
SALE00193,LOB04442,2025-02-19,Local Distributor D,Direct Sale,1.26,35.02,9.97,14.5,COD,Jenniferbury,3,44.12520000000001,27.757046000000006
SALE00194,LOB06077,2024-11-10,Processing Plant E,Auction,1.02,34.92,34.9,10.1,COD,Lake Beverly,4,35.6184,-2.8790583999999972
SALE00195,LOB08896,2025-01-16,Export Company C,Online Platform,0.95,71.45,7.02,9.1,COD,Kellermouth,4,67.8775,54.6806475
SALE00196,LOB06473,2024-10-27,Seafood Market A,Direct Sale,0.8,63.27,5.19,13.3,COD,Caldwellbury,3,50.61600000000001,38.694072000000006
SALE00197,LOB02346,2024-08-22,Local Distributor D,Online Platform,0.54,48.93,35.07,6.4,Cash,Salasbury,3,26.4222,-10.3388208
SALE00198,LOB08200,2025-01-02,Seafood Market A,Contract,0.27,58.13,37.67,11.4,COD,Waltonland,1,15.695100000000002,-23.7641414
SALE00199,LOB05903,2024-07-19,Processing Plant E,Contract,0.5,48.76,9.54,6.2,Net 30,Sheilatown,1,24.38,13.32844
SALE00200,LOB03658,2024-09-06,Seafood Market A,Auction,1.47,37.79,45.93,10.4,Cash,North Matthew,2,55.5513,3.8439647999999984
SALE00201,LOB02000,2024-12-25,Seafood Market A,Direct Sale,0.72,30.81,39.11,13.4,COD,East Angelabury,2,22.1832,-19.8993488
SALE00202,LOB01251,2025-02-06,Local Distributor D,Contract,1.4,82.29,5.72,6.9,COD,Sheltonstad,1,115.206,101.536786
SALE00203,LOB01035,2024-08-20,Seafood Market A,Contract,0.25,34.84,5.62,14.4,Net 15,Lambertville,4,8.71,1.8357600000000005
SALE00204,LOB09034,2024-12-04,Local Distributor D,Online Platform,0.36,52.97,11.72,10.0,COD,Suarezview,4,19.0692,5.4422799999999985
SALE00205,LOB00265,2025-04-06,Local Distributor D,Auction,0.92,36.36,32.18,10.6,Cash,South Dorothy,1,33.4512,-2.2746271999999994
SALE00206,LOB01449,2025-01-29,Restaurant Chain B,Direct Sale,0.31,56.04,27.23,5.7,Cash,Christopherhaven,2,17.3724,-10.847826800000002
SALE00207,LOB08154,2024-07-20,Export Company C,Direct Sale,0.96,85.35,34.95,6.7,COD,Port Stacy,4,81.93599999999999,41.49628799999999
SALE00208,LOB07562,2025-03-16,Processing Plant E,Online Platform,0.93,88.85,8.46,12.4,Net 30,South Rileyville,2,82.6305,63.924318
SALE00209,LOB08532,2025-04-03,Seafood Market A,Contract,0.36,55.02,32.32,13.2,Net 30,Davisbury,2,19.8072,-15.1273504
SALE00210,LOB08313,2024-09-07,Processing Plant E,Direct Sale,1.16,50.87,16.45,13.4,Net 30,North Daniel,4,59.00919999999999,34.65196719999999
SALE00211,LOB05211,2025-01-17,Export Company C,Contract,0.62,43.77,40.47,14.8,COD,Stephanieport,4,27.137400000000003,-17.348935199999996
SALE00212,LOB04980,2025-05-28,Export Company C,Contract,0.21,64.67,40.87,11.9,Net 15,Lake Christyville,1,13.5807,-28.905403299999996
SALE00213,LOB01768,2025-02-01,Seafood Market A,Direct Sale,0.46,59.62,33.38,11.6,Cash,East Ralphburgh,3,27.4252,-9.136123200000002
SALE00214,LOB00090,2025-01-01,Processing Plant E,Online Platform,0.97,78.59,34.28,5.9,Net 30,Port Amy,2,76.2323,37.4545943
SALE00215,LOB06100,2024-10-07,Restaurant Chain B,Auction,1.25,85.18,36.94,14.7,COD,New Hannah,3,106.47500000000001,53.88317500000001
SALE00216,LOB04568,2024-07-26,Export Company C,Contract,1.19,81.74,23.13,8.5,COD,Kimberlyhaven,2,97.27059999999999,65.872599
SALE00217,LOB05536,2024-10-24,Restaurant Chain B,Online Platform,1.32,47.13,34.0,14.1,COD,South Jeremy,1,62.211600000000004,19.4397644
SALE00218,LOB01260,2024-08-13,Seafood Market A,Online Platform,1.0,41.73,28.3,11.1,COD,East Terry,1,41.73,8.797969999999996
SALE00219,LOB06581,2024-07-13,Restaurant Chain B,Direct Sale,0.66,34.73,38.71,7.3,Net 30,South Robinmouth,3,22.921799999999998,-17.461491400000003
SALE00220,LOB01654,2024-07-27,Processing Plant E,Direct Sale,0.43,80.84,13.13,10.6,COD,Kingburgh,1,34.7612,17.9465128
SALE00221,LOB00131,2024-11-16,Seafood Market A,Direct Sale,1.39,82.63,48.67,5.4,Net 30,Curtisland,2,114.85569999999998,59.983492199999986
SALE00222,LOB00937,2024-08-21,Restaurant Chain B,Contract,1.33,84.76,20.73,14.0,Net 30,East Caitlinside,1,112.73080000000002,76.21848800000001
SALE00223,LOB03588,2025-02-23,Export Company C,Auction,0.29,82.23,47.85,10.9,Cash,Christinaberg,4,23.8467,-26.602590300000003
SALE00224,LOB01369,2025-02-12,Export Company C,Contract,1.3,76.0,34.12,10.3,Cash,New Joshua,4,98.8,54.503600000000006
SALE00225,LOB08103,2024-11-18,Local Distributor D,Online Platform,0.64,89.81,46.63,12.7,Net 15,Smithfurt,3,57.4784,3.548643199999998
SALE00226,LOB08336,2025-02-14,Restaurant Chain B,Auction,0.57,41.53,26.75,14.5,COD,Audreystad,5,23.6721,-6.5103545
SALE00227,LOB05488,2025-04-26,Export Company C,Auction,0.68,85.08,34.05,9.2,Net 15,Hendrickstown,4,57.854400000000005,18.481795200000008
SALE00228,LOB02689,2025-05-09,Seafood Market A,Direct Sale,1.25,77.64,20.4,7.1,Net 30,Port Jeremy,1,97.05,69.75945
SALE00229,LOB07406,2025-03-03,Export Company C,Online Platform,1.1,77.49,46.54,6.2,Net 30,Christinachester,5,85.239,33.414182000000004
SALE00230,LOB09044,2025-06-02,Seafood Market A,Online Platform,1.19,38.2,38.84,13.2,COD,Port Luisstad,2,45.458,0.6175439999999961
SALE00231,LOB09312,2024-07-19,Restaurant Chain B,Auction,0.48,71.09,24.55,11.2,Net 30,East Debbie,1,34.1232,5.751401599999997
SALE00232,LOB02234,2024-10-08,Restaurant Chain B,Contract,0.81,42.88,24.83,8.8,Net 30,Angelafort,3,34.732800000000005,6.8463136000000056
SALE00233,LOB00605,2025-01-28,Export Company C,Auction,0.92,74.11,20.77,10.8,COD,Jeffreyborough,3,68.1812,40.04763040000001
SALE00234,LOB04422,2024-07-16,Seafood Market A,Online Platform,0.85,32.9,15.89,14.6,Net 15,South Williamville,2,27.964999999999996,7.992109999999997
SALE00235,LOB09609,2025-03-21,Restaurant Chain B,Contract,0.38,82.4,42.22,5.0,Net 15,Morganview,2,31.312,-12.473599999999998
SALE00236,LOB00281,2024-11-19,Local Distributor D,Direct Sale,0.89,85.23,22.93,7.4,COD,Allenview,4,75.85470000000001,47.311452200000005
SALE00237,LOB05891,2024-10-21,Local Distributor D,Contract,1.12,68.66,22.5,11.4,Cash,Scottside,3,76.89920000000001,45.632691200000004
SALE00238,LOB07823,2024-10-15,Local Distributor D,Online Platform,0.9,40.98,19.64,8.5,Net 30,Port Robertburgh,4,36.882,14.107029999999998
SALE00239,LOB05018,2025-05-26,Local Distributor D,Direct Sale,0.99,72.24,33.49,6.9,COD,Charlesfort,5,71.51759999999999,33.09288559999999
SALE00240,LOB04856,2024-12-25,Export Company C,Online Platform,0.62,65.4,28.02,11.3,Net 15,North Darrell,3,40.548,7.9460760000000015
SALE00241,LOB04823,2025-05-01,Local Distributor D,Direct Sale,0.33,86.62,37.93,7.0,COD,Theodoremouth,2,28.584600000000002,-11.346321999999997
SALE00242,LOB08645,2025-04-29,Seafood Market A,Direct Sale,0.87,80.24,32.91,8.1,COD,East Michaelview,5,69.80879999999999,31.244287199999995
SALE00243,LOB09042,2025-01-01,Local Distributor D,Auction,0.41,77.34,15.48,8.6,COD,South Dawntown,1,31.7094,13.5023916
SALE00244,LOB08641,2025-05-14,Restaurant Chain B,Contract,1.02,38.89,12.88,12.5,Cash,Sherylbury,1,39.6678,21.829324999999997
SALE00245,LOB00480,2024-06-12,Export Company C,Direct Sale,0.59,69.4,22.97,10.2,COD,Smithshire,4,40.946,13.799508
SALE00246,LOB08399,2024-12-27,Restaurant Chain B,Contract,0.75,56.27,39.42,7.5,Net 30,Moniquehaven,5,42.2025,-0.3826875000000012
SALE00247,LOB00124,2025-03-16,Restaurant Chain B,Contract,1.16,50.98,8.96,11.6,Net 15,North Scott,1,59.136799999999994,43.31693119999999
SALE00248,LOB02955,2024-07-11,Local Distributor D,Contract,1.19,35.12,10.63,7.9,COD,East Bobby,4,41.79279999999999,27.86116879999999
SALE00249,LOB09715,2024-10-10,Processing Plant E,Online Platform,0.71,48.42,19.31,14.6,Cash,New Tara,1,34.3782,10.048982800000001
SALE00250,LOB04018,2024-07-25,Restaurant Chain B,Online Platform,0.81,77.49,46.41,14.4,Net 15,Timothytown,1,62.7669,7.318466400000004
SALE00251,LOB03032,2024-08-29,Export Company C,Auction,0.41,67.07,12.92,6.6,COD,Morganfort,1,27.498699999999996,12.763785799999996
SALE00252,LOB00273,2024-06-25,Seafood Market A,Auction,1.41,43.08,18.94,5.2,Cash,Marcland,3,60.742799999999995,38.64417439999999
SALE00253,LOB09916,2024-10-08,Seafood Market A,Auction,0.92,84.47,23.11,12.4,Net 30,East Ashleyland,1,77.7124,44.9660624
SALE00254,LOB01273,2024-08-21,Processing Plant E,Direct Sale,0.56,46.44,15.37,8.0,Net 30,Valdezmouth,3,26.006400000000003,8.555888000000003
SALE00255,LOB08011,2024-08-28,Local Distributor D,Contract,1.43,64.09,48.64,6.1,Net 30,Christinaberg,3,91.6487,37.418129300000004
SALE00256,LOB06881,2024-10-09,Restaurant Chain B,Direct Sale,0.72,78.02,42.24,10.4,Net 15,Port Johnborough,2,56.1744,8.092262399999996
SALE00257,LOB02783,2025-03-16,Processing Plant E,Auction,0.47,65.65,41.01,10.6,Net 30,Lake Andrewberg,5,30.8555,-13.425182999999999
SALE00258,LOB09644,2025-04-03,Seafood Market A,Direct Sale,0.69,59.38,31.38,14.1,Cash,East Joe,5,40.9722,3.8151198000000015
SALE00259,LOB02455,2024-12-19,Export Company C,Direct Sale,0.57,36.64,46.02,11.2,Cash,Alextown,5,20.8848,-27.474297600000003
SALE00260,LOB08144,2024-09-10,Restaurant Chain B,Contract,0.38,76.39,48.33,5.8,Cash,Mistyborough,1,29.028200000000002,-20.985435599999995
SALE00261,LOB08740,2025-05-31,Export Company C,Contract,0.59,63.38,15.75,14.5,Cash,Loweryhaven,2,37.3942,16.222040999999997
SALE00262,LOB04011,2024-10-04,Seafood Market A,Contract,0.82,72.81,6.79,9.7,Cash,Lake Stevenland,1,59.7042,47.1228926
SALE00263,LOB00040,2024-09-23,Local Distributor D,Online Platform,1.1,67.1,15.88,10.6,Net 15,East Wendyview,2,73.81,50.106139999999996
SALE00264,LOB04816,2025-03-21,Local Distributor D,Online Platform,0.95,60.13,16.08,5.7,COD,Port Robertport,1,57.1235,37.7874605
SALE00265,LOB04189,2025-04-04,Local Distributor D,Direct Sale,0.51,40.63,8.55,10.5,Net 15,New Austin,4,20.721300000000003,9.995563500000001
SALE00266,LOB08195,2024-11-03,Processing Plant E,Direct Sale,0.62,41.17,46.36,6.5,Net 15,East Yolanda,3,25.5254,-22.493751
SALE00267,LOB09199,2024-10-24,Processing Plant E,Contract,0.83,42.85,33.63,12.0,COD,Blanchardville,2,35.5655,-2.332360000000002
SALE00268,LOB00433,2025-01-25,Restaurant Chain B,Auction,1.08,73.38,19.47,11.9,COD,Williamsside,2,79.2504,50.3496024
SALE00269,LOB04047,2024-06-10,Processing Plant E,Online Platform,0.43,80.15,10.38,7.8,Net 30,West Kathleen,1,34.4645,21.396268999999997
SALE00270,LOB06288,2024-09-13,Local Distributor D,Contract,0.89,44.8,15.36,6.1,Net 15,Jakeville,3,39.872,22.079808
SALE00271,LOB05871,2025-05-26,Export Company C,Online Platform,1.49,76.24,6.77,8.2,Cash,New Rebeccaton,5,113.59759999999999,97.5125968
SALE00272,LOB04294,2024-10-14,Export Company C,Auction,1.17,72.45,21.14,7.2,COD,West Nicole,1,84.7665,57.52331199999999
SALE00273,LOB05122,2025-05-30,Local Distributor D,Auction,1.03,66.15,41.52,7.2,Cash,West Christinaside,5,68.1345,21.708816
SALE00274,LOB08326,2025-01-28,Processing Plant E,Contract,0.84,71.65,44.02,14.8,Cash,Matthewtown,2,60.186,7.258471999999996
SALE00275,LOB08245,2025-01-18,Restaurant Chain B,Online Platform,0.27,80.85,40.83,12.2,Net 15,South Michelleland,5,21.8295,-21.663698999999998
SALE00276,LOB00748,2025-04-26,Local Distributor D,Contract,0.45,69.2,22.55,5.2,Net 30,New Juliemouth,3,31.14,6.97072
SALE00277,LOB02408,2024-08-13,Export Company C,Auction,0.61,62.9,36.3,5.4,Net 30,Meganchester,1,38.369,-0.0029259999999973196
SALE00278,LOB04055,2024-06-14,Restaurant Chain B,Auction,0.98,41.49,22.86,5.0,COD,New Amymouth,1,40.6602,15.767190000000003
SALE00279,LOB06165,2024-08-03,Processing Plant E,Contract,0.25,66.74,49.41,12.8,COD,West Julie,3,16.685,-34.860679999999995
SALE00280,LOB00138,2025-02-05,Restaurant Chain B,Contract,1.12,32.99,29.14,12.8,Cash,South Maurice,5,36.948800000000006,3.0793536000000037
SALE00281,LOB05996,2024-06-11,Restaurant Chain B,Direct Sale,1.29,51.89,46.47,5.8,Cash,South Christina,1,66.9381,16.585690200000005
SALE00282,LOB02865,2025-03-29,Seafood Market A,Online Platform,1.43,77.96,8.56,12.8,Cash,Thomaschester,1,111.48279999999998,88.65300159999998
SALE00283,LOB05121,2025-05-08,Processing Plant E,Direct Sale,0.96,54.5,46.37,7.8,Cash,Jodifort,5,52.32,1.8690400000000027
SALE00284,LOB07392,2025-04-03,Seafood Market A,Auction,0.38,34.55,38.73,12.2,Net 15,East Cole,3,13.129,-27.202738
SALE00285,LOB09047,2024-12-17,Export Company C,Auction,0.52,50.81,25.47,5.8,Net 30,Myerstown,1,26.421200000000002,-0.5812295999999966
SALE00286,LOB08345,2025-04-07,Export Company C,Auction,1.49,78.98,40.44,14.0,Cash,Schultzhaven,3,117.6802,60.764972
SALE00287,LOB08083,2024-12-09,Seafood Market A,Direct Sale,0.9,71.62,42.7,11.0,Net 15,Scotttown,4,64.45800000000001,14.667620000000008
SALE00288,LOB06177,2024-06-13,Export Company C,Auction,1.21,51.76,32.28,12.8,Cash,Millerhaven,1,62.629599999999996,22.333011199999994
SALE00289,LOB07589,2024-07-19,Local Distributor D,Contract,0.76,85.15,26.83,7.9,Net 15,Martinborough,3,64.714,32.771594
SALE00290,LOB06585,2025-04-15,Seafood Market A,Online Platform,0.32,74.8,23.28,5.4,Cash,North Dale,3,23.936,-0.6365440000000013
SALE00291,LOB00183,2024-12-23,Processing Plant E,Online Platform,0.82,51.64,5.81,11.7,Net 15,Port Karenside,1,42.3448,31.580458399999998
SALE00292,LOB02985,2024-11-18,Processing Plant E,Contract,0.73,59.88,8.64,8.9,Net 15,Brianview,1,43.7124,31.181996400000003
SALE00293,LOB07620,2025-04-01,Local Distributor D,Online Platform,1.03,73.66,49.5,9.3,Cash,West Lindachester,1,75.8698,19.313908599999998
SALE00294,LOB03861,2024-08-31,Export Company C,Contract,1.43,78.39,20.56,13.7,Cash,Johnsonfort,4,112.09769999999999,76.18031509999999
SALE00295,LOB01531,2025-05-27,Export Company C,Auction,1.07,36.03,8.64,10.4,COD,Julianside,2,38.5521,25.9026816
SALE00296,LOB09332,2024-08-14,Seafood Market A,Contract,1.17,87.03,32.99,8.0,Net 30,Port Tommy,4,101.82509999999999,60.68909199999998
SALE00297,LOB01798,2025-02-05,Processing Plant E,Auction,1.25,53.88,48.23,6.6,Net 30,South Lisaport,3,67.35000000000001,14.674900000000012
SALE00298,LOB06522,2025-03-27,Restaurant Chain B,Direct Sale,0.34,39.7,5.61,5.6,Net 15,Wilsonport,3,13.498000000000001,7.132112000000001
SALE00299,LOB04627,2024-12-25,Seafood Market A,Direct Sale,0.77,41.03,34.77,10.7,Cash,Lake Abigailside,5,31.593100000000003,-6.5573616999999995
SALE00300,LOB05023,2024-07-25,Restaurant Chain B,Contract,0.37,67.74,26.46,7.5,Net 15,East Kimberly,3,25.063799999999997,-3.2759850000000035
SALE00301,LOB04792,2025-05-11,Restaurant Chain B,Auction,0.76,61.84,5.41,12.8,Cash,South Michelleport,3,46.998400000000004,35.57260480000001
SALE00302,LOB07911,2025-04-26,Export Company C,Online Platform,0.85,48.47,14.63,13.5,COD,North Jessicashire,3,41.1995,21.007567499999997
SALE00303,LOB02495,2025-04-01,Local Distributor D,Direct Sale,0.6,40.13,37.39,12.5,Net 30,Thompsonville,5,24.078,-16.32175
SALE00304,LOB04783,2025-02-23,Seafood Market A,Direct Sale,0.57,62.48,11.8,5.5,Cash,New Brookemouth,4,35.6136,21.854851999999998
SALE00305,LOB04356,2025-05-03,Seafood Market A,Online Platform,0.46,66.12,16.92,5.3,COD,Carrietown,2,30.415200000000002,11.8831944
SALE00306,LOB03050,2025-01-27,Seafood Market A,Auction,0.93,89.59,41.11,11.3,Cash,South Amychester,2,83.3187,32.793686900000004
SALE00307,LOB00794,2024-12-08,Seafood Market A,Online Platform,1.48,44.49,27.81,9.9,Net 30,East Kathryn,1,65.8452,31.516525200000004
SALE00308,LOB03133,2024-09-14,Local Distributor D,Online Platform,0.83,55.71,10.07,12.9,Cash,New Mike,3,46.2393,30.2044303
SALE00309,LOB05819,2024-11-06,Processing Plant E,Direct Sale,0.73,63.52,7.6,12.8,Cash,Bradleybury,4,46.3696,32.834291199999996
SALE00310,LOB00330,2024-10-29,Restaurant Chain B,Direct Sale,1.33,75.6,45.24,14.0,Net 15,Louisland,2,100.548,41.23128
SALE00311,LOB02601,2024-07-07,Seafood Market A,Online Platform,0.85,47.02,26.68,12.2,COD,East Anthony,2,39.967,8.411026
SALE00312,LOB01595,2024-12-22,Export Company C,Direct Sale,1.07,61.63,29.79,11.8,Net 15,Youngview,5,65.9441,28.372696200000007
SALE00313,LOB03255,2024-11-12,Restaurant Chain B,Direct Sale,0.39,77.42,42.7,6.6,Net 30,West Eric,5,30.193800000000003,-14.4989908
SALE00314,LOB01974,2025-05-16,Processing Plant E,Contract,0.56,79.16,24.77,12.1,Cash,West Douglasstad,1,44.3296,14.1957184
SALE00315,LOB01964,2024-10-13,Seafood Market A,Contract,1.39,76.81,27.49,6.3,Cash,Moniqueburgh,1,106.7659,72.5496483
SALE00316,LOB07640,2025-05-11,Processing Plant E,Auction,1.32,86.54,43.1,8.7,Net 15,Dixonchester,5,114.23280000000001,61.1945464
SALE00317,LOB04292,2025-01-28,Restaurant Chain B,Contract,0.33,48.24,7.42,13.0,Cash,Fergusonstad,5,15.919200000000002,6.429704000000001
SALE00318,LOB02651,2024-11-10,Local Distributor D,Auction,0.78,59.66,30.88,13.7,Net 30,Jacobhaven,2,46.5348,9.279532399999997
SALE00319,LOB03548,2024-09-18,Seafood Market A,Online Platform,1.19,49.01,8.42,6.8,Net 15,New Matthewland,4,58.32189999999999,45.93601079999999
SALE00320,LOB07346,2024-06-16,Export Company C,Contract,0.49,44.24,5.02,12.0,COD,Juliahaven,1,21.6776,14.056288000000002
SALE00321,LOB00202,2024-12-22,Export Company C,Auction,0.36,49.36,36.23,13.7,Net 15,Millerton,3,17.7696,-20.894835199999996
SALE00322,LOB04749,2025-05-27,Export Company C,Direct Sale,1.18,75.8,30.32,5.9,COD,South Williammouth,5,89.44399999999999,53.84680399999999
SALE00323,LOB00185,2024-07-10,Local Distributor D,Auction,0.67,85.88,16.66,6.9,Net 30,South Joseph,3,57.5396,36.909367599999996
SALE00324,LOB00628,2024-09-30,Export Company C,Online Platform,0.44,30.67,46.14,11.1,COD,Matthewside,2,13.494800000000001,-34.1431228
SALE00325,LOB03567,2024-12-09,Export Company C,Online Platform,0.72,31.46,28.32,5.0,COD,Gardnerbury,1,22.6512,-6.801360000000001
SALE00326,LOB00349,2024-06-25,Export Company C,Online Platform,0.25,72.62,38.21,7.2,Cash,Conwayport,3,18.155,-21.36216
SALE00327,LOB02866,2024-12-20,Export Company C,Direct Sale,1.22,44.55,6.17,5.6,Cash,Lake Ryantown,4,54.35099999999999,45.13734399999999
SALE00328,LOB07124,2024-10-09,Export Company C,Contract,0.98,71.41,7.49,7.2,COD,Villaburgh,4,69.98179999999999,57.45311039999999
SALE00329,LOB04346,2025-02-25,Export Company C,Auction,0.31,57.16,40.25,14.1,Cash,Karenstad,3,17.7196,-25.0288636
SALE00330,LOB09177,2024-09-08,Restaurant Chain B,Auction,1.42,88.2,27.51,5.3,Net 15,Toddstad,4,125.244,91.096068
SALE00331,LOB07708,2025-04-18,Restaurant Chain B,Online Platform,1.02,89.56,46.12,9.5,Cash,Lake Danielstad,5,91.3512,36.552836000000006
SALE00332,LOB00470,2025-06-02,Local Distributor D,Contract,0.29,82.53,24.93,5.6,Net 30,North Megan,4,23.933699999999998,-2.336587200000001
SALE00333,LOB03532,2025-02-01,Seafood Market A,Contract,1.39,37.48,47.85,6.6,Net 30,Crawfordtown,2,52.097199999999994,0.8087847999999926
SALE00334,LOB05079,2025-05-10,Restaurant Chain B,Online Platform,0.55,50.55,41.61,13.4,COD,North Kristen,4,27.802500000000002,-17.533034999999998
SALE00335,LOB00661,2024-10-21,Processing Plant E,Auction,0.47,30.89,11.83,13.5,Net 30,Port Blakebury,5,14.5183,0.7283294999999999
SALE00336,LOB06469,2025-01-30,Export Company C,Auction,0.56,79.02,42.94,5.9,Net 15,Ricechester,1,44.251200000000004,-1.2996207999999938
SALE00337,LOB02521,2024-11-02,Export Company C,Auction,1.04,58.9,39.29,12.9,Cash,Jaredstad,4,61.256,14.063976
SALE00338,LOB01878,2025-02-24,Export Company C,Direct Sale,1.3,74.81,29.52,7.7,Cash,Kimberlybury,3,97.253,60.244519000000004
SALE00339,LOB06867,2025-05-11,Processing Plant E,Online Platform,1.5,74.51,11.44,11.7,Net 15,Mayhaven,2,111.76500000000001,87.24849500000002
SALE00340,LOB01316,2024-11-10,Restaurant Chain B,Direct Sale,0.27,38.25,21.49,14.5,Cash,West Lisa,5,10.3275,-12.659987499999998
SALE00341,LOB02907,2025-01-26,Export Company C,Online Platform,0.39,56.86,40.02,13.7,Net 15,Port Shawnborough,3,22.1754,-20.882629800000004
SALE00342,LOB09321,2024-07-22,Export Company C,Contract,1.21,72.97,46.35,8.6,COD,Fergusonburgh,3,88.2937,34.3504418
SALE00343,LOB01671,2024-11-10,Export Company C,Contract,1.23,65.27,23.57,9.7,Net 30,East Michaelshire,2,80.2821,48.9247363
SALE00344,LOB01338,2025-03-02,Export Company C,Auction,0.51,66.65,23.19,11.0,Cash,Patriciastad,2,33.9915,7.062435000000001
