lobster_id,species,catch_date,length_cm,weight_grams,carapace_length_cm,grade,shell_condition,catch_method,fisher_id,vessel_id,fishing_ground_id,market_price_per_kg,is_alive,inspection_passed,export_ready
LOB00169,Rock Lobster,9/10/2023,17.37,1447.1,12.59,Grade B,Soft Shell,Trawling,FSH088,VSL006,FG021,79.54,TRUE,TRUE,FALSE
LOB00170,Rock Lobster,12/25/2023,26.32,818.8,14.37,Grade B,Hard Shell,Hand Picking,FSH056,VSL042,FG011,56.12,TRUE,TRUE,TRUE
LOB00171,European Lobster,6/19/2023,42.04,1100,13.67,Grade C,Hard Shell,Trap,FSH088,VSL018,FG018,55.99,TRUE,TRUE,FALSE
LOB00172,American Lobster,12/30/2024,43.84,963.1,15.52,Reject,Hard Shell,Trawling,FSH021,VSL037,FG008,56.17,FALSE,FALSE,FALSE
LOB00173,European Lobster,11/25/2023,38.71,1096.1,8.78,Grade C,Hard Shell,Trap,FSH056,VSL015,FG003,43.73,FALSE,FALSE,TRUE
LOB00174,Spiny Lobster,1/22/2024,38.51,785.7,10.28,Reject,Paper Shell,Diving,FSH088,VSL038,FG022,45.9,FALSE,TRUE,TRUE
LOB00175,American Lobster,6/13/2023,23.04,694,15.84,Grade B,Paper Shell,Trawling,FSH047,VSL007,FG003,25.29,FALSE,FALSE,FALSE
LOB00176,Spiny Lobster,11/12/2023,18.07,313.5,12.31,Reject,Hard Shell,Trap,FSH012,VSL023,FG018,30.12,FALSE,FALSE,TRUE
LOB00177,Spiny Lobster,9/10/2024,27.41,1212.9,15.25,Grade B,Soft Shell,Hand Picking,FSH022,VSL009,FG009,41.56,FALSE,TRUE,TRUE
LOB00178,European Lobster,11/4/2024,28.04,747.4,12.84,Grade A,Peeler,Trawling,FSH032,VSL047,FG021,52.27,TRUE,FALSE,TRUE
LOB00179,European Lobster,6/8/2024,24.14,1433.5,11.32,Reject,Peeler,Hand Picking,FSH043,VSL028,FG021,78.58,TRUE,FALSE,FALSE
LOB00180,Slipper Lobster,5/25/2025,43.42,461.1,11.14,Reject,Peeler,Trawling,FSH095,VSL045,FG021,52.01,TRUE,FALSE,FALSE
LOB00181,Spiny Lobster,12/10/2024,39.49,710.8,9.14,Grade B,Soft Shell,Trap,FSH094,VSL030,FG023,36.53,FALSE,TRUE,FALSE
LOB00182,Rock Lobster,12/2/2024,19.18,593.7,10.53,Grade B,Paper Shell,Hand Picking,FSH010,VSL029,FG020,51.36,FALSE,FALSE,TRUE
LOB00183,Spiny Lobster,7/14/2023,36.05,1256,13.94,Grade A,Hard Shell,Diving,FSH085,VSL043,FG012,34.15,TRUE,FALSE,FALSE
LOB00184,Rock Lobster,4/19/2024,18.18,328.2,10.22,Grade B,Paper Shell,Trawling,FSH051,VSL030,FG025,62.38,TRUE,FALSE,TRUE
LOB00185,Rock Lobster,3/5/2025,18.14,740.8,17.62,Grade A,Soft Shell,Trawling,FSH040,VSL022,FG015,68.13,FALSE,FALSE,FALSE
LOB00186,American Lobster,7/31/2023,28.14,1105.8,11.19,Grade C,Hard Shell,Trap,FSH003,VSL022,FG021,31.01,TRUE,TRUE,TRUE
LOB00187,Slipper Lobster,6/7/2023,19.8,927.8,17.58,Grade B,Paper Shell,Diving,FSH024,VSL041,FG022,48.77,TRUE,TRUE,FALSE
LOB00188,Slipper Lobster,6/14/2024,27.89,205.8,10.15,Grade C,Hard Shell,Trap,FSH069,VSL012,FG012,42.93,FALSE,TRUE,FALSE
LOB00189,Rock Lobster,12/20/2023,30.83,1030.8,13.97,Reject,Hard Shell,Trawling,FSH046,VSL030,FG020,34.49,FALSE,TRUE,TRUE
LOB00190,Spiny Lobster,7/17/2024,,597,9.83,Grade B,Paper Shell,Hand Picking,FSH077,VSL009,FG019,46.1,TRUE,FALSE,TRUE
LOB00191,Slipper Lobster,11/26/2023,20.01,575.5,9.87,Reject,Hard Shell,Trawling,FSH002,VSL032,FG005,35.73,FALSE,FALSE,FALSE
LOB00192,Rock Lobster,10/17/2024,27.47,1291.9,12.89,Grade A,Hard Shell,Diving,FSH038,VSL003,FG009,37.37,FALSE,TRUE,FALSE
LOB00193,Slipper Lobster,6/2/2025,37.28,1195.7,13.5,Grade A,Hard Shell,Trawling,FSH100,VSL035,FG012,54.81,TRUE,FALSE,TRUE
LOB00194,Rock Lobster,8/24/2024,18.07,1279.1,15.51,Grade C,Hard Shell,Hand Picking,FSH034,VSL023,FG003,49.15,TRUE,TRUE,TRUE
LOB00195,Slipper Lobster,8/9/2024,35.67,1319.4,14.1,Reject,Soft Shell,Diving,FSH027,VSL014,FG002,56.35,FALSE,TRUE,FALSE
LOB00196,Spiny Lobster,8/18/2023,23.68,547.5,16.58,Grade A,Soft Shell,Hand Picking,FSH008,VSL018,FG021,31.98,TRUE,TRUE,TRUE
LOB00197,Spiny Lobster,5/7/2025,39.85,,14.76,Reject,Soft Shell,Trawling,FSH081,VSL027,FG013,49.86,TRUE,FALSE,FALSE
LOB00198,Spiny Lobster,8/20/2023,28.64,834.5,13.82,Grade A,Paper Shell,Trawling,FSH009,VSL035,FG013,36.98,FALSE,TRUE,FALSE
LOB00199,Spiny Lobster,11/4/2023,24.69,568.7,13.47,Grade B,Paper Shell,Trawling,FSH088,VSL049,FG002,27.53,FALSE,TRUE,TRUE
LOB00200,European Lobster,8/27/2024,28.24,200.9,100.58,Grade B,Soft Shell,Trawling,FSH021,VSL018,FG003,61,FALSE,TRUE,FALSE
LOB00201,European Lobster,9/24/2024,16.55,1013.3,15.26,Grade B,Paper Shell,Trap,FSH091,VSL007,FG001,36.74,TRUE,TRUE,TRUE
LOB00202,Slipper Lobster,2/27/2024,35.4,212.1,14.96,Grade A,Paper Shell,Diving,FSH062,VSL005,FG008,46.07,TRUE,TRUE,FALSE
LOB00203,Spiny Lobster,2/15/2024,41.43,378.3,15.73,Grade B,Soft Shell,Trap,FSH068,VSL037,FG001,58.57,TRUE,FALSE,FALSE
LOB00204,European Lobster,4/15/2025,33.84,396.8,12.12,Reject,Soft Shell,Trap,FSH013,VSL009,FG025,31.77,FALSE,FALSE,FALSE
LOB00205,Spiny Lobster,12/7/2024,,522.1,14.45,Grade B,Peeler,Trap,FSH085,VSL020,FG007,53.48,TRUE,FALSE,FALSE
LOB00206,American Lobster,7/21/2024,38.51,1231.9,10.39,Reject,Hard Shell,Diving,FSH064,VSL041,FG020,28.91,TRUE,FALSE,FALSE
LOB00207,European Lobster,9/13/2023,26.61,1290.7,12.21,Grade B,Paper Shell,Trap,FSH003,VSL038,FG003,25.76,TRUE,TRUE,TRUE
LOB00208,Rock Lobster,2/4/2025,30.2,1017.1,13.01,Reject,Paper Shell,Hand Picking,FSH011,VSL041,FG018,54.57,TRUE,FALSE,TRUE
LOB00209,Spiny Lobster,6/12/2024,17.37,1397.2,17.74,Grade B,Peeler,Hand Picking,FSH076,VSL041,FG025,70.9,TRUE,FALSE,FALSE
LOB00210,European Lobster,7/27/2024,16.74,312.1,12.34,Reject,Hard Shell,Trawling,FSH086,VSL048,FG022,65.74,TRUE,TRUE,TRUE
LOB00211,American Lobster,11/11/2024,19.91,1438.9,13.23,Grade C,Soft Shell,Trawling,FSH017,VSL048,FG025,73.04,TRUE,TRUE,FALSE
LOB00212,Rock Lobster,11/20/2023,23.16,283,15.12,Grade A,Paper Shell,Hand Picking,FSH066,VSL024,FG002,52.48,TRUE,FALSE,TRUE
LOB00213,Spiny Lobster,5/12/2025,38.2,1362.5,14.74,Grade A,Soft Shell,Trap,FSH006,VSL001,FG008,27.53,FALSE,FALSE,TRUE
LOB00214,European Lobster,4/20/2024,42.93,1314.7,13.53,Reject,Soft Shell,Trawling,FSH032,VSL027,FG024,42.6,TRUE,FALSE,TRUE
LOB00215,Slipper Lobster,1/8/2024,35.2,268.5,10.23,Grade A,Paper Shell,Trap,FSH060,VSL019,FG025,71.47,FALSE,TRUE,FALSE
LOB00216,American Lobster,8/16/2024,26.07,579.1,15.85,Grade B,Paper Shell,Trawling,FSH076,VSL032,FG025,67.67,TRUE,TRUE,TRUE
LOB00217,Rock Lobster,1/24/2024,15.72,904,14.36,Grade A,Peeler,Trap,FSH098,VSL043,FG013,71.7,FALSE,TRUE,TRUE
LOB00218,Slipper Lobster,3/13/2024,44.49,745.8,17.61,Grade B,Peeler,Trap,FSH006,VSL015,FG017,47.72,FALSE,FALSE,TRUE
LOB00219,Slipper Lobster,9/18/2024,17.87,373.6,16.2,Grade A,Hard Shell,Hand Picking,FSH085,VSL009,FG008,41.04,FALSE,FALSE,FALSE
LOB00220,Spiny Lobster,12/29/2023,28.58,503.7,17.44,Grade B,Hard Shell,Diving,FSH014,VSL011,FG015,50.63,FALSE,TRUE,FALSE
LOB00221,European Lobster,8/25/2024,28.56,802.4,16.52,Grade A,Soft Shell,Trawling,FSH091,VSL045,FG020,27.22,FALSE,TRUE,TRUE
LOB00222,European Lobster,11/21/2024,44.05,715.1,8.49,Grade C,Peeler,Diving,FSH004,VSL026,FG015,55.58,TRUE,TRUE,FALSE
LOB00223,American Lobster,12/18/2024,39.12,381.7,8.12,Grade B,Soft Shell,Diving,FSH052,VSL024,FG022,59.67,TRUE,FALSE,TRUE
LOB00224,American Lobster,5/17/2024,44.91,457.1,14.46,Grade B,Hard Shell,Trawling,FSH016,VSL003,FG015,27.79,FALSE,FALSE,FALSE
LOB00225,American Lobster,6/23/2023,26.48,754.7,11.54,Grade B,Peeler,Trawling,FSH058,VSL010,FG002,58.78,TRUE,FALSE,FALSE
LOB00226,Rock Lobster,2/27/2024,41.48,822.7,8.88,Reject,Soft Shell,Hand Picking,FSH026,VSL042,FG017,38.7,TRUE,FALSE,FALSE
LOB00227,Rock Lobster,11/10/2023,31.34,830.1,17.13,Grade C,Paper Shell,Trawling,FSH024,VSL002,FG011,57.84,TRUE,FALSE,TRUE
LOB00228,Rock Lobster,4/13/2024,30.88,1196.9,18,Grade B,Hard Shell,Diving,FSH085,VSL016,FG009,54.35,TRUE,TRUE,FALSE
LOB00229,Spiny Lobster,5/9/2024,43.06,1489,9.74,Grade B,Peeler,Trawling,FSH076,VSL002,FG023,63.53,TRUE,TRUE,FALSE
LOB00230,Slipper Lobster,12/25/2024,24.27,837.6,8.9,Grade B,Soft Shell,Trap,FSH068,VSL031,FG001,43.25,TRUE,TRUE,FALSE
LOB00231,European Lobster,4/4/2025,42.56,1297.6,11.24,Grade A,Soft Shell,Diving,FSH100,VSL008,FG017,72.34,TRUE,FALSE,FALSE
LOB00232,Slipper Lobster,2/12/2025,18.03,592.3,9.36,Grade B,Paper Shell,Hand Picking,FSH084,VSL021,FG006,63.9,FALSE,TRUE,TRUE
LOB00233,Rock Lobster,2/15/2024,24.2,1095,9.27,Grade A,Paper Shell,Trap,FSH024,VSL039,FG011,75.66,TRUE,TRUE,FALSE
LOB00234,European Lobster,3/10/2024,24.94,301.1,11.47,Grade C,Soft Shell,Trap,FSH091,VSL043,FG021,65.11,FALSE,FALSE,TRUE
LOB00235,Spiny Lobster,6/21/2023,21.29,1101.1,11.5,Grade A,Hard Shell,Trap,FSH050,VSL029,FG024,48.08,TRUE,FALSE,FALSE
LOB00236,Rock Lobster,7/22/2024,25.54,688,16.29,Grade B,Soft Shell,Hand Picking,FSH010,VSL003,FG010,26.1,FALSE,TRUE,TRUE
LOB00237,Spiny Lobster,10/18/2024,20.1,688.1,15.32,Grade A,Peeler,Hand Picking,FSH091,VSL002,FG014,76.83,TRUE,FALSE,TRUE
LOB00238,American Lobster,6/19/2023,18.04,467.2,9.9,Grade C,Peeler,Trawling,FSH031,VSL007,FG002,46.61,FALSE,TRUE,TRUE
LOB00239,Spiny Lobster,11/13/2023,15.11,313.9,16.24,Reject,Soft Shell,Trap,FSH004,VSL014,FG006,60.1,TRUE,FALSE,TRUE
LOB00240,Spiny Lobster,6/8/2023,38.55,812.2,16.95,Grade C,Hard Shell,Hand Picking,FSH024,VSL024,FG013,45.32,FALSE,TRUE,FALSE
LOB00241,Rock Lobster,4/28/2024,28.95,494.1,10.69,Grade A,Soft Shell,Trap,FSH011,VSL043,FG012,69.45,FALSE,TRUE,TRUE
LOB00242,Rock Lobster,10/26/2023,39.55,744.2,13.36,Reject,Soft Shell,Hand Picking,FSH039,VSL006,FG013,74.65,TRUE,TRUE,TRUE
LOB00243,Rock Lobster,6/8/2024,20.19,1479.7,17.72,Grade B,Soft Shell,Trap,FSH055,VSL006,FG022,48.95,TRUE,FALSE,FALSE
LOB00244,American Lobster,12/10/2024,17.61,923.3,13.52,Grade C,Paper Shell,Trap,FSH090,VSL040,FG019,53.74,FALSE,TRUE,FALSE
LOB00245,European Lobster,8/25/2024,19.45,964.3,15.58,Grade A,Hard Shell,Trap,FSH037,VSL035,FG012,73.28,FALSE,FALSE,FALSE
LOB00246,Slipper Lobster,10/6/2024,33.27,248.7,10.75,Grade B,Paper Shell,Trap,FSH051,VSL022,FG023,38.07,FALSE,FALSE,FALSE
LOB00247,American Lobster,9/11/2023,25.14,1231.7,11.11,Reject,Hard Shell,Diving,FSH018,VSL020,FG024,49.37,FALSE,FALSE,FALSE
LOB00248,Slipper Lobster,9/12/2024,34.37,444.3,10.11,Reject,Paper Shell,Trawling,FSH008,VSL033,FG006,28.61,FALSE,TRUE,TRUE
LOB00249,European Lobster,12/1/2024,20.78,1282.8,16.37,Grade B,Hard Shell,Hand Picking,FSH007,VSL024,FG023,35.95,FALSE,FALSE,FALSE
LOB00250,American Lobster,9/22/2024,35.44,514.5,12.89,Reject,Soft Shell,Hand Picking,FSH076,VSL036,FG012,43.93,FALSE,TRUE,FALSE
LOB00251,American Lobster,3/3/2024,26.6,411.8,13.72,Grade B,Soft Shell,Diving,FSH087,VSL014,FG009,60.84,TRUE,TRUE,FALSE
LOB00252,European Lobster,7/8/2024,34.42,981.5,8.08,Grade C,Peeler,Trawling,FSH055,VSL025,FG012,50.24,TRUE,FALSE,FALSE
LOB00253,Slipper Lobster,1/22/2024,39.73,716.3,9.02,Grade C,Peeler,Trawling,FSH088,VSL007,FG016,28.51,FALSE,FALSE,FALSE
LOB00254,Spiny Lobster,12/12/2024,34.68,1437.8,14.51,Grade B,Soft Shell,Diving,FSH008,VSL039,FG013,61.33,TRUE,TRUE,FALSE
LOB00255,Spiny Lobster,12/29/2024,22.78,744.1,11.88,Grade A,Soft Shell,Trawling,FSH093,VSL046,FG008,62.75,FALSE,FALSE,FALSE
LOB00256,European Lobster,3/3/2025,40.22,1339.4,9.81,Grade A,Paper Shell,Diving,FSH095,VSL017,FG024,69.46,TRUE,FALSE,TRUE
LOB00257,European Lobster,10/17/2024,25.66,1167.5,11.07,Grade C,Peeler,Trawling,FSH075,VSL019,FG015,71.82,FALSE,TRUE,TRUE
LOB00258,Rock Lobster,7/30/2023,41.68,850.6,16.67,Reject,Peeler,Hand Picking,FSH007,VSL010,FG005,79.58,FALSE,FALSE,FALSE
LOB00259,European Lobster,5/3/2025,24.49,1130.4,15.79,Reject,Peeler,Diving,FSH041,VSL041,FG002,25.26,FALSE,TRUE,TRUE
LOB00260,Slipper Lobster,3/2/2024,37.93,836.5,15.64,Grade A,Soft Shell,Hand Picking,FSH082,VSL028,FG013,48.6,FALSE,FALSE,TRUE
LOB00261,American Lobster,1/20/2024,31.01,1149.9,17.5,Grade C,Soft Shell,Trap,FSH087,VSL001,FG021,65.35,TRUE,FALSE,FALSE
LOB00262,European Lobster,4/20/2025,18.08,854.3,11.06,Grade A,Hard Shell,Trawling,FSH038,VSL030,FG024,53.62,FALSE,FALSE,TRUE
LOB00263,Spiny Lobster,2/2/2024,44.88,837.2,15.5,Grade B,Paper Shell,Trap,FSH030,VSL015,FG024,79.17,TRUE,TRUE,TRUE
LOB00264,American Lobster,6/27/2024,26,1045.7,8.37,Grade C,Hard Shell,Trap,FSH085,VSL007,FG021,70.99,TRUE,TRUE,FALSE
LOB00265,Rock Lobster,1/7/2024,26.41,911.5,12.74,Grade B,Soft Shell,Trap,FSH039,VSL027,FG022,30.55,FALSE,TRUE,FALSE
LOB00266,American Lobster,1/27/2024,30.35,1003,10.83,Grade A,Paper Shell,Diving,FSH078,VSL013,FG025,39.46,TRUE,FALSE,FALSE
LOB00267,Spiny Lobster,1/1/2024,19.81,912.6,17.1,Reject,Peeler,Diving,FSH001,VSL001,FG022,29.9,TRUE,FALSE,TRUE
LOB00268,American Lobster,6/17/2023,38.39,297.6,15.24,Grade C,Soft Shell,Hand Picking,FSH038,VSL017,FG015,27.75,TRUE,TRUE,FALSE
LOB00269,Spiny Lobster,9/24/2023,39.05,606.5,15.39,Grade A,Hard Shell,Trap,FSH018,VSL043,FG021,34.38,FALSE,FALSE,FALSE
LOB00270,American Lobster,8/16/2024,26.18,645.5,9.14,Reject,Paper Shell,Trawling,FSH050,VSL045,FG016,68.99,TRUE,TRUE,TRUE
LOB00271,American Lobster,10/23/2023,44.45,1297.7,9.04,Reject,Paper Shell,Diving,FSH079,VSL025,FG025,44.72,TRUE,TRUE,FALSE
LOB00272,Rock Lobster,9/27/2024,18.39,734.7,8.46,Grade C,Peeler,Trap,FSH091,VSL044,FG017,67.21,TRUE,FALSE,TRUE
LOB00273,Rock Lobster,4/2/2025,34.85,523.2,11.46,Reject,Soft Shell,Trap,FSH002,VSL042,FG006,52.81,FALSE,FALSE,TRUE
LOB00274,American Lobster,10/19/2024,37.54,616.8,11.31,Grade C,Hard Shell,Diving,FSH071,VSL042,FG013,47.18,TRUE,TRUE,FALSE
LOB00275,Rock Lobster,1/31/2025,39.04,782.5,16.57,Reject,Peeler,Trap,FSH064,VSL048,FG021,25.98,FALSE,FALSE,TRUE
LOB00276,Slipper Lobster,4/27/2025,31.47,1273.7,15.92,Grade C,Soft Shell,Hand Picking,FSH044,VSL024,FG002,69.91,FALSE,FALSE,FALSE
LOB00277,Spiny Lobster,7/10/2023,36.48,348.2,15.59,Grade B,Hard Shell,Trawling,FSH046,VSL041,FG010,55.12,FALSE,TRUE,TRUE
LOB00278,European Lobster,6/7/2024,29.77,1268.4,15.43,Reject,Hard Shell,Trawling,FSH079,VSL013,FG007,31.64,FALSE,TRUE,FALSE
LOB00279,European Lobster,12/1/2024,36.5,340.1,12.14,Grade A,Paper Shell,Hand Picking,FSH085,VSL038,FG017,32.4,FALSE,TRUE,TRUE
LOB00280,Slipper Lobster,1/8/2025,43.06,1290.5,12.83,Grade B,Soft Shell,Diving,FSH014,VSL025,FG022,58.03,FALSE,FALSE,FALSE
LOB00281,Slipper Lobster,11/29/2024,42.48,1191.1,10.74,Grade C,Peeler,Hand Picking,FSH018,VSL009,FG014,58.14,FALSE,FALSE,TRUE
LOB00282,European Lobster,6/12/2024,21.29,1128.7,14.87,Grade B,Soft Shell,Trawling,FSH091,VSL008,FG025,44.37,FALSE,FALSE,FALSE
LOB00283,Rock Lobster,10/22/2024,39.25,879.5,8.25,Grade B,Hard Shell,Trap,FSH026,VSL018,FG025,68.2,FALSE,FALSE,TRUE
LOB00284,American Lobster,1/30/2024,35.72,583.7,15.54,Grade A,Peeler,Hand Picking,FSH014,VSL040,FG022,65.67,TRUE,FALSE,TRUE
LOB00285,Slipper Lobster,5/17/2024,38.53,1238.5,10.88,Grade A,Paper Shell,Hand Picking,FSH054,VSL044,FG011,78.12,TRUE,TRUE,FALSE
LOB00286,European Lobster,10/6/2024,33.62,1215.2,16.7,Grade B,Peeler,Diving,FSH100,VSL047,FG007,41.18,TRUE,TRUE,TRUE
LOB00287,European Lobster,7/22/2024,37.05,355.2,8.41,Grade C,Peeler,Diving,FSH021,VSL038,FG009,25.31,FALSE,TRUE,TRUE
LOB00288,European Lobster,2/22/2024,42.86,975.9,15.74,Grade C,Paper Shell,Trawling,FSH010,VSL046,FG011,53.9,TRUE,TRUE,TRUE
LOB00289,Rock Lobster,2/10/2025,31.29,724.4,11.49,Grade B,Peeler,Trawling,FSH047,VSL019,FG007,77.27,FALSE,TRUE,TRUE
LOB00290,Spiny Lobster,5/13/2025,28.37,1375.8,14.14,Grade B,Hard Shell,Trawling,FSH049,VSL008,FG013,39.11,FALSE,TRUE,FALSE
LOB00291,Slipper Lobster,2/7/2025,39.08,779.2,8.44,Grade B,Peeler,Trap,FSH013,VSL011,FG025,54.59,TRUE,TRUE,TRUE
LOB00292,European Lobster,1/22/2025,40.95,751.5,9.04,Reject,Hard Shell,Diving,FSH004,VSL030,FG023,43.24,TRUE,TRUE,TRUE
LOB00293,European Lobster,12/30/2023,38.83,925.5,13.75,Grade B,Peeler,Hand Picking,FSH050,VSL029,FG021,47.24,FALSE,TRUE,FALSE
LOB00294,American Lobster,8/28/2024,31.05,1033.8,14.18,Grade A,Hard Shell,Trawling,FSH065,VSL007,FG010,68.28,FALSE,TRUE,FALSE
LOB00295,Rock Lobster,2/20/2024,26.44,1268.8,8.31,Grade B,Soft Shell,Diving,FSH096,VSL026,FG018,41.22,TRUE,FALSE,FALSE
LOB00296,American Lobster,2/26/2024,31.61,921.6,9.23,Grade A,Paper Shell,Trap,FSH040,VSL014,FG024,65.78,FALSE,TRUE,FALSE
LOB00297,Slipper Lobster,2/14/2024,19.27,439.2,14.17,Grade C,Soft Shell,Trap,FSH024,VSL043,FG019,71.87,FALSE,TRUE,FALSE
LOB00298,American Lobster,1/28/2025,22.52,456.6,13.81,Grade C,Peeler,Diving,FSH086,VSL042,FG008,30.5,TRUE,TRUE,FALSE
LOB00299,Rock Lobster,2/9/2025,28.52,1001.2,11.06,Grade B,Peeler,Trawling,FSH055,VSL011,FG001,42.23,TRUE,FALSE,FALSE
LOB00300,Spiny Lobster,5/4/2025,19.03,1152.9,16.78,Reject,Paper Shell,Trawling,FSH100,VSL020,FG016,55.34,TRUE,TRUE,FALSE
LOB00301,European Lobster,2/25/2024,41.74,455.4,15.34,Grade A,Hard Shell,Trap,FSH065,VSL041,FG001,69.7,FALSE,TRUE,TRUE
LOB00302,Slipper Lobster,5/4/2024,22.82,1362.2,13.4,Grade B,Peeler,Hand Picking,FSH029,VSL050,FG019,65.33,FALSE,TRUE,FALSE
LOB00303,Slipper Lobster,6/4/2023,30.31,715.8,13.02,Grade B,Soft Shell,Diving,FSH058,VSL011,FG006,56.15,TRUE,FALSE,FALSE
LOB00304,American Lobster,11/26/2024,21.56,833.9,8.63,Grade C,Soft Shell,Trap,FSH086,VSL014,FG017,74.92,FALSE,FALSE,FALSE
LOB00305,Rock Lobster,9/18/2024,41.45,251.9,14.49,Grade A,Peeler,Trawling,FSH075,VSL035,FG019,34.56,FALSE,FALSE,TRUE
LOB00306,Slipper Lobster,2/3/2024,22.55,1464.5,10.23,Reject,Peeler,Trawling,FSH063,VSL031,FG020,25.36,TRUE,FALSE,TRUE
LOB00307,European Lobster,12/9/2024,17.31,1036.5,10.12,Grade B,Soft Shell,Trawling,FSH078,VSL046,FG004,61.36,FALSE,FALSE,TRUE
LOB00308,Rock Lobster,4/10/2024,35.26,822.7,13.91,Reject,Hard Shell,Diving,FSH006,VSL009,FG019,57.58,TRUE,TRUE,TRUE
LOB00309,American Lobster,7/3/2023,19.99,1399.2,13.17,Reject,Hard Shell,Trawling,FSH011,VSL014,FG015,58.36,FALSE,FALSE,TRUE
LOB00310,European Lobster,5/1/2025,39.91,981.1,15.95,Grade B,Peeler,Diving,FSH093,VSL044,FG011,75.73,TRUE,TRUE,FALSE
LOB00311,Rock Lobster,11/17/2023,18.97,221.5,13.23,Reject,Soft Shell,Trap,FSH023,VSL031,FG020,57.99,TRUE,TRUE,FALSE
LOB00312,European Lobster,3/1/2024,42.06,901.1,8.01,Reject,Paper Shell,Trawling,FSH006,VSL045,FG017,48.59,FALSE,FALSE,FALSE
LOB00313,Slipper Lobster,10/30/2023,39.14,1380.2,16.37,Grade A,Paper Shell,Diving,FSH033,VSL031,FG025,37.79,TRUE,FALSE,FALSE
LOB00314,Spiny Lobster,9/6/2024,20.67,1121.9,15.89,Grade A,Hard Shell,Hand Picking,FSH084,VSL014,FG023,69.24,FALSE,FALSE,TRUE
LOB00315,European Lobster,12/27/2023,27.78,961,10.61,Reject,Peeler,Trawling,FSH088,VSL026,FG025,36.2,FALSE,TRUE,FALSE
LOB00316,Slipper Lobster,7/31/2023,31.65,529.9,11.07,Grade C,Paper Shell,Diving,FSH085,VSL008,FG024,37.64,TRUE,TRUE,TRUE
LOB00317,Slipper Lobster,12/9/2024,27.02,640,13.51,Grade A,Soft Shell,Hand Picking,FSH082,VSL001,FG003,70.28,FALSE,FALSE,TRUE
LOB00318,American Lobster,6/2/2025,22.89,682.1,14.09,Reject,Paper Shell,Trawling,FSH092,VSL039,FG002,77.01,TRUE,FALSE,FALSE
LOB00319,American Lobster,3/13/2025,21.05,1053.9,16.04,Grade C,Soft Shell,Trap,FSH077,VSL033,FG017,63.41,TRUE,TRUE,FALSE
LOB00320,European Lobster,7/18/2023,34.65,1468.3,8.87,Grade C,Paper Shell,Trawling,FSH086,VSL026,FG013,57.23,TRUE,TRUE,TRUE
LOB00321,Slipper Lobster,12/5/2024,23.53,1278.7,17.15,Grade C,Peeler,Trawling,FSH029,VSL039,FG007,50.01,FALSE,TRUE,FALSE
LOB00322,European Lobster,10/9/2024,27.21,338.4,8.72,Grade C,Peeler,Trap,FSH066,VSL017,FG018,69.72,FALSE,FALSE,FALSE
LOB00323,Slipper Lobster,7/4/2023,29.51,516.3,11.4,Reject,Paper Shell,Trap,FSH062,VSL008,FG009,28.72,TRUE,TRUE,FALSE
LOB00324,Rock Lobster,4/15/2024,43.66,871.5,8.1,Grade C,Soft Shell,Trawling,FSH012,VSL026,FG022,66.18,FALSE,TRUE,TRUE
LOB00325,Rock Lobster,4/22/2024,24.42,484.1,13.74,Grade B,Soft Shell,Hand Picking,FSH095,VSL013,FG008,65.45,FALSE,TRUE,TRUE
LOB00326,European Lobster,3/10/2025,40.05,1287.2,11.56,Grade A,Hard Shell,Trap,FSH087,VSL043,FG016,58.76,TRUE,FALSE,FALSE
LOB00327,Slipper Lobster,11/10/2024,24.46,1367.6,16.81,Grade C,Paper Shell,Diving,FSH098,VSL033,FG009,46.88,TRUE,TRUE,FALSE
LOB00328,Rock Lobster,12/10/2023,43.19,242.3,11.47,Grade B,Paper Shell,Trap,FSH090,VSL034,FG015,42.36,TRUE,TRUE,TRUE
LOB00329,Rock Lobster,8/3/2023,32.43,623.1,14.13,Grade C,Soft Shell,Trawling,FSH031,VSL018,FG016,77.72,FALSE,FALSE,TRUE
LOB00330,Rock Lobster,1/15/2025,27.72,744.8,15.52,Grade C,Paper Shell,Trawling,FSH058,VSL012,FG019,32.21,TRUE,TRUE,FALSE
LOB00331,European Lobster,12/18/2023,31.66,1313.2,9.96,Grade B,Paper Shell,Trap,FSH023,VSL027,FG016,32.4,FALSE,FALSE,FALSE
LOB00332,Spiny Lobster,5/2/2025,31.86,938.2,11.98,Grade B,Hard Shell,Diving,FSH033,VSL031,FG021,30.3,FALSE,FALSE,FALSE
LOB00333,Spiny Lobster,7/8/2024,31.81,1411.4,10.58,Grade A,Paper Shell,Trap,FSH045,VSL044,FG020,35.94,TRUE,FALSE,FALSE
LOB00334,Spiny Lobster,8/29/2023,35.2,833.7,15.37,Grade A,Paper Shell,Trawling,FSH060,VSL041,FG005,72.75,FALSE,FALSE,FALSE
LOB00335,American Lobster,8/7/2023,17.37,646.7,11.13,Grade C,Peeler,Hand Picking,FSH035,VSL029,FG025,72.45,FALSE,FALSE,FALSE
LOB00336,European Lobster,3/9/2024,20.52,230,15.28,Grade C,Hard Shell,Diving,FSH022,VSL026,FG004,30.26,FALSE,TRUE,TRUE
LOB00337,Rock Lobster,4/17/2024,30.72,1494.8,9.04,Grade B,Hard Shell,Hand Picking,FSH040,VSL015,FG008,65.57,FALSE,TRUE,TRUE
