goat_id,production_date,morning_production_liters,evening_production_liters,milk_quality_grade,fat_content_percent,price_per_liter,total_production_liters
GT3909,2025-05-31,1.15,2.39,B,3.64,5.32,3.54
GT3909,2025-05-30,2.09,1.38,A,4.96,5.85,3.4699999999999998
GT3909,2025-05-29,0.65,1.2,B,5.29,5.35,1.85
GT3909,2025-05-28,1.1,0.31,B,3.91,4.03,1.4100000000000001
GT3909,2025-05-27,2.79,0.7,A,3.95,3.56,3.49
GT3909,2025-05-26,0.71,0.97,A,3.39,5.43,1.68
GT3909,2025-05-25,1.17,1.3,C,4.73,4.04,2.4699999999999998
GT3909,2025-05-24,0.56,2.08,A,4.97,3.21,2.64
GT3909,2025-05-23,2.69,1.25,C,5.16,4.35,3.94
GT3909,2025-05-22,2.81,0.52,B,5.04,4.27,3.33
GT3909,2025-05-21,2.92,2.4,C,4.97,4.66,5.32
GT3909,2025-05-20,2.33,0.51,C,5.06,5.44,2.84
GT3909,2025-05-19,2.53,0.56,B,4.11,4.46,3.09
GT3909,2025-05-18,1.41,0.46,B,4.61,5.91,1.8699999999999999
GT3909,2025-05-17,2.15,0.47,B,4.9,3.33,2.62
GT3909,2025-05-16,1.48,1.41,C,3.88,3.42,2.8899999999999997
GT3909,2025-05-15,2.91,1.77,C,3.46,4.55,4.68
GT3909,2025-05-14,1.72,1.98,C,4.56,4.1,3.7
GT3909,2025-05-13,1.33,1.9,C,4.83,5.16,3.23
GT3909,2025-05-12,1.21,0.91,C,4.72,4.47,2.12
GT3909,2025-05-11,2.31,1.84,A,3.7,5.94,4.15
GT3909,2025-05-10,1.24,1.91,C,3.71,5.16,3.15
GT3909,2025-05-09,1.99,1.61,C,4.95,4.99,3.6
GT3909,2025-05-08,1.47,1.18,A,3.91,5.21,2.65
GT3909,2025-05-07,0.54,0.89,B,4.37,5.69,1.4300000000000002
GT3909,2025-05-06,2.4,1.89,A,5.26,5.66,4.29
GT8023,2025-06-04,0.67,0.56,A,3.96,4.61,1.23
GT8023,2025-06-03,1.89,2.11,A,4.49,4.69,4.0
GT8023,2025-06-02,2.5,1.81,C,3.93,4.27,4.3100000000000005
GT8023,2025-06-01,1.33,0.64,A,4.13,3.26,1.9700000000000002
GT8023,2025-05-31,2.57,2.03,A,4.26,3.21,4.6
GT8023,2025-05-30,1.12,0.68,A,5.04,3.96,1.8000000000000003
GT8023,2025-05-29,1.91,0.31,A,4.81,3.72,2.2199999999999998
GT8023,2025-05-28,1.27,1.96,C,3.47,4.58,3.23
GT8023,2025-05-27,1.92,2.08,C,4.34,5.43,4.0
GT8023,2025-05-26,2.55,1.34,C,4.03,3.25,3.8899999999999997
GT8023,2025-05-25,1.92,1.85,B,5.09,3.43,3.77
GT8023,2025-05-24,2.63,0.39,C,3.61,4.42,3.02
GT8023,2025-05-23,2.5,1.63,A,3.29,5.19,4.13
GT8023,2025-05-22,0.99,2.24,B,5.25,3.85,3.2300000000000004
GT8023,2025-05-21,2.71,1.53,A,3.99,4.16,4.24
GT8023,2025-05-20,1.01,0.7,C,4.26,5.68,1.71
GT8023,2025-05-19,1.94,1.21,B,5.32,5.06,3.15
GT8023,2025-05-18,2.52,0.71,C,4.35,4.08,3.23
GT8023,2025-05-17,1.14,1.32,A,3.75,5.11,2.46
GT8023,2025-05-16,2.34,1.52,C,3.25,3.48,3.86
GT8023,2025-05-15,1.41,0.64,C,4.96,4.57,2.05
GT8023,2025-05-14,0.87,2.04,C,5.12,5.77,2.91
GT8023,2025-05-13,1.28,0.44,A,3.72,4.17,1.72
GT8023,2025-05-12,1.62,2.27,B,3.23,3.56,3.89
GT8023,2025-05-11,2.67,1.24,C,5.47,3.22,3.91
GT8023,2025-05-10,1.3,1.8,B,3.85,3.78,3.1
GT8023,2025-05-09,2.16,1.14,B,3.91,4.02,3.3
GT8023,2025-05-08,1.36,1.26,B,4.75,3.4,2.62
GT8023,2025-05-07,1.44,0.92,B,3.76,3.73,2.36
GT8023,2025-05-06,2.03,1.54,B,5.05,4.44,3.57
GT3326,2025-06-04,2.25,1.83,C,4.09,3.6,4.08
GT3326,2025-06-03,0.77,1.71,C,4.91,3.47,2.48
GT3326,2025-06-02,2.24,0.68,C,4.38,5.37,2.9200000000000004
GT3326,2025-06-01,1.84,1.61,B,4.68,5.68,3.45
GT3326,2025-05-31,2.69,1.31,A,5.16,3.23,4.0
GT3326,2025-05-30,0.8,1.29,B,4.25,4.64,2.09
GT3326,2025-05-29,1.1,1.09,A,3.55,3.6,2.1900000000000004
GT3326,2025-05-28,1.65,1.6,A,3.88,5.0,3.25
GT3326,2025-05-27,1.98,0.4,C,3.16,5.31,2.38
GT3326,2025-05-26,2.3,2.07,B,4.28,3.19,4.369999999999999
GT3326,2025-05-25,1.25,1.1,C,4.25,5.82,2.35
GT3326,2025-05-24,1.28,1.43,C,3.95,4.14,2.71
GT3326,2025-05-23,2.11,0.35,C,4.27,4.24,2.46
GT3326,2025-05-22,1.55,2.41,B,4.44,3.65,3.96
GT3326,2025-05-21,1.91,1.74,B,4.82,3.83,3.65
GT3326,2025-05-20,0.85,0.46,B,4.45,3.12,1.31
GT3326,2025-05-19,2.84,1.32,A,5.03,4.09,4.16
GT3326,2025-05-18,0.65,0.72,C,4.78,3.4,1.37
GT3326,2025-05-17,1.75,1.64,A,3.53,4.23,3.3899999999999997
GT3326,2025-05-16,1.24,1.04,C,5.17,3.27,2.2800000000000002
GT3326,2025-05-15,1.29,2.16,B,4.75,3.25,3.45
GT3326,2025-05-14,2.33,2.38,A,3.37,5.35,4.71
GT3326,2025-05-13,2.54,1.89,A,4.01,3.09,4.43
GT3326,2025-05-12,2.75,0.38,B,3.85,5.8,3.13
GT3326,2025-05-11,2.78,1.9,B,3.66,3.42,4.68
GT3326,2025-05-10,1.08,0.84,C,4.25,5.57,1.92
GT3326,2025-05-09,0.56,1.0,A,3.09,5.65,1.56
GT3326,2025-05-08,2.08,1.75,C,3.21,4.8,3.83
GT3326,2025-05-07,1.69,2.38,C,4.12,3.63,4.07
GT3326,2025-05-06,1.65,0.93,B,4.64,4.82,2.58
GT0742,2025-06-04,1.0,1.81,B,3.24,5.88,2.81
GT0742,2025-06-03,0.84,0.36,A,5.3,4.31,1.2
GT0742,2025-06-02,1.63,1.48,B,5.16,3.56,3.11
GT0742,2025-06-01,1.81,1.13,B,5.0,4.0,2.94
GT0742,2025-05-31,2.69,1.74,B,4.58,3.84,4.43
GT0742,2025-05-30,2.65,2.15,B,3.21,4.08,4.8
GT0742,2025-05-29,1.67,2.37,C,5.46,4.5,4.04
GT0742,2025-05-28,1.46,0.48,C,3.72,5.71,1.94
GT0742,2025-05-27,2.06,1.62,B,4.53,3.68,3.68
GT0742,2025-05-26,1.08,0.57,A,3.62,4.33,1.65
GT0742,2025-05-25,1.88,0.52,B,3.75,5.9,2.4
GT0742,2025-05-24,2.19,0.36,A,5.15,3.17,2.55
GT0742,2025-05-23,2.48,0.76,A,5.38,3.85,3.24
GT0742,2025-05-22,2.23,2.11,B,5.05,5.68,4.34
GT0742,2025-05-21,1.46,1.43,A,3.73,4.34,2.8899999999999997
GT0742,2025-05-20,1.48,1.81,C,3.0,3.3,3.29
GT0742,2025-05-19,1.19,1.62,A,5.15,3.56,2.81
GT0742,2025-05-18,1.96,1.41,B,4.71,5.91,3.37
GT0742,2025-05-17,1.75,1.36,B,4.42,4.35,3.1100000000000003
GT0742,2025-05-16,2.61,0.36,A,5.01,5.02,2.9699999999999998
GT0742,2025-05-15,1.66,1.14,B,4.46,5.73,2.8
GT0742,2025-05-14,1.31,1.92,B,4.63,3.37,3.23
GT0742,2025-05-13,1.67,0.92,A,3.13,5.44,2.59
GT0742,2025-05-12,0.93,0.35,A,4.82,3.09,1.28
GT0742,2025-05-11,2.74,1.43,A,5.46,4.21,4.17
GT0742,2025-05-10,2.75,0.71,A,5.31,4.76,3.46
GT0742,2025-05-09,1.57,1.06,A,4.74,5.58,2.63
GT0742,2025-05-08,2.68,1.54,C,5.05,5.73,4.220000000000001
GT0742,2025-05-07,1.25,1.43,B,5.49,3.86,2.6799999999999997
GT0742,2025-05-06,1.79,2.44,C,3.72,5.48,4.23
GT0931,2025-06-04,0.78,1.21,A,5.48,5.84,1.99
GT0931,2025-06-03,0.89,1.22,B,3.37,3.64,2.11
GT0931,2025-06-02,0.73,0.94,C,3.47,4.67,1.67
GT0931,2025-06-01,1.52,1.18,C,3.23,4.66,2.7
GT0931,2025-05-31,1.98,0.66,A,3.26,5.33,2.64
GT0931,2025-05-30,1.24,2.06,A,4.84,3.04,3.3
GT0931,2025-05-29,1.33,1.82,B,5.43,5.08,3.1500000000000004
GT0931,2025-05-28,1.03,2.4,C,5.39,5.18,3.4299999999999997
GT0931,2025-05-27,2.07,0.88,B,5.07,5.09,2.9499999999999997
GT0931,2025-05-26,1.74,0.85,A,4.68,4.03,2.59
GT0931,2025-05-25,0.58,1.64,B,5.41,5.07,2.2199999999999998
GT0931,2025-05-24,2.43,2.24,B,4.59,5.58,4.67
GT0931,2025-05-23,2.32,1.46,A,4.73,5.71,3.78
GT0931,2025-05-22,1.22,0.86,C,3.19,5.7,2.08
GT0931,2025-05-21,1.97,1.21,C,4.09,4.06,3.1799999999999997
GT0931,2025-05-20,2.34,2.47,A,3.21,5.17,4.8100000000000005
GT0931,2025-05-19,0.52,1.62,C,5.08,5.63,2.14
GT0931,2025-05-18,2.78,0.77,A,3.16,4.94,3.55
GT0931,2025-05-17,1.95,1.12,B,3.2,4.4,3.0700000000000003
GT0931,2025-05-16,1.99,0.97,B,3.85,3.66,2.96
GT0931,2025-05-15,1.11,1.28,A,3.49,4.8,2.39
GT0931,2025-05-14,1.83,2.44,B,5.07,4.89,4.27
GT0931,2025-05-13,0.83,1.77,A,4.07,4.09,2.6
GT0931,2025-05-12,1.85,2.16,A,5.01,3.86,4.01
GT0931,2025-05-11,1.87,0.85,A,3.39,3.44,2.72
GT0931,2025-05-10,1.04,1.96,C,3.66,5.1,3.0
GT0931,2025-05-09,1.46,0.99,C,3.74,3.85,2.45
GT0931,2025-05-08,2.28,1.85,A,5.04,5.18,4.13
GT0931,2025-05-07,0.64,2.12,B,3.18,4.63,2.7600000000000002
GT0931,2025-05-06,1.13,1.08,B,4.4,5.81,2.21
GT1621,2025-06-04,2.94,0.92,C,5.15,5.11,3.86
GT1621,2025-06-03,2.61,1.08,A,5.07,5.16,3.69
GT1621,2025-06-02,1.95,1.58,A,4.89,3.22,3.5300000000000002
GT1621,2025-06-01,1.15,1.17,C,3.69,4.38,2.32
GT1621,2025-05-31,2.41,0.88,B,5.15,3.24,3.29
GT1621,2025-05-30,1.18,2.13,C,4.56,5.89,3.3099999999999996
GT1621,2025-05-29,1.71,0.79,B,4.01,3.29,2.5
GT1621,2025-05-28,1.77,1.07,B,3.61,5.05,2.84
GT1621,2025-05-27,1.29,0.62,A,5.47,4.2,1.9100000000000001
GT1621,2025-05-26,0.51,1.37,A,4.38,4.62,1.8800000000000001
GT1621,2025-05-25,2.71,1.57,A,3.1,3.82,4.28
GT1621,2025-05-24,0.52,2.44,A,3.45,5.22,2.96
GT1621,2025-05-23,1.39,1.09,B,5.05,5.06,2.48
GT1621,2025-05-22,2.04,0.91,A,4.24,4.96,2.95
GT1621,2025-05-21,1.83,0.73,C,5.21,5.32,2.56
GT1621,2025-05-20,1.61,0.56,A,3.13,5.93,2.17
GT1621,2025-05-19,0.97,0.49,B,4.01,4.62,1.46
GT1621,2025-05-18,2.65,0.49,C,5.48,4.28,3.1399999999999997
GT1621,2025-05-17,1.63,0.44,C,4.67,5.59,2.07
GT1621,2025-05-16,1.09,2.32,B,4.28,3.82,3.41
GT1621,2025-05-15,0.95,2.2,C,3.82,5.55,3.1500000000000004
GT1621,2025-05-14,2.61,0.54,C,3.6,5.66,3.15
GT1621,2025-05-13,1.05,1.16,B,3.26,5.74,2.21
GT1621,2025-05-12,2.16,1.34,B,3.51,4.81,3.5
GT1621,2025-05-11,1.71,0.35,A,3.26,3.4,2.06
GT1621,2025-05-10,1.74,2.47,A,4.88,5.66,4.21
GT1621,2025-05-09,0.72,2.19,B,4.01,4.0,2.91
GT1621,2025-05-08,1.27,1.29,A,4.92,4.08,2.56
GT1621,2025-05-07,1.5,2.18,A,5.42,3.12,3.68
GT1621,2025-05-06,2.0,2.17,B,5.06,3.1,4.17
GT6827,2025-06-04,2.67,0.62,A,4.14,4.07,3.29
GT6827,2025-06-03,1.13,0.68,C,3.39,4.29,1.81
GT6827,2025-06-02,1.07,1.69,B,5.04,4.47,2.76
GT6827,2025-06-01,2.58,1.44,C,3.82,4.77,4.02
GT6827,2025-05-31,1.24,0.48,A,4.91,5.33,1.72
GT6827,2025-05-30,2.92,0.79,B,3.8,4.66,3.71
GT6827,2025-05-29,0.78,0.56,A,4.92,4.7,1.34
GT6827,2025-05-28,0.6,0.74,A,5.02,3.62,1.3399999999999999
GT6827,2025-05-27,2.93,1.81,C,4.02,3.8,4.74
GT6827,2025-05-26,2.76,1.67,C,4.98,3.52,4.43
GT6827,2025-05-25,2.31,1.88,A,3.57,4.35,4.1899999999999995
GT6827,2025-05-24,2.46,0.55,A,3.55,3.85,3.01
GT6827,2025-05-23,0.52,0.46,C,4.56,3.7,0.98
GT6827,2025-05-22,2.05,2.05,A,4.2,3.09,4.1
GT6827,2025-05-21,1.3,0.39,B,4.89,4.96,1.69
GT6827,2025-05-20,1.05,1.1,A,4.3,4.76,2.1500000000000004
GT6827,2025-05-19,1.16,2.49,A,4.72,5.6,3.6500000000000004
GT6827,2025-05-18,0.56,0.84,C,3.26,4.75,1.4
GT6827,2025-05-17,2.72,0.39,A,3.32,5.27,3.1100000000000003
GT6827,2025-05-16,0.76,0.41,A,4.27,4.41,1.17
GT6827,2025-05-15,1.89,0.5,A,4.76,5.8,2.3899999999999997
GT6827,2025-05-14,1.47,0.99,B,3.51,4.75,2.46
GT6827,2025-05-13,0.88,0.77,A,5.07,5.75,1.65
GT6827,2025-05-12,0.98,1.23,C,4.48,3.55,2.21
GT6827,2025-05-11,1.71,2.46,B,4.46,5.25,4.17
GT6827,2025-05-10,1.87,0.93,C,3.18,3.85,2.8000000000000003
GT6827,2025-05-09,1.99,1.63,B,4.89,5.63,3.62
GT6827,2025-05-08,2.36,2.38,B,4.93,4.19,4.74
GT6827,2025-05-07,2.43,2.43,A,4.24,5.55,4.86
GT6827,2025-05-06,1.11,2.4,A,4.93,4.48,3.51
GT3262,2025-06-04,2.73,0.33,C,4.46,4.34,3.06
GT3262,2025-06-03,2.48,1.61,C,3.52,5.19,4.09
GT3262,2025-06-02,2.79,1.4,B,4.39,3.94,4.1899999999999995
GT3262,2025-06-01,2.49,2.09,C,3.63,5.22,4.58
GT3262,2025-05-31,2.47,0.65,B,3.61,3.91,3.12
GT3262,2025-05-30,2.45,0.7,C,5.1,5.75,3.1500000000000004
GT3262,2025-05-29,1.96,1.59,B,4.46,4.74,3.55
GT3262,2025-05-28,2.48,2.46,C,3.07,4.19,4.9399999999999995
GT3262,2025-05-27,2.08,1.76,A,4.37,5.5,3.84
GT3262,2025-05-26,0.54,1.83,B,3.43,4.73,2.37
GT3262,2025-05-25,2.8,1.2,A,3.7,3.54,4.0
GT3262,2025-05-24,2.81,2.19,B,3.41,3.19,5.0
GT3262,2025-05-23,1.22,1.43,C,4.23,5.64,2.65
GT3262,2025-05-22,1.46,1.89,C,3.53,3.62,3.3499999999999996
GT3262,2025-05-21,2.72,0.85,A,4.49,5.05,3.5700000000000003
GT3262,2025-05-20,1.0,2.05,A,4.96,5.0,3.05
GT3262,2025-05-19,1.25,1.15,C,5.39,3.58,2.4
GT3262,2025-05-18,2.76,2.02,A,5.15,4.66,4.779999999999999
GT3262,2025-05-17,0.91,2.19,C,5.26,3.34,3.1
GT3262,2025-05-16,2.95,1.82,B,4.25,4.95,4.7700000000000005
GT3262,2025-05-15,0.92,2.16,C,4.97,4.25,3.08
GT3262,2025-05-14,1.1,0.62,B,3.77,5.21,1.7200000000000002
GT3262,2025-05-13,1.3,0.92,C,5.42,5.13,2.22
GT3262,2025-05-12,1.48,0.37,B,3.85,3.5,1.85
GT3262,2025-05-11,0.9,0.97,C,4.66,3.23,1.87
GT3262,2025-05-10,1.23,0.63,B,5.31,4.09,1.8599999999999999
GT3262,2025-05-09,1.55,0.94,C,3.91,5.01,2.49
GT3262,2025-05-08,0.87,0.31,A,5.1,3.05,1.18
GT3262,2025-05-07,2.16,0.4,B,4.34,4.08,2.56
GT3262,2025-05-06,0.88,1.04,A,3.23,4.62,1.92
GT9157,2025-06-04,2.02,0.73,A,3.36,5.6,2.75
GT9157,2025-06-03,1.88,1.61,A,4.34,4.26,3.49
GT9157,2025-06-02,0.66,1.99,A,5.14,4.4,2.65
GT9157,2025-06-01,1.28,1.9,A,4.54,4.64,3.1799999999999997
GT9157,2025-05-31,1.38,2.32,C,3.22,5.71,3.6999999999999997
GT9157,2025-05-30,2.04,1.09,A,5.48,5.99,3.13
GT9157,2025-05-29,1.31,2.39,A,3.27,5.09,3.7
GT9157,2025-05-28,2.43,1.36,C,5.47,4.82,3.79
GT9157,2025-05-27,2.93,0.31,A,4.76,5.08,3.24
GT9157,2025-05-26,2.16,2.23,C,4.01,3.83,4.390000000000001
GT9157,2025-05-25,1.81,1.02,C,3.1,3.6,2.83
GT9157,2025-05-24,1.01,0.77,B,3.84,5.55,1.78
GT9157,2025-05-23,1.89,1.34,C,4.34,5.78,3.23
GT9157,2025-05-22,2.54,0.33,C,4.33,5.99,2.87
GT9157,2025-05-21,0.63,0.4,C,4.55,4.86,1.03
GT9157,2025-05-20,2.73,1.28,B,5.3,3.42,4.01
GT9157,2025-05-19,1.83,1.71,C,3.36,3.72,3.54
GT9157,2025-05-18,1.86,1.27,A,4.29,3.11,3.13
GT9157,2025-05-17,2.77,2.15,C,4.09,3.32,4.92
GT9157,2025-05-16,0.58,2.08,A,4.42,3.26,2.66
GT9157,2025-05-15,1.09,0.48,A,4.33,4.48,1.57
GT9157,2025-05-14,0.6,0.34,B,5.42,5.17,0.94
GT9157,2025-05-13,1.57,0.79,B,4.59,5.8,2.3600000000000003
GT9157,2025-05-12,1.36,1.5,C,3.71,3.75,2.8600000000000003
GT9157,2025-05-11,0.73,0.83,A,3.84,4.52,1.56
GT9157,2025-05-10,1.95,2.01,A,5.38,3.42,3.96
GT9157,2025-05-09,2.56,1.55,C,4.67,5.96,4.11
GT9157,2025-05-08,2.34,0.37,A,5.38,5.77,2.71
GT9157,2025-05-07,2.33,1.61,B,3.13,5.11,3.9400000000000004
GT9157,2025-05-06,0.58,1.29,C,3.59,5.44,1.87
GT9015,2025-06-04,0.61,1.66,C,3.96,4.67,2.27
GT9015,2025-06-03,2.31,2.36,B,5.43,3.52,4.67
GT9015,2025-06-02,0.98,0.8,A,5.29,3.11,1.78
GT9015,2025-06-01,2.09,1.33,B,3.06,4.93,3.42
GT9015,2025-05-31,2.5,1.35,A,5.23,5.53,3.85
GT9015,2025-05-30,0.6,2.25,C,3.09,3.52,2.85
GT9015,2025-05-29,1.81,1.31,A,3.4,5.21,3.12
GT9015,2025-05-28,2.17,1.18,B,4.98,4.75,3.3499999999999996
GT9015,2025-05-27,0.81,1.54,C,5.21,5.85,2.35
GT9015,2025-05-26,1.55,1.04,A,3.58,4.87,2.59
GT9015,2025-05-25,2.62,1.1,C,5.21,5.58,3.72
GT9015,2025-05-24,1.01,2.35,A,5.03,3.35,3.3600000000000003
GT9015,2025-05-23,1.29,0.54,C,3.88,5.11,1.83
GT9015,2025-05-22,2.95,0.62,B,5.5,5.36,3.5700000000000003
GT9015,2025-05-21,1.46,0.51,A,3.01,4.3,1.97
GT9015,2025-05-20,1.76,2.21,C,3.54,5.52,3.9699999999999998
GT9015,2025-05-19,1.38,2.03,B,3.05,4.82,3.4099999999999997
GT9015,2025-05-18,2.99,0.96,B,3.3,3.43,3.95
GT9015,2025-05-17,1.35,1.32,B,4.43,4.47,2.67
GT9015,2025-05-16,0.89,1.97,B,4.89,5.86,2.86
GT9015,2025-05-15,3.0,1.3,C,5.23,5.79,4.3
GT9015,2025-05-14,2.3,0.47,C,3.92,4.05,2.7699999999999996
GT9015,2025-05-13,0.62,2.45,C,3.21,4.19,3.0700000000000003
GT9015,2025-05-12,1.24,1.73,B,3.17,4.41,2.9699999999999998
GT9015,2025-05-11,1.42,0.61,A,4.07,5.84,2.03
GT9015,2025-05-10,2.86,0.89,A,5.05,4.29,3.75
GT9015,2025-05-09,0.71,1.25,A,5.4,4.43,1.96
GT9015,2025-05-08,1.16,1.2,C,5.25,5.54,2.36
GT9015,2025-05-07,1.45,1.53,B,3.72,4.94,2.98
GT9015,2025-05-06,1.5,1.04,B,4.96,3.98,2.54
GT1128,2025-06-04,0.61,0.72,C,4.08,5.87,1.33
GT1128,2025-06-03,1.66,1.12,C,4.49,5.53,2.7800000000000002
GT1128,2025-06-02,2.29,2.43,A,4.68,4.3,4.720000000000001
GT1128,2025-06-01,2.03,1.46,A,3.35,4.21,3.4899999999999998
GT1128,2025-05-31,1.71,1.6,C,4.31,4.89,3.31
GT1128,2025-05-30,1.97,1.73,B,4.67,4.95,3.7
GT1128,2025-05-29,2.98,1.37,A,4.78,4.09,4.35
GT1128,2025-05-28,1.32,2.1,C,5.12,5.12,3.42
GT1128,2025-05-27,2.16,0.43,A,5.45,4.08,2.5900000000000003
GT1128,2025-05-26,2.86,0.89,B,3.8,4.23,3.75
GT1128,2025-05-25,1.83,1.94,A,3.52,3.28,3.77
GT1128,2025-05-24,1.49,1.4,A,4.3,4.18,2.8899999999999997
GT1128,2025-05-23,2.8,0.72,B,4.28,5.75,3.5199999999999996
GT1128,2025-05-22,1.52,1.85,C,5.26,4.35,3.37
GT1128,2025-05-21,2.01,2.41,B,5.38,5.17,4.42
GT1128,2025-05-20,0.96,1.64,A,3.58,5.32,2.5999999999999996
GT1128,2025-05-19,0.96,2.49,B,4.22,4.42,3.45
GT1128,2025-05-18,2.99,0.66,C,4.0,4.49,3.6500000000000004
GT1128,2025-05-17,1.06,0.77,A,5.12,5.55,1.83
GT1128,2025-05-16,2.71,1.31,C,4.83,4.59,4.02
GT1128,2025-05-15,1.89,1.54,A,4.42,3.97,3.4299999999999997
GT1128,2025-05-14,1.68,0.92,B,4.11,5.09,2.6
GT1128,2025-05-13,1.53,1.93,A,3.26,4.82,3.46
GT1128,2025-05-12,2.66,0.35,C,4.34,5.17,3.0100000000000002
GT1128,2025-05-11,2.97,1.61,A,3.72,5.82,4.58
GT1128,2025-05-10,0.62,0.31,C,4.01,4.46,0.9299999999999999
GT1128,2025-05-09,2.71,1.92,C,4.43,4.3,4.63
GT1128,2025-05-08,0.75,2.07,A,3.41,4.35,2.82
GT1128,2025-05-07,2.1,0.4,A,4.01,4.3,2.5
GT1128,2025-05-06,1.93,0.77,B,3.55,4.87,2.7
GT7861,2025-06-04,0.65,1.16,B,3.98,3.09,1.81
GT7861,2025-06-03,0.73,1.11,B,3.29,4.31,1.84
GT7861,2025-06-02,1.69,1.48,C,4.65,5.62,3.17
GT7861,2025-06-01,1.47,1.43,A,3.12,4.77,2.9
GT7861,2025-05-31,2.71,2.34,B,4.64,5.65,5.05
GT7861,2025-05-30,2.35,2.16,B,3.04,4.42,4.51
GT7861,2025-05-29,2.84,1.1,B,5.18,4.61,3.94
GT7861,2025-05-28,2.44,1.31,A,5.29,3.27,3.75
GT7861,2025-05-27,1.21,0.68,B,3.17,3.81,1.8900000000000001
GT7861,2025-05-26,2.17,0.55,C,3.14,4.71,2.7199999999999998
GT7861,2025-05-25,0.55,1.01,A,4.43,3.07,1.56
GT7861,2025-05-24,0.61,2.28,C,3.73,3.32,2.8899999999999997
GT7861,2025-05-23,1.89,2.02,B,4.06,4.69,3.91
GT7861,2025-05-22,1.36,1.52,A,4.76,5.79,2.88
GT7861,2025-05-21,0.58,2.03,B,4.28,5.07,2.61
GT7861,2025-05-20,2.2,2.13,A,3.53,5.2,4.33
GT7861,2025-05-19,2.63,2.03,B,4.51,3.05,4.66
GT7861,2025-05-18,1.0,0.36,B,4.46,4.87,1.3599999999999999
GT7861,2025-05-17,1.74,1.61,A,3.94,3.72,3.35
GT7861,2025-05-16,2.1,1.53,C,5.23,3.93,3.63
GT7861,2025-05-15,1.8,0.85,B,3.58,3.37,2.65
GT7861,2025-05-14,2.67,2.24,C,5.49,5.56,4.91
GT7861,2025-05-13,1.76,1.43,A,3.8,4.43,3.19
GT7861,2025-05-12,1.76,1.3,C,3.61,3.99,3.06
GT7861,2025-05-11,2.57,2.43,C,5.01,4.21,5.0
GT7861,2025-05-10,2.63,0.51,A,3.78,5.75,3.1399999999999997
GT7861,2025-05-09,1.27,1.01,B,3.86,4.8,2.2800000000000002
GT7861,2025-05-08,0.88,1.82,C,5.36,5.41,2.7
GT7861,2025-05-07,2.94,0.82,C,4.4,4.49,3.76
GT7861,2025-05-06,1.31,2.26,B,4.39,3.77,3.57
GT8117,2025-06-04,1.89,0.88,B,4.28,4.03,2.77
GT8117,2025-06-03,1.02,0.72,B,3.12,5.85,1.74
GT8117,2025-06-02,2.16,0.72,C,4.28,5.75,2.88
GT8117,2025-06-01,2.95,0.52,B,4.42,3.05,3.47
GT8117,2025-05-31,1.66,0.52,A,4.14,5.34,2.1799999999999997
GT8117,2025-05-30,1.43,1.37,A,4.43,4.12,2.8
GT8117,2025-05-29,2.99,2.31,C,4.45,4.95,5.300000000000001
GT8117,2025-05-28,2.79,2.41,B,3.39,5.27,5.2
GT8117,2025-05-27,2.62,2.3,B,4.54,5.43,4.92
GT8117,2025-05-26,0.9,1.59,A,4.5,3.3,2.49
GT8117,2025-05-25,0.94,2.07,C,3.03,3.14,3.01
GT8117,2025-05-24,2.44,2.33,C,3.62,3.94,4.77
GT8117,2025-05-23,1.28,1.07,C,4.97,5.09,2.35
GT8117,2025-05-22,1.02,2.41,C,4.82,4.51,3.43
GT8117,2025-05-21,2.96,0.57,C,3.14,3.61,3.53
GT8117,2025-05-20,2.14,2.08,C,3.49,5.4,4.220000000000001
GT8117,2025-05-19,2.26,1.1,A,4.28,4.04,3.36
GT8117,2025-05-18,1.47,2.44,A,4.7,5.44,3.91
GT8117,2025-05-17,2.01,2.36,B,5.3,4.95,4.369999999999999
GT8117,2025-05-16,2.14,1.93,A,4.55,4.42,4.07
GT8117,2025-05-15,2.46,1.75,C,3.45,5.89,4.21
GT8117,2025-05-14,1.5,0.45,A,5.01,3.81,1.95
GT8117,2025-05-13,1.28,0.31,A,5.0,4.85,1.59
GT8117,2025-05-12,2.76,0.8,C,4.52,5.58,3.5599999999999996
GT8117,2025-05-11,2.93,1.46,C,5.22,5.46,4.390000000000001
GT8117,2025-05-10,1.13,0.36,A,3.94,5.66,1.4899999999999998
GT8117,2025-05-09,2.08,0.73,C,3.46,5.83,2.81
GT8117,2025-05-08,2.68,1.58,C,3.52,5.61,4.26
GT8117,2025-05-07,2.48,1.82,C,5.48,3.97,4.3
GT8117,2025-05-06,2.24,0.64,A,5.08,3.52,2.8800000000000003
GT2140,2025-06-04,2.72,1.09,C,3.95,5.24,3.8100000000000005
GT2140,2025-06-03,2.31,2.27,B,3.56,3.0,4.58
GT2140,2025-06-02,2.04,0.71,B,4.69,3.08,2.75
GT2140,2025-06-01,2.82,1.28,C,4.13,5.95,4.1
GT2140,2025-05-31,1.39,1.09,C,3.78,4.24,2.48
GT2140,2025-05-30,0.95,1.44,A,3.9,3.66,2.3899999999999997
GT2140,2025-05-29,0.62,2.24,B,4.2,5.97,2.8600000000000003
GT2140,2025-05-28,2.66,0.97,B,4.03,5.52,3.63
GT2140,2025-05-27,1.68,1.49,A,4.52,3.25,3.17
GT2140,2025-05-26,1.02,2.05,B,4.86,3.17,3.07
